Run,Final distance to center
1.0,11.52613343060022
2.0,11.882785154163145
3.0,11.151892304447708
4.0,11.812968999366756
5.0,10.28428527803464
6.0,10.557382545877553
7.0,10.92097972207622
8.0,11.90075571507961
9.0,11.520458866295213
10.0,11.93768372549717
11.0,11.021447937997984
12.0,12.013968358539987
13.0,7.225147844162083
14.0,11.910870160068072
15.0,12.119352838745144
16.0,9.064875943993938
17.0,11.618059716234892
18.0,9.809110958695493
19.0,11.237082519942621
20.0,12.06163307724124
21.0,11.605136947490108
22.0,12.00715896163618
23.0,11.516766826240776
24.0,11.26520804379573
25.0,9.81330376274983
26.0,9.86555284715459
27.0,12.249848402735438
28.0,11.625050137096185
29.0,10.485813447701615
30.0,11.977520930893839
31.0,11.611788540100097
32.0,11.035366630973344
33.0,11.9263176886246
34.0,10.381308996460898
35.0,12.252360393818
36.0,11.916323669236245
37.0,12.158203397706423
38.0,10.52425966089777
39.0,12.099846021334322
40.0,10.391596024191857
41.0,11.255131908156386
42.0,11.710433908698686
43.0,11.604304312193817
44.0,11.61112519439869
45.0,11.023861721737985
46.0,11.69258913885201
47.0,11.595316876222055
48.0,11.184260420787778
49.0,9.277317492141789
50.0,7.689637144885316
51.0,9.671671669365125
52.0,9.788516848327943
53.0,11.31629815178091
54.0,12.047254791445228
55.0,12.21327756542035
56.0,12.246227446034144
57.0,11.278183198547538
58.0,12.108518980453391
59.0,11.371459931336874
60.0,10.317519621982795
61.0,11.291999586432865
62.0,10.928244410700191
63.0,9.509266294515049
64.0,11.461005977225561
65.0,11.00066179963733
66.0,12.10336117985413
67.0,10.941031360890983
68.0,11.472631508507542
69.0,11.226998419880534
70.0,11.996300545584877
71.0,11.497899721688304
72.0,11.028713186043058
73.0,10.71432056128619
74.0,11.659333060685762
75.0,10.876529421649169
76.0,10.607946264004168
77.0,9.901843652068033
78.0,11.622705805878423
79.0,11.200194254118989
80.0,10.710185884941493
81.0,11.545108735304316
82.0,11.069879405395525
83.0,11.49651991212993
84.0,12.229237820894644
85.0,9.728744346522834
86.0,11.816968997166743
87.0,11.051538476610395
88.0,11.79843302688963
89.0,11.900619551099009
90.0,11.328177631905318
91.0,10.068827398461055
92.0,10.958318373272425
93.0,9.183704163353696
94.0,11.315253120014594
95.0,9.714860407128864
96.0,10.710205725848594
97.0,11.151097314165993
98.0,11.961755237840308
99.0,11.508932396621331
100.0,11.362833654067105
