70.0
60.0
50.0
60.0
70.0
60.0
60.0
60.0
50.0
60.0
60.0
70.0
50.0
70.0
70.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
50.0
50.0
70.0
50.0
60.0
60.0
60.0
70.0
60.0
60.0
60.0
50.0
70.0
60.0
220.0
60.0
50.0
60.0
50.0
60.0
60.0
60.0
60.0
50.0
60.0
60.0
50.0
60.0
60.0
60.0
70.0
60.0
60.0
60.0
70.0
80.0
70.0
50.0
50.0
60.0
60.0
80.0
50.0
60.0
60.0
70.0
50.0
50.0
50.0
70.0
60.0
50.0
50.0
60.0
50.0
50.0
50.0
60.0
60.0
60.0
60.0
70.0
60.0
60.0
50.0
50.0
60.0
60.0
70.0
60.0
50.0
60.0
60.0
60.0
60.0
60.0
50.0
80.0
