Run,Final distance to center
1.0,4.4854145159617085
2.0,4.43431134112164
3.0,4.941575640420775
4.0,5.24859583698345
5.0,4.696358391349621
6.0,4.696955002977993
7.0,4.1501198982680005
8.0,4.14871250510324
9.0,4.279863373987539
10.0,5.056965379553235
11.0,4.445719352365824
12.0,4.492856155053264
13.0,4.297666853072723
14.0,4.133663765958716
15.0,5.1330394436435025
16.0,3.9832390274750025
17.0,3.752420245654796
18.0,4.055025110896355
19.0,3.674232351117713
20.0,5.011129352750735
21.0,4.614797622864951
22.0,4.551210969621162
23.0,4.3357869435663
24.0,3.429846081094602
25.0,5.251774509630055
26.0,4.6176150056062495
27.0,4.711371440461896
28.0,4.473586419194336
29.0,4.223868437818583
30.0,4.92330271464187
31.0,4.408261132237972
32.0,4.70280262077838
33.0,3.7947913947936587
34.0,4.707466127334322
35.0,4.562542060080104
36.0,4.53564006618691
37.0,4.831436609332673
38.0,4.041157940491809
39.0,4.969001354397078
40.0,4.839326842650742
41.0,4.470490487631083
42.0,4.771120473222197
43.0,4.226680268248357
44.0,4.331251765944805
45.0,4.418171877598245
46.0,4.791098360501484
47.0,3.3038215039556844
48.0,4.96092544390661
49.0,4.055516290190437
50.0,4.715342707587647
51.0,4.268989048943555
52.0,4.451047123992286
53.0,5.039076014509009
54.0,5.247539322387208
55.0,4.914077496336418
56.0,4.885409897848899
57.0,4.141770389579799
58.0,3.4744043547059973
59.0,4.708739795316789
60.0,4.937587303531959
61.0,3.5350282672137148
62.0,4.737047167804011
63.0,5.017895947506285
64.0,3.7865479344648474
65.0,5.255868252724758
66.0,4.178619318626668
67.0,5.12266989566964
68.0,5.259251923990711
69.0,4.4401369719863375
70.0,3.7045274826892567
71.0,5.116387344601657
72.0,3.938944008233679
73.0,5.2532212879337195
74.0,4.89739143013911
75.0,4.396346176087593
76.0,4.532033565630334
77.0,4.668130822931165
78.0,5.195236092806563
79.0,3.645578310775946
80.0,4.513850978931405
81.0,3.9971493967576444
82.0,3.676146827862021
83.0,4.9033955836746435
84.0,5.2506788075447925
85.0,4.131061735195929
86.0,3.27040803111783
87.0,3.4924417833372683
88.0,4.737798870783774
89.0,4.6208192606939305
90.0,4.656321034894393
91.0,4.80574155151939
92.0,3.6018142456267785
93.0,4.052309066445944
94.0,4.158096434668153
95.0,4.110037904934698
96.0,4.820179303718898
97.0,4.698670972732609
98.0,5.203183920447171
99.0,3.6381999464020667
100.0,5.102252344798324
