Run,Mean,Variance,Standard deviation
1.0,1.479102040161559,0.8526586296628933,0.9233951644138566
2.0,1.641968198755679,1.6752054249968005,1.2942972707213751
3.0,1.018051404977364,0.5335044136231596,0.7304138646159173
4.0,2.583422429060357,2.793960710495339,1.6715144960470247
5.0,,,
6.0,1.6360045572769417,1.0710208001648225,1.0349013480350784
7.0,,,
8.0,2.1267376763882506,2.220346768036248,1.4900828057649171
9.0,1.6985429851238119,1.3059128022214215,1.142765418719617
10.0,,,
11.0,1.5630558821867024,1.4586257614489055,1.2077357995227704
12.0,1.2529566766128526,0.8698632463330099,0.9326645947675991
13.0,1.4431948724245487,0.6532288553887773,0.8082257453142515
14.0,,,
15.0,4.932653558108703,0.38288062217696134,0.6187734821216576
16.0,,,
17.0,,,
18.0,1.7156054821444084,1.0559057245854184,1.0275727344501793
19.0,1.6809940821354499,2.0355863797975,1.4267397729780649
20.0,4.739021029726739,0.9501513661372577,0.9747570805781601
21.0,1.9708306366615527,2.1033928250444958,1.4503078380276706
22.0,,,
23.0,1.6318800740167823,0.8257338257650477,0.908698974229116
24.0,1.4486050248938818,0.8945523334045423,0.9458077676803793
25.0,1.368142680592566,0.8679143244721915,0.9316191949891284
26.0,,,
27.0,1.7812972676868302,1.7082010075102732,1.3069816400815557
28.0,1.399498889922169,1.4547639461053494,1.2061359567251735
29.0,1.947375497617738,1.7421518284962942,1.3199059922950174
30.0,4.997403928461893,0.3463547989072789,0.588519157638287
31.0,2.850462379227474,4.530450276123994,2.128485441839806
32.0,,,
33.0,1.3766030650300478,1.243971343792719,1.1153346331001825
34.0,3.6003425867183845,3.429248003248847,1.851822886576588
35.0,1.8148601314354325,1.0135970134321244,1.0067755526591438
36.0,4.724313419491806,1.4779041607188639,1.2156908162517572
37.0,2.482355249075412,3.7046930113548853,1.9247579098044734
38.0,2.0011394555205344,1.9375334167222695,1.3919530942967402
39.0,,,
40.0,,,
41.0,1.2606967787253105,0.9858955198795956,0.9929227159651428
42.0,,,
43.0,2.358230942440986,2.575412622821509,1.6048092169543111
44.0,1.5725557640502823,1.5126518774785487,1.229899133050572
45.0,1.6990973485331722,1.1273438583624422,1.061764502308512
46.0,,,
47.0,,,
48.0,1.6872552284166145,1.7749923522923854,1.3322883893108073
49.0,4.5213607739327095,1.692761202703114,1.3010615676066655
50.0,3.2792822834837416,3.507957687762551,1.8729542673975121
51.0,2.1682024217223326,2.2513825656685964,1.5004607844487627
52.0,,,
53.0,,,
54.0,4.753074664234951,0.8205545525973322,0.905844662509711
55.0,1.3339619499815958,1.291431091190693,1.1364114972978288
56.0,,,
57.0,2.2921505059594267,2.80769499755104,1.675617795784898
58.0,2.371816597124143,2.1511451103207353,1.4666782572605128
59.0,2.174448545445916,2.7925009457564904,1.6710777796848626
60.0,1.9439039200974344,2.60177759820863,1.6130026652825562
61.0,4.554041257213175,1.54594923801691,1.2433620703628168
62.0,3.486883441159159,2.4943864197122116,1.5793626625041544
63.0,,,
64.0,,,
65.0,1.2323264636334523,0.9484028007276194,0.9738597438684995
66.0,4.965159562684953,0.32117350525998983,0.5667217176533733
67.0,1.5236908420334556,1.2498152017329245,1.1179513413977034
68.0,1.5668400032957772,1.219580838935415,1.1043463401195366
69.0,1.0956317082691578,1.0233753047413106,1.0116201385605719
70.0,1.5215079793209467,0.8857446361455679,0.9411400725426412
71.0,4.8570972402684385,0.4389410391109623,0.6625262554125401
72.0,4.813764972031335,1.0111080880072842,1.0055387053750264
73.0,,,
74.0,,,
75.0,1.227420857483731,0.6918041696357164,0.8317476598318245
76.0,3.2972313276723195,3.0024000831114144,1.7327435133658455
77.0,,,
78.0,4.7142697130320395,0.9157461318364319,0.9569462533687207
79.0,1.5439495333257784,1.4720639669361884,1.2132864323547792
80.0,,,
81.0,2.380756596320628,2.163869857446465,1.4710098087526353
82.0,1.6046756074518747,1.329576088161689,1.1530724557293393
83.0,1.5476876320197375,1.0692940473747303,1.0340667518950266
84.0,1.3743717095231303,1.0932602088713466,1.0455908419986024
85.0,3.745244556383331,3.691018217311247,1.9212022843290726
86.0,2.2137247539205758,3.3414049874449083,1.8279510352974195
87.0,3.152246496273883,3.301226756095633,1.8169278345866224
88.0,4.394121401133085,1.7433006412446446,1.3203411079128926
89.0,1.9144353098781024,1.7486588045674791,1.322368634143853
90.0,,,
91.0,3.522319782786893,2.696190675827072,1.6420081229479566
92.0,2.1918065029039613,2.6228776547825596,1.6195300722069226
93.0,1.7358880645613732,1.427017592449204,1.1945784161992898
94.0,,,
95.0,0.9590579873521992,0.9641302467306597,0.9819013426666957
96.0,,,
97.0,1.335912969818018,0.7743531739501129,0.8799733938876294
98.0,,,
99.0,4.770866775319311,0.5458629150374751,0.7388253616636851
100.0,1.314357540166815,0.8844158816968918,0.9404338794922755
