time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-11.7091,0.1025,0.2190
20.0000,-11.7076,0.1916,0.1021
30.0000,-11.6316,0.2193,0.1099
40.0000,-11.5322,0.2107,0.1001
50.0000,-11.4028,0.1488,0.1289
60.0000,-11.2969,0.1372,0.0415
70.0000,-11.0641,0.1663,-0.0103
80.0000,-10.8791,0.1001,-0.1005
90.0000,-10.7528,0.1101,-0.1630
100.0000,-10.5448,0.0147,-0.2447
110.0000,-10.3508,0.0350,-0.2452
120.0000,-10.1629,-0.0166,-0.2488
130.0000,-10.0474,-0.0754,-0.2411
140.0000,-9.8443,-0.0923,-0.2342
150.0000,-9.8043,-0.0955,-0.2229
160.0000,-9.8156,-0.1251,-0.2100
170.0000,-9.8892,-0.1370,-0.1772
180.0000,-9.8802,-0.1522,-0.1718
190.0000,-9.8627,-0.1545,-0.1349
200.0000,-9.7956,-0.1026,-0.1327
210.0000,-9.8295,-0.2014,-0.1519
220.0000,-9.8480,-0.1608,-0.1824
230.0000,-9.8246,-0.1734,-0.1834
240.0000,-9.7870,-0.1656,-0.1787
250.0000,-9.7218,-0.1710,-0.1933
260.0000,-9.6757,-0.1378,-0.1588
270.0000,-9.6412,-0.0968,-0.1896
280.0000,-9.6093,-0.0945,-0.1403
290.0000,-9.5574,-0.0400,-0.2072
300.0000,-9.4704,-0.0447,-0.2430
310.0000,-9.3191,-0.0878,-0.2338
320.0000,-9.1319,-0.1342,-0.2193
330.0000,-8.9501,-0.0996,-0.2315
340.0000,-8.7761,-0.0666,-0.2473
350.0000,-8.6047,-0.0714,-0.2449
360.0000,-8.4886,-0.1310,-0.2216
370.0000,-8.4176,-0.1410,-0.2155
380.0000,-8.4360,-0.1843,-0.1698
390.0000,-8.4881,-0.2027,-0.0751
400.0000,-8.5349,-0.1876,-0.0881
410.0000,-8.5148,-0.1609,-0.0668
420.0000,-8.5375,-0.1333,-0.0957
430.0000,-8.5065,-0.1292,-0.0885
440.0000,-8.5473,-0.1585,-0.0373
450.0000,-8.5518,-0.0822,0.0029
460.0000,-8.4881,-0.1248,0.0392
470.0000,-8.4530,-0.1371,0.0644
480.0000,-8.4205,-0.1189,0.0602
490.0000,-8.4144,-0.0875,0.1330
500.0000,-8.4429,-0.0710,0.0430
510.0000,-8.4812,-0.0424,-0.0010
520.0000,-8.5416,-0.0656,0.1009
530.0000,-8.7139,-0.1057,-0.0285
540.0000,-8.8472,-0.0466,-0.0737
550.0000,-9.0315,-0.0270,-0.1223
560.0000,-9.1498,-0.1143,-0.0745
570.0000,-9.2385,-0.1267,-0.0098
580.0000,-9.4225,-0.1146,-0.0039
590.0000,-9.5671,-0.1370,-0.0152
600.0000,-9.6585,-0.1167,0.0001
610.0000,-9.7560,-0.1968,0.0226
620.0000,-9.8584,-0.1821,0.0261
630.0000,-9.9752,-0.1561,-0.0366
640.0000,-10.1248,-0.1585,-0.0342
650.0000,-10.2131,-0.1922,-0.0472
660.0000,-10.3498,-0.2149,-0.1338
670.0000,-10.5522,-0.2151,-0.1112
680.0000,-10.6697,-0.1811,-0.0979
690.0000,-10.8440,-0.1372,-0.1363
700.0000,-10.9503,-0.2261,-0.0645
710.0000,-11.0783,-0.2193,-0.1197
720.0000,-11.2019,-0.2153,-0.1298
730.0000,-11.3375,-0.1898,-0.1670
740.0000,-11.4643,-0.1661,-0.1986
750.0000,-11.5966,-0.1536,-0.1914
760.0000,-11.7475,-0.1458,-0.2151
770.0000,-11.7930,-0.1772,-0.1926
780.0000,-11.7008,-0.1942,-0.1718
790.0000,-11.5762,-0.1316,-0.0953
800.0000,-11.5396,-0.1659,-0.1310
810.0000,-11.4874,-0.1670,-0.1899
820.0000,-11.4825,-0.1714,-0.1791
830.0000,-11.5280,-0.2065,-0.1060
840.0000,-11.5399,-0.1809,-0.0644
850.0000,-11.5180,-0.1802,-0.0882
860.0000,-11.5232,-0.1806,-0.1083
870.0000,-11.5456,-0.2017,-0.0670
880.0000,-11.5730,-0.2448,-0.0445
890.0000,-11.5562,-0.1526,-0.0129
900.0000,-11.4766,-0.1609,0.0279
910.0000,-11.3614,-0.2182,0.0223
920.0000,-11.2615,-0.1847,0.0327
930.0000,-11.0929,-0.2540,0.0289
940.0000,-10.9625,-0.2458,0.0438
950.0000,-10.7233,-0.2428,-0.0048
960.0000,-10.5253,-0.2534,-0.0114
970.0000,-10.3208,-0.2237,-0.0952
980.0000,-10.1422,-0.1938,-0.1666
990.0000,-9.8800,-0.1016,-0.2377
1000.0000,-9.7157,-0.0959,-0.2385
1010.0000,-9.4534,-0.0481,-0.2398
1020.0000,-9.2554,-0.1072,-0.2284
1030.0000,-9.0480,-0.1534,-0.2023
1040.0000,-8.9051,-0.1349,-0.2188
1050.0000,-8.6636,-0.1219,-0.2142
1060.0000,-8.4170,-0.0881,-0.2351
1070.0000,-8.1890,-0.0455,-0.2448
1080.0000,-7.9449,-0.0638,-0.2506
1090.0000,-7.6425,-0.0368,-0.2397
1100.0000,-7.4143,-0.0559,-0.2447
1110.0000,-7.1349,-0.0425,-0.2197
1120.0000,-6.9066,-0.0310,-0.2489
1130.0000,-6.7675,-0.0384,-0.2229
1140.0000,-6.5331,-0.0089,-0.2415
1150.0000,-6.3649,-0.0428,-0.2273
1160.0000,-6.0695,0.0083,-0.2064
1170.0000,-5.8457,-0.0038,-0.2478
1180.0000,-5.6411,-0.0682,-0.1761
1190.0000,-5.6676,-0.0082,-0.1899
1200.0000,-5.6845,-0.0387,-0.2019
1210.0000,-5.6847,-0.0159,-0.1430
1220.0000,-5.6921,0.0211,-0.1876
1230.0000,-5.6702,0.0840,-0.2259
1240.0000,-5.6845,0.0766,-0.2033
1250.0000,-5.6602,0.1752,-0.1727
1260.0000,-5.7529,0.2218,-0.0971
1270.0000,-5.8172,0.1297,-0.1363
1280.0000,-5.8631,0.2025,-0.1475
1290.0000,-5.9191,0.1905,-0.1160
1300.0000,-5.9387,0.1594,-0.1692
1310.0000,-5.9522,0.1709,-0.1782
1320.0000,-5.8770,0.1606,-0.1408
1330.0000,-5.8336,0.1778,-0.1616
1340.0000,-5.8423,0.1656,-0.1375
1350.0000,-5.8073,0.0713,-0.0911
1360.0000,-5.8862,-0.0163,-0.1956
1370.0000,-5.8583,0.0337,-0.2499
1380.0000,-5.9075,0.0605,-0.2188
1390.0000,-5.9537,0.0765,-0.1264
1400.0000,-6.0208,0.0972,-0.1351
1410.0000,-6.0295,0.0266,-0.0555
1420.0000,-6.0017,-0.0046,0.0157
1430.0000,-5.9936,0.0168,0.0675
1440.0000,-5.9839,0.0334,0.0894
1450.0000,-5.9191,0.0389,0.1435
1460.0000,-5.8898,0.0743,0.1115
1470.0000,-5.9211,0.1428,0.1405
1480.0000,-5.9282,0.0699,0.0514
1490.0000,-5.8661,0.0267,0.0081
1500.0000,-5.7913,0.0751,0.0502
1510.0000,-5.9233,0.1301,0.0733
1520.0000,-5.9431,0.1679,0.1066
