Run,Mean,Variance,Standard deviation
1.0,0.4473545737107233,0.04049873315911493,0.20124297045888317
2.0,0.474751933432174,0.03988776574259121,0.19971921725910907
3.0,0.47584541339046876,0.04055839546820028,0.20139115042176078
4.0,0.4538328026356986,0.0391023200085235,0.1977430656395402
5.0,0.48010666404089214,0.03779493463682948,0.19440919380736468
6.0,0.48248920797024647,0.04396657703822639,0.20968208563972837
7.0,0.4583574673804784,0.03960118604744647,0.1990004674553466
8.0,0.4898468710372906,0.03926048359345814,0.1981425839981354
9.0,0.4664359092869251,0.04573715173526872,0.21386245985508703
10.0,0.4660387244243441,0.033168897738716,0.18212330366736706
11.0,0.4466800572116994,0.03525478305185301,0.18776257095559012
12.0,0.48061602866268716,0.0498391584947392,0.22324685550918563
13.0,0.49566117831112816,0.041174805690224005,0.20291576008340015
14.0,0.4726601270246544,0.04614768001300185,0.21482011082066282
15.0,0.48095259881722646,0.053659407043634554,0.23164500219869746
16.0,0.48366768981658864,0.0432173763520378,0.2078878937120625
17.0,0.47260112147869127,0.0386513689056547,0.19659951400157302
18.0,0.4693713171881569,0.03632069074167964,0.19057988021215574
19.0,0.46348420675629237,0.04476104567277474,0.2115680639245317
20.0,0.43764059791231524,0.032185154023236955,0.17940221298310943
21.0,0.472849370357869,0.04018467348788114,0.20046115206663145
22.0,0.47107535321899807,0.03417493979272117,0.18486465263192195
23.0,0.5028402993337275,0.058416345265408565,0.2416947357006531
24.0,0.4826686161123862,0.04143272884847062,0.20355031036201007
25.0,0.468617076397307,0.04846835345185733,0.22015529394465472
26.0,0.4701665396743549,0.04910115032778609,0.2215877937247133
27.0,0.47806033531147424,0.04181551676277465,0.2044884269653778
28.0,0.4745557707445762,0.039672538388289026,0.1991796635911634
29.0,0.47092186454563545,0.04988073928057172,0.22333996346505414
30.0,0.5073098583795098,0.051281679644533076,0.22645458627401008
31.0,0.4628434255639981,0.039359826849683706,0.1983931119008009
32.0,0.4695293493598741,0.03639065562540752,0.19076334979604315
33.0,0.44200532844171914,0.032683901325556576,0.18078689478376628
34.0,0.45299271104402905,0.04600159331687363,0.21447982030222246
35.0,0.45097489475445585,0.034280525807903924,0.18515000893303765
36.0,0.48480222282950614,0.051348881101176955,0.22660291503239086
37.0,0.498791033432176,0.049043609186411825,0.22145791741640627
38.0,0.5323382099781294,0.06365959902540608,0.25230853934301567
39.0,0.5092212443743777,0.06504173730236393,0.25503281612836404
40.0,0.511358471298281,0.07129536412166361,0.26701191756486004
41.0,0.48661397177861215,0.04337881474662978,0.2082758141182739
42.0,0.5045988169012797,0.06072451318941803,0.24642344285683948
43.0,0.47952307933830735,0.04913425159396102,0.22166247222739582
44.0,0.5416887444447819,0.06902346796996078,0.2627231774510212
45.0,0.5037523413240071,0.04836749689183094,0.21992611689344888
46.0,0.5143098663828304,0.05169281202207876,0.22736053312322868
47.0,0.4936899417249924,0.056067673872609324,0.23678613530485548
48.0,0.45502582406209274,0.037300876579470565,0.1931343485231733
49.0,0.48589015959335635,0.0423749083348962,0.20585166585407125
50.0,0.5051903265796424,0.050708805950443685,0.22518615843440218
51.0,0.48810956428818286,0.051315016274953815,0.22652817986942334
52.0,0.509229393998622,0.054253493897171205,0.2329237941842164
53.0,0.48469418484035615,0.04650557042971055,0.21565150226629665
54.0,0.4997187434869036,0.050366427117691674,0.22442465799838412
55.0,0.5006983493506781,0.054527805002198976,0.23351189477668793
56.0,0.44556073843736305,0.03477938384306249,0.1864923157748396
57.0,0.4972110254195341,0.04819657093339832,0.2195371743769112
58.0,0.45316578857332557,0.037386906872519554,0.1933569416196883
59.0,0.47535035557209315,0.04729978732578819,0.21748514277023198
60.0,0.48431695454091306,0.0458600283468908,0.21414954668850178
61.0,0.4887451554359888,0.055169989254369,0.23488292669832134
62.0,0.47069003732056025,0.04217906758413385,0.2053754308191071
63.0,0.5006137217755896,0.04894949806552824,0.22124533456217385
64.0,0.5106786592861605,0.05824623463942179,0.24134256698606193
65.0,0.4760117612199008,0.04415448403970314,0.21012968386142672
66.0,0.4776917823046764,0.04074021424358164,0.2018420527134562
67.0,0.44341515339904347,0.03547869012895993,0.1883578777990449
68.0,0.46072765271767246,0.03277585063441874,0.18104101920398796
69.0,0.46367253650834467,0.045144391477203547,0.2124720957613106
70.0,0.46759924829648775,0.044107244733631014,0.21001724865741628
71.0,0.4832142244873445,0.05040294431336206,0.22450600061771636
72.0,0.46958392178548397,0.03993927128226086,0.19984812053722412
73.0,0.4779604062443635,0.04391793431495513,0.20956606193502594
74.0,0.4858787579134648,0.04888675458391515,0.22110349292563233
75.0,0.4788927612887836,0.04238115440172197,0.20586683657578744
76.0,0.46800180392548046,0.04020236210285326,0.20050526702022883
77.0,0.5154785406713862,0.06406962265640516,0.25311977926745505
78.0,0.48941527106983646,0.05064976839229924,0.22505503414120565
79.0,0.5050844540740389,0.05172926590451578,0.2274406865635869
80.0,0.4797067574951822,0.034266503476404885,0.18511213757181047
81.0,0.4604553039278791,0.03474870767173804,0.18641005249647358
82.0,0.49755159398627846,0.058387720506981364,0.2416355116843991
83.0,0.543021327044164,0.05509816686849874,0.234729987152257
84.0,0.5055636042860642,0.052708468412345374,0.22958324941586086
85.0,0.4806828305853799,0.04766329323310554,0.21831924613534542
86.0,0.4753347816715468,0.04509330765469153,0.21235184871974044
87.0,0.4683116896090508,0.03388063960096251,0.1840669432596807
88.0,0.4640315023563558,0.03364544149501055,0.18342693775727315
89.0,0.5093568319202733,0.051528198602035405,0.2269982347993821
90.0,0.4504249278527084,0.0380791830519182,0.19513888144580055
91.0,0.49862092407353004,0.05026236434391611,0.2241926946711603
92.0,0.4556376368234753,0.033944744915505455,0.184240996837038
93.0,0.47912306366976687,0.0403685138329108,0.20091917238758175
94.0,0.5143855116718188,0.06980369300488908,0.2642038852948402
95.0,0.524750427088091,0.06445326150300883,0.2538764689824735
96.0,0.48427193261384616,0.0391570178159326,0.19788132255453672
97.0,0.48741461927080787,0.05245783205725416,0.22903674826816364
98.0,0.5042116545696802,0.044235823780034045,0.21032314133265043
99.0,0.49163735910466116,0.05117746871741584,0.22622437693010858
100.0,0.4894227248800972,0.03788528868378983,0.1946414361943259
