Run,Final distance to center
1.0,0.5780739918038175
2.0,0.5098562640588031
3.0,0.2939669879425239
4.0,0.46889372996447715
5.0,0.7058883339452494
6.0,0.7577271870534935
7.0,0.453499735391323
8.0,0.3284268868408919
9.0,0.40151469462524036
10.0,0.27437414236768015
11.0,0.3466792898342789
12.0,0.341517451969881
13.0,0.4602812727018122
14.0,0.31217592796370447
15.0,0.28175569204543144
16.0,0.2852139021857104
17.0,0.2843934950029624
18.0,0.5976142735912522
19.0,0.29735966437968686
20.0,0.8770827441011481
21.0,0.6728926437404409
22.0,0.8058762746228479
23.0,0.3031488743175538
24.0,0.40347838851665896
25.0,0.5693112417649945
26.0,1.3030140060644013
27.0,0.3868249862663993
28.0,0.3348866375357488
29.0,0.28037521288444883
30.0,0.721836200255986
31.0,0.4253519601459478
32.0,0.2667828705145816
33.0,0.467000524624973
34.0,0.56635001544981
35.0,0.6668766452650745
36.0,0.3002711274831465
37.0,0.37512956428412836
38.0,0.48291688725908105
39.0,0.2981481846330781
40.0,0.28630860972035055
41.0,0.2942931021957531
42.0,0.3433182779870597
43.0,0.428409757125115
44.0,0.2958211283867331
45.0,1.1601274111062112
46.0,0.619877342705797
47.0,0.8420679663780116
48.0,0.30941540039241744
49.0,0.274409183519794
50.0,0.7964249117148459
51.0,0.6692936724637399
52.0,0.6008137565002984
53.0,0.6820281079251793
54.0,0.27787533175868634
55.0,0.36927445078152915
56.0,0.6127942068916775
57.0,0.2943774787581414
58.0,0.3356628963707487
59.0,0.4758605467991647
60.0,0.44113256510940113
61.0,0.41215482527807434
62.0,0.9978559815925342
63.0,1.064636938115525
64.0,0.6234215908997699
65.0,0.3601542447341139
66.0,0.28270555353582993
67.0,0.29333315530297627
68.0,0.3230444861005989
69.0,0.3534530237528037
70.0,0.4774882406928992
71.0,0.2874053757326053
72.0,0.37378172775030083
73.0,0.6030984496746779
74.0,0.3041149782565798
75.0,0.3135342565015823
76.0,0.34880970456683114
77.0,0.4163662570381995
78.0,1.0492851137798536
79.0,0.7415177543390312
80.0,0.6047491215371875
81.0,0.5347785522999216
82.0,0.5987192163276539
83.0,0.7516423950257196
84.0,0.276546722996314
85.0,0.9881246227070754
86.0,0.3564451149896713
87.0,0.8400942923267603
88.0,0.35320154303173706
89.0,0.8329464628654112
90.0,0.2780031114933788
91.0,0.28218019065838057
92.0,0.30565331668411516
93.0,0.3171219323856362
94.0,0.2976536242010166
95.0,1.2361126526332462
96.0,0.27020003700962
97.0,0.35174821961169894
98.0,0.3975997484908661
99.0,0.34045384415512187
100.0,0.40514857768477974
