Run,Mean,Variance,Standard deviation
1.0,,,
2.0,1.7654417065995975,2.05640872950944,1.4340183853456832
3.0,1.2868700026862923,0.4801459751355981,0.6929256634990496
4.0,2.835741717344627,3.3076233170220495,1.8186872510198253
5.0,0.849351029305256,0.31204535036717485,0.5586101953662991
6.0,3.8400682765811434,1.565027421610931,1.2510105601516444
7.0,1.5917602823655241,0.9546307479876482,0.9770520702540106
8.0,2.3091663214567473,1.8368544464440237,1.3553060342387706
9.0,4.681593954379554,2.394532341198469,1.5474276529771815
10.0,1.8932113121119643,1.1713171385235608,1.0822740588795245
11.0,4.001772300718324,6.060293842876061,2.461766407049227
12.0,2.159372708086514,0.605984797884952,0.7784502539565081
13.0,1.3079909791339566,0.8187737178954982,0.9048611594579017
14.0,6.635060139056467,2.8803263636530043,1.6971524279371621
15.0,2.4259402371343035,1.7697817539629972,1.330331445153048
16.0,0.8220856918652519,0.40356106068236697,0.6352645595988863
17.0,1.209405715506041,0.6825019092362322,0.8261367376144413
18.0,1.2500106936391944,0.26718104022698413,0.5168955796164098
19.0,2.1984173072939646,1.0550222822094986,1.0271427759613065
20.0,2.5224893323346307,2.339988415252123,1.5297020674798485
21.0,1.0368225059713811,0.6107853461112251,0.7815275722015348
22.0,1.8465671681238525,2.149320432892771,1.466056081087204
23.0,3.2901004961413167,9.105611565345379,3.0175505903539346
24.0,1.9559559469382892,0.6451963783188215,0.8032411707070433
25.0,2.9547703107790717,1.0502799101231175,1.0248316496494034
26.0,1.7669930793201392,1.0348960302498633,1.0172983978409988
27.0,1.2155458992967967,0.5881018874138532,0.7668780133853449
28.0,1.2674057565955341,0.6141260868294064,0.7836619723001789
29.0,1.5518689008259805,0.5353734280446353,0.7316921675435888
30.0,1.8862396135098187,1.2878004068201925,1.1348129391314643
31.0,2.489031306648784,3.4016967473175246,1.8443689292865255
32.0,1.6814746022015565,1.1597451004042116,1.0769146207588658
33.0,2.001149715820455,2.838749542923436,1.6848589089070443
34.0,2.6089588041798852,2.549105655609795,1.5965918876186846
35.0,2.2239820326701114,4.65244902758193,2.1569536452093563
36.0,1.7633541180343715,1.6626339566992452,1.2894316409562956
37.0,2.3995118424824304,4.1818641800104075,2.044960679331123
38.0,3.7640616307116908,3.127804621392167,1.7685600417831924
39.0,2.8332402799421224,3.4557578216214373,1.8589668694254444
40.0,2.518405116369141,2.740554537066441,1.6554620312971364
41.0,1.4369586203332256,1.0565284899690977,1.0278757171803883
42.0,2.3603549455300916,2.2610615854722522,1.503682674460357
43.0,1.5893568459256675,1.0036961764217136,1.0018463836445752
44.0,2.0359423279655355,4.247776884608989,2.06101355759951
45.0,0.7574586439024514,0.26558162285336046,0.5153461194705559
46.0,1.748200391028834,0.701812503699258,0.8377425044124585
47.0,4.021292635621433,2.552960984982156,1.5977987936477347
48.0,,,
49.0,1.4000910384331313,1.0535162597353307,1.026409401620684
50.0,1.0143483746747621,0.6847839429551384,0.8275167327342321
51.0,0.9945820680534683,0.5703339795058698,0.7552045944681943
52.0,2.9281981273585234,6.681778366806035,2.584913609157187
53.0,2.0122643308826853,1.7568822806442739,1.3254743606136914
54.0,1.685130802155097,0.8052798608763659,0.897373869062592
55.0,4.281704431141255,1.4786170949355095,1.215984002746545
56.0,3.9707570207826555,2.9131566449792774,1.7067971891760536
57.0,1.992759362756517,5.914057295925653,2.431883487325339
58.0,1.2326374986717423,0.6118979498130555,0.7822390618046733
59.0,3.236031796643621,3.3034667342434165,1.8175441491868682
60.0,1.9120593701442745,1.901212845870818,1.3788447504598977
61.0,1.0999071932973103,0.7700515433784909,0.8775258078133605
62.0,2.0605662133566347,0.8807103139976119,0.938461674229487
63.0,3.1102625034799116,5.7720601796710325,2.402511223630606
64.0,2.0662225396087854,3.1839437049203894,1.7843608673472946
65.0,1.807692232450742,0.9140218083450953,0.9560448777882214
66.0,1.4069458066430538,0.6356174178937961,0.7972561808438967
67.0,1.978466294423178,2.638155033156095,1.6242398324004048
68.0,2.392622187937007,1.9263106357789965,1.387915932533018
69.0,1.1615995334921976,0.37508551525269723,0.6124422546270768
70.0,1.9556489288509027,0.7348641483671614,0.8572421760314651
71.0,1.5155134217806543,0.9034206404091125,0.9504844240749621
72.0,3.616038412058193,10.187927522445403,3.1918533052829043
73.0,1.7950565358045996,2.195032209766432,1.4815641092326826
74.0,3.3632948618854988,1.2758831077133814,1.1295499580423087
75.0,1.7031223756187812,1.5439250391660377,1.2425478015617901
76.0,1.4680421534541195,0.5845846303876742,0.7645813432118744
77.0,0.9634515953689692,0.36229249960389814,0.601907384573323
78.0,2.0496507215670734,2.579710431751788,1.6061476992331023
79.0,1.8053695095850784,0.5914327071019143,0.7690466221900427
80.0,1.0239101117123053,0.3493108936248857,0.5910252901736825
81.0,1.0760526345453876,0.4050882118691148,0.6364654050842943
82.0,2.0036435984115375,1.1170935233947081,1.0569264512702423
83.0,1.0480363014537137,0.42233140601554786,0.6498702993794592
84.0,1.3943805531448328,1.0064312360760257,1.00321046449687
85.0,1.0782624036798725,0.2884067390367476,0.5370351376183383
86.0,1.6993409017523398,0.8980061320435393,0.9476318547007268
87.0,2.420874918028586,1.6637302961715377,1.2898566959827504
88.0,1.0639765955319989,0.5182979644120751,0.7199291384657764
89.0,2.468183323445797,1.622818609866777,1.2738989794590374
90.0,1.122254704317875,0.5457512270655174,0.7387497729715505
91.0,0.7676740105307818,0.22970777497624956,0.4792783898489995
92.0,1.5454472623252118,0.5811511752586039,0.7623327195251454
93.0,4.040210699777129,0.27333903852640257,0.5228183609308328
94.0,0.7161141945045477,0.1457578674351633,0.3817824870723686
95.0,1.9309245970592896,2.0733535175162383,1.4399144132608155
96.0,1.9075626623433672,2.6580558866474826,1.6303545279010583
97.0,1.3504224571350953,0.8890480298214815,0.9428934350293683
98.0,2.252362200686317,1.3060337130627069,1.1428183202341073
99.0,4.4520387511391455,5.814858014152718,2.411401670015329
100.0,1.492892672770885,1.7153799408370025,1.3097251394231548
