Run,Final distance to center
1.0,4.809302791465724
2.0,0.2878312179038264
3.0,1.5258505398629316
4.0,0.4277070258950629
5.0,0.2697355186103602
6.0,1.2164913193278448
7.0,1.8650985657599974
8.0,3.040250812021929
9.0,6.453414533407876
10.0,1.666220111509881
11.0,7.919129588534336
12.0,3.049997960655056
13.0,0.42789032473286887
14.0,4.668316932257278
15.0,7.13668828939586
16.0,2.65998346987345
17.0,1.1491741643458577
18.0,1.1689167848910373
19.0,0.3183096919668014
20.0,3.8327191705106705
21.0,1.5619058294276258
22.0,0.6664399297761201
23.0,8.108610540653682
24.0,2.779362495249585
25.0,1.7461385225691575
26.0,2.9273458524745584
27.0,0.8898036918332044
28.0,0.2800187315163041
29.0,0.579349022610723
30.0,4.533872135382736
31.0,1.4093323915953966
32.0,4.333039998661448
33.0,1.0657378429989244
34.0,2.1747661230578332
35.0,7.046595580846114
36.0,2.194496486668411
37.0,3.180906219931672
38.0,2.831964980362575
39.0,6.896886655585983
40.0,1.8406283872634366
41.0,2.5573949518992953
42.0,1.7487183020715487
43.0,2.5940197956068105
44.0,2.608252368924449
45.0,0.5649723798558652
46.0,0.9564653365386536
47.0,5.334280440696758
48.0,11.74337443880591
49.0,0.6979056813065788
50.0,2.8050006809268333
51.0,2.2034782912477264
52.0,6.5912013328375885
53.0,4.339411999338159
54.0,1.4881063066864546
55.0,3.3500316058210555
56.0,4.757967267646973
57.0,2.320791285316282
58.0,0.25250944536789116
59.0,0.2585507493704089
60.0,1.5072096735358353
61.0,1.2808854359387494
62.0,2.1061405271253864
63.0,3.334523445711546
64.0,1.3300224847723439
65.0,4.253641358882998
66.0,1.3783289919318973
67.0,4.549233334310299
68.0,1.0357712006036854
69.0,1.633862521756344
70.0,0.5512059687630387
71.0,0.9813071384637941
72.0,0.8957735260656011
73.0,2.224073337369971
74.0,4.024987008674686
75.0,4.670899597507957
76.0,1.4865495518145366
77.0,0.312750203836864
78.0,4.995336634302038
79.0,2.23303188288927
80.0,0.766774523572608
81.0,2.5356203028056075
82.0,1.8972792177220514
83.0,0.3969236828409209
84.0,3.9528265937174627
85.0,0.38145290666083537
86.0,1.0095907735315335
87.0,2.0399234446419796
88.0,4.128432833412698
89.0,0.9395762928043684
90.0,1.2768450258351638
91.0,0.39269067979772576
92.0,2.3700780915404454
93.0,3.496105437483257
94.0,0.9212856994439891
95.0,0.2584690310269298
96.0,0.7400794011455798
97.0,1.2171649600608787
98.0,2.539156964427367
99.0,1.0762772226522308
100.0,4.050884903326679
