time,x,y,z
0.0000,-5.0000,0.0000,0.0000
10.0000,-5.0268,-0.0136,0.0050
20.0000,-5.0306,-0.0266,0.0739
30.0000,-4.9199,-0.0156,0.0685
40.0000,-4.8003,0.0073,0.0855
50.0000,-4.6935,0.0185,0.0966
60.0000,-4.6047,0.1050,0.0572
70.0000,-4.5117,0.1457,0.0386
80.0000,-4.4188,0.1505,0.0475
90.0000,-4.3166,0.1211,0.0033
100.0000,-4.2205,0.1036,-0.0359
110.0000,-4.0963,0.1117,-0.0475
120.0000,-3.9759,0.1273,-0.0758
130.0000,-3.8830,0.1148,-0.0877
140.0000,-3.7099,0.1635,-0.0765
150.0000,-3.5951,0.1780,-0.0909
160.0000,-3.5207,0.1443,-0.1822
170.0000,-3.4872,0.2163,-0.1749
180.0000,-3.4049,0.2217,-0.1743
190.0000,-3.3171,0.1408,-0.1256
200.0000,-3.3099,0.1337,-0.0452
210.0000,-3.3030,0.1297,0.0469
220.0000,-3.3494,0.0724,0.0907
230.0000,-3.4352,0.0155,0.0771
240.0000,-3.4831,-0.0444,0.0861
250.0000,-3.6173,-0.0147,0.0572
260.0000,-3.6675,-0.0014,0.0624
270.0000,-3.6488,0.0040,0.0245
280.0000,-3.6234,0.0288,0.0319
290.0000,-3.5940,0.0685,0.0096
300.0000,-3.5962,0.1078,-0.0001
310.0000,-3.5406,0.1684,-0.0273
320.0000,-3.5136,0.2198,-0.0553
330.0000,-3.3434,0.2682,-0.0274
340.0000,-3.0808,0.3426,0.0100
350.0000,-2.8800,0.4370,0.1262
360.0000,-2.8498,0.4351,0.1791
370.0000,-2.8904,0.5440,0.1984
380.0000,-2.9629,0.6059,0.2890
390.0000,-3.0613,0.6318,0.3394
400.0000,-3.1496,0.6403,0.4355
410.0000,-3.3292,0.6634,0.4696
420.0000,-3.4386,0.6725,0.4323
430.0000,-3.4828,0.6158,0.4196
440.0000,-3.5453,0.6122,0.4119
450.0000,-3.5601,0.5965,0.4557
460.0000,-3.6188,0.5793,0.4972
470.0000,-3.6755,0.5910,0.5072
480.0000,-3.8110,0.6090,0.5149
490.0000,-3.8676,0.5348,0.5232
500.0000,-3.9229,0.5355,0.4272
510.0000,-3.9937,0.5522,0.3567
520.0000,-4.0566,0.6307,0.2959
530.0000,-4.1067,0.6372,0.2009
540.0000,-4.1974,0.6650,0.2552
550.0000,-4.2981,0.7016,0.3209
560.0000,-4.3967,0.7111,0.3421
570.0000,-4.4297,0.7417,0.3989
580.0000,-4.4378,0.7797,0.4615
590.0000,-4.4125,0.7894,0.5014
600.0000,-4.3585,0.7620,0.6005
610.0000,-4.3053,0.7680,0.6919
620.0000,-4.2476,0.7471,0.7995
630.0000,-4.1524,0.7490,0.9160
640.0000,-4.1121,0.7668,1.0591
650.0000,-4.1429,0.7715,1.1364
660.0000,-4.1200,0.7630,1.2344
670.0000,-4.1463,0.7752,1.2664
680.0000,-4.1502,0.7497,1.3636
690.0000,-4.2082,0.7331,1.4615
700.0000,-4.2670,0.6963,1.5419
710.0000,-4.3828,0.7059,1.5888
720.0000,-4.4695,0.6674,1.6684
730.0000,-4.5053,0.6551,1.7185
740.0000,-4.4779,0.6865,1.7542
750.0000,-4.5447,0.6628,1.8220
760.0000,-4.5424,0.6892,1.8561
770.0000,-4.5347,0.7717,1.9012
780.0000,-4.4700,0.7932,1.8344
790.0000,-4.4412,0.8216,1.7280
800.0000,-4.4195,0.8660,1.6718
810.0000,-4.4642,0.9367,1.6871
820.0000,-4.5575,0.9206,1.7054
830.0000,-4.5940,0.9463,1.6962
840.0000,-4.5709,0.9217,1.6137
850.0000,-4.4852,0.9278,1.5800
860.0000,-4.4621,0.8590,1.5459
870.0000,-4.5240,0.8642,1.5410
880.0000,-4.5558,0.8966,1.5598
890.0000,-4.6659,0.8388,1.5642
900.0000,-4.7738,0.8382,1.5413
910.0000,-4.7937,0.9354,1.5029
920.0000,-4.8427,0.9886,1.4625
930.0000,-4.8431,0.9845,1.4724
940.0000,-4.8999,0.9429,1.4688
950.0000,-4.8856,0.9701,1.4858
960.0000,-4.8838,0.9392,1.5095
970.0000,-4.8262,0.8972,1.5016
980.0000,-4.7720,0.8419,1.4407
990.0000,-4.7697,0.8135,1.4254
1000.0000,-4.7464,0.8075,1.4245
1010.0000,-4.7283,0.8088,1.3876
1020.0000,-4.7279,0.7922,1.3868
1030.0000,-4.6987,0.7715,1.3748
1040.0000,-4.6969,0.7168,1.4271
1050.0000,-4.6718,0.6411,1.4387
1060.0000,-4.6819,0.6707,1.4849
1070.0000,-4.6884,0.6079,1.5137
1080.0000,-4.7133,0.5840,1.5431
1090.0000,-4.7304,0.5498,1.5219
1100.0000,-4.6971,0.5711,1.6085
1110.0000,-4.6620,0.5719,1.5716
1120.0000,-4.6727,0.6224,1.5393
1130.0000,-4.7586,0.6694,1.5136
1140.0000,-4.8905,0.6306,1.5018
1150.0000,-4.9294,0.6352,1.5273
1160.0000,-4.9843,0.6887,1.5133
1170.0000,-4.9801,0.7044,1.5164
1180.0000,-5.0035,0.5806,1.4753
1190.0000,-4.9753,0.5451,1.4930
1200.0000,-4.9068,0.5444,1.4923
1210.0000,-4.7872,0.5347,1.5355
1220.0000,-4.7042,0.5479,1.5715
1230.0000,-4.6154,0.5374,1.5889
1240.0000,-4.5750,0.5511,1.5884
1250.0000,-4.5022,0.5533,1.5753
1260.0000,-4.4582,0.5145,1.5914
1270.0000,-4.3995,0.5373,1.6112
1280.0000,-4.3050,0.5319,1.6145
1290.0000,-4.1841,0.5215,1.6250
1300.0000,-4.1423,0.5818,1.7103
1310.0000,-4.1030,0.6250,1.7181
1320.0000,-4.0140,0.5868,1.7248
1330.0000,-3.9965,0.6090,1.7667
1340.0000,-4.0245,0.6507,1.8045
1350.0000,-4.0331,0.6248,1.8589
