time,x,y,z
0.0000,-5.0000,0.0000,0.0000
10.0000,-4.9901,0.0077,-0.0805
20.0000,-4.9684,-0.0032,-0.0963
30.0000,-4.9559,0.0106,-0.1349
40.0000,-4.9533,-0.0430,-0.2505
50.0000,-5.0133,-0.0551,-0.2148
60.0000,-5.0674,0.0948,-0.2302
70.0000,-5.0442,0.0625,-0.2141
80.0000,-5.0297,-0.0118,-0.2068
90.0000,-5.1391,0.0251,-0.2081
100.0000,-5.1390,-0.0070,-0.1609
110.0000,-5.0972,-0.0435,-0.2121
120.0000,-5.0180,-0.0491,-0.2592
130.0000,-5.0186,-0.0517,-0.2583
140.0000,-4.9898,-0.0136,-0.1327
150.0000,-4.9876,0.0324,-0.0572
160.0000,-4.9589,0.0150,-0.0419
170.0000,-4.9478,-0.0343,-0.0423
180.0000,-4.9523,-0.0047,-0.1816
190.0000,-4.8877,0.0266,-0.1455
200.0000,-4.8837,0.1356,-0.1586
210.0000,-4.8642,0.2090,-0.1298
220.0000,-4.8727,0.1713,-0.1820
230.0000,-4.8081,0.0434,-0.2576
240.0000,-4.7691,-0.0165,-0.2600
250.0000,-4.6232,-0.0366,-0.2668
260.0000,-4.4254,0.0187,-0.2639
270.0000,-4.1982,0.0011,-0.2616
280.0000,-3.9754,-0.0242,-0.2596
290.0000,-3.7680,-0.0048,-0.2544
300.0000,-3.5741,-0.0280,-0.2599
310.0000,-3.4015,-0.0076,-0.2527
320.0000,-3.2003,-0.0185,-0.2555
330.0000,-2.9576,0.0007,-0.2605
340.0000,-2.8671,0.0495,-0.2440
350.0000,-2.7851,0.0521,-0.2094
360.0000,-2.5759,0.0661,-0.2510
370.0000,-2.3122,0.0014,-0.2544
380.0000,-2.0827,0.0219,-0.2533
390.0000,-1.8531,-0.0068,-0.2232
400.0000,-1.5958,-0.0331,-0.2149
410.0000,-1.3148,-0.0028,-0.2126
420.0000,-1.0573,0.0111,-0.2255
430.0000,-0.7463,0.0372,-0.2446
440.0000,-0.5208,0.0158,-0.2470
450.0000,-0.3221,0.0233,-0.2252
460.0000,-0.0403,-0.1638,-0.1903
470.0000,0.1501,-0.1293,-0.1754
480.0000,0.3591,-0.1613,-0.1462
490.0000,0.5962,-0.0935,-0.1494
500.0000,0.7523,-0.1083,-0.1618
510.0000,1.0030,-0.0713,-0.1536
520.0000,1.2445,-0.0481,-0.1791
530.0000,1.5052,-0.0435,-0.1159
540.0000,1.6420,-0.1050,-0.0699
550.0000,1.6431,-0.0456,-0.0450
560.0000,1.6067,0.0684,0.0464
570.0000,1.5335,0.0562,0.1113
580.0000,1.3217,0.0135,0.0389
590.0000,1.0936,0.0156,-0.0685
600.0000,0.8289,-0.0892,-0.0847
610.0000,0.6039,-0.1530,-0.1710
620.0000,0.3816,-0.1827,-0.1736
630.0000,0.0800,-0.2147,-0.1001
640.0000,-0.1362,-0.2256,-0.1046
650.0000,-0.3991,-0.1863,-0.1092
660.0000,-0.7014,-0.2140,-0.1243
670.0000,-0.9694,-0.2336,-0.0847
680.0000,-1.1967,-0.1780,-0.0239
690.0000,-1.3319,-0.0945,-0.1548
700.0000,-1.2664,-0.0155,-0.1713
710.0000,-1.2848,-0.0957,-0.1680
720.0000,-1.2615,-0.1256,-0.2205
730.0000,-1.3686,-0.1031,-0.1895
740.0000,-1.4202,-0.1383,-0.2098
750.0000,-1.4328,-0.1240,-0.1766
760.0000,-1.3879,-0.0183,-0.1476
770.0000,-1.3878,0.0681,-0.1554
780.0000,-1.4209,0.0652,-0.0867
790.0000,-1.4647,0.0066,-0.1298
800.0000,-1.4704,-0.0810,-0.1625
810.0000,-1.5034,-0.1321,-0.1768
820.0000,-1.4407,-0.1377,-0.1871
830.0000,-1.4021,-0.1227,-0.2152
840.0000,-1.4193,-0.1545,-0.1838
850.0000,-1.3453,-0.1570,-0.2012
860.0000,-1.3894,-0.1132,-0.1619
870.0000,-1.4138,-0.0440,-0.1982
880.0000,-1.3616,-0.1417,-0.1721
890.0000,-1.3762,-0.1251,-0.1920
900.0000,-1.3933,-0.0521,-0.1570
910.0000,-1.3229,-0.0459,-0.1378
920.0000,-1.3483,-0.0653,-0.1011
930.0000,-1.4276,-0.0473,-0.0927
940.0000,-1.5337,-0.0220,-0.1227
950.0000,-1.5823,0.0060,-0.1468
960.0000,-1.6921,-0.0181,-0.2231
970.0000,-1.7692,0.0098,-0.2309
980.0000,-1.7386,0.0231,-0.2406
990.0000,-1.6213,-0.0189,-0.1213
1000.0000,-1.5525,-0.0647,0.0811
1010.0000,-1.5475,0.0392,0.0887
1020.0000,-1.6793,0.0524,-0.0672
1030.0000,-1.7708,0.0078,-0.1248
1040.0000,-1.8099,0.0006,-0.2490
1050.0000,-1.8827,0.0306,-0.1725
1060.0000,-1.8645,0.0018,-0.1735
1070.0000,-1.9589,0.0306,-0.0926
1080.0000,-1.9157,0.0428,-0.1076
1090.0000,-1.9806,0.0645,-0.1199
1100.0000,-1.9958,0.0848,-0.0243
1110.0000,-1.9948,0.0634,-0.0099
1120.0000,-1.9578,0.0406,-0.0742
1130.0000,-2.0108,-0.0155,0.0311
1140.0000,-2.0257,0.0369,0.0954
1150.0000,-1.9348,-0.0516,0.0187
1160.0000,-1.8907,-0.0719,-0.0730
1170.0000,-1.7604,-0.0302,-0.2391
1180.0000,-1.7365,-0.0251,-0.2516
1190.0000,-1.8298,-0.1020,-0.1973
1200.0000,-1.8862,-0.1352,-0.2040
1210.0000,-1.8283,-0.0324,-0.2017
1220.0000,-1.8262,0.0726,-0.1821
1230.0000,-1.7883,0.0799,-0.1115
1240.0000,-1.8016,0.0949,-0.0620
1250.0000,-1.7636,0.1069,-0.0415
1260.0000,-1.7885,0.1124,-0.0205
1270.0000,-1.8380,0.1667,-0.0049
1280.0000,-1.9212,0.1698,0.0071
1290.0000,-2.0210,0.1800,0.0177
1300.0000,-2.1378,0.2145,-0.0533
1310.0000,-2.0970,0.2150,-0.1124
1320.0000,-1.9760,0.1795,-0.1801
1330.0000,-1.7854,0.1426,-0.1886
1340.0000,-1.4941,0.1040,-0.2292
1350.0000,-1.2424,0.0788,-0.1950
1360.0000,-0.9977,0.1824,-0.1451
1370.0000,-0.7177,0.1329,-0.1349
1380.0000,-0.3781,0.0648,-0.1719
1390.0000,-0.1410,0.0745,-0.1875
1400.0000,0.0478,0.1541,-0.1994
1410.0000,0.0897,0.1440,-0.1847
1420.0000,0.1241,0.1350,-0.2063
1430.0000,0.1092,0.1204,-0.2245
1440.0000,0.1031,0.1061,-0.1812
1450.0000,0.0517,0.1394,-0.1412
1460.0000,0.0202,0.1656,-0.1645
1470.0000,0.0111,0.2192,-0.1194
1480.0000,-0.1562,0.2222,-0.0823
1490.0000,-0.1433,0.2267,-0.0553
1500.0000,-0.1968,0.2370,-0.0080
