Run,Mean,Variance,Standard deviation
1.0,1.6423529394917928,0.022522974670757107,0.15007656269636876
2.0,1.6405584093681969,0.02565926014860156,0.16018508091767336
3.0,1.6156066839486916,0.03441795578143263,0.18552076913766993
4.0,,,
5.0,,,
6.0,,,
7.0,,,
8.0,,,
9.0,,,
10.0,,,
11.0,,,
12.0,,,
13.0,,,
14.0,,,
15.0,,,
16.0,,,
17.0,1.6483026481381389,0.03079114090596942,0.1754740462460743
18.0,1.634479505201227,0.02903669962748705,0.17040158340663109
19.0,,,
20.0,,,
21.0,,,
22.0,,,
23.0,,,
24.0,,,
25.0,,,
26.0,,,
27.0,1.638445601212941,0.032962000275055865,0.18155440031862588
28.0,1.607507505640651,0.04593219426960249,0.21431797467688632
29.0,,,
30.0,,,
31.0,1.6408521540469996,0.027008416078961938,0.16434237456895265
32.0,,,
33.0,,,
34.0,,,
35.0,,,
36.0,,,
37.0,,,
38.0,,,
39.0,,,
40.0,,,
41.0,1.6425387501514617,0.025249204217316957,0.15889998180401707
42.0,,,
43.0,1.5998812023005275,0.042227500345642335,0.20549330973450775
44.0,,,
45.0,,,
46.0,,,
47.0,1.651537283322577,0.022051264122104477,0.14849668050870524
48.0,1.6055386907666775,0.05092178811117822,0.22565856533971454
49.0,,,
50.0,1.6536982891717185,0.01951808680981412,0.13970714659534822
51.0,,,
52.0,,,
53.0,,,
54.0,1.63367987034086,0.03416474412897729,0.18483707455209653
55.0,,,
56.0,,,
57.0,1.6241788835449604,0.035607885007271745,0.1887005167117243
58.0,1.605013529512577,0.03924010435288099,0.198091151626924
59.0,1.6179611038293493,0.048726854088533736,0.22074160026722134
60.0,1.6207270929317457,0.03818954444282937,0.19542145338429293
61.0,,,
62.0,1.651527526872063,0.021800417569977127,0.1476496446659359
63.0,,,
64.0,,,
65.0,1.6427911436880274,0.03170460192264392,0.17805786116497052
66.0,1.610736555701446,0.03954629124784788,0.19886249331597922
67.0,,,
68.0,,,
69.0,,,
70.0,,,
71.0,,,
72.0,,,
73.0,,,
74.0,,,
75.0,,,
76.0,,,
77.0,1.6298372875892329,0.02922975923762981,0.17096712911442893
78.0,,,
79.0,1.6116075097021396,0.05072026180813295,0.22521159341413344
80.0,,,
81.0,1.6211716977082709,0.031653257187265575,0.1779136228265435
82.0,,,
83.0,,,
84.0,,,
85.0,,,
86.0,1.621250240528967,0.027975790079174133,0.16725964868782348
87.0,,,
88.0,,,
89.0,,,
90.0,1.629340694274528,0.03741430929685423,0.19342778832643004
91.0,1.6288671719053511,0.03247324487966759,0.18020334314231684
92.0,,,
93.0,1.598347612209102,0.038108256667911,0.1952133619092479
94.0,,,
95.0,,,
96.0,,,
97.0,,,
98.0,,,
99.0,,,
100.0,1.6074554355926691,0.039338961923626924,0.19834052012543207
