time,x,y,z
0.0000,-5.0000,0.0000,0.0000
10.0000,-5.0101,0.0113,0.0187
20.0000,-4.9923,0.0540,0.0232
30.0000,-4.7500,0.0747,0.0993
40.0000,-4.4993,0.1223,0.0035
50.0000,-4.2310,0.1796,-0.0959
60.0000,-4.0341,0.2253,-0.1378
70.0000,-3.7436,0.2565,-0.1054
80.0000,-3.4924,0.2563,-0.1124
90.0000,-3.2662,0.1595,-0.1488
100.0000,-2.9771,0.0495,-0.2210
110.0000,-2.8199,-0.1239,-0.2193
120.0000,-2.6135,-0.1441,-0.2203
130.0000,-2.3936,-0.1339,-0.2312
140.0000,-2.1850,-0.1130,-0.2234
150.0000,-2.0285,-0.0698,-0.2545
160.0000,-1.9479,-0.0317,-0.2425
170.0000,-1.8353,0.0427,-0.1712
180.0000,-1.6988,0.1351,-0.0661
190.0000,-1.5311,0.2635,0.0173
200.0000,-1.3956,0.2743,0.0433
210.0000,-1.3528,0.2507,0.1189
220.0000,-1.4360,0.2377,0.1516
230.0000,-1.5238,0.2249,0.1736
240.0000,-1.5919,0.2189,0.1601
250.0000,-1.6079,0.2309,0.1384
260.0000,-1.5685,0.2356,0.1206
270.0000,-1.4129,0.2193,0.1620
280.0000,-1.2567,0.2039,0.1349
290.0000,-1.1700,0.2394,0.1155
300.0000,-1.0874,0.2378,0.0943
310.0000,-0.9309,0.2378,0.1091
320.0000,-0.7952,0.2430,0.0702
330.0000,-0.6511,0.2522,0.0107
340.0000,-0.4736,0.2477,-0.0418
350.0000,-0.3345,0.2529,-0.0282
360.0000,-0.2975,0.2475,-0.0703
370.0000,-0.2026,0.2108,-0.1044
380.0000,-0.1002,0.2022,-0.1334
390.0000,-0.0038,0.2155,-0.1369
400.0000,0.1724,0.2418,-0.0755
410.0000,0.2850,0.2373,-0.0673
420.0000,0.2560,0.2264,-0.0538
430.0000,0.2644,0.2471,-0.0387
440.0000,0.2685,0.2323,-0.0836
450.0000,0.2831,0.2059,-0.0630
460.0000,0.2612,0.2003,-0.0428
470.0000,0.3010,0.2119,0.0193
480.0000,0.1575,0.2108,0.0635
490.0000,-0.0520,0.1886,0.0291
500.0000,-0.2348,0.1898,-0.0067
510.0000,-0.4048,0.2002,0.0159
520.0000,-0.4993,0.1939,0.0276
530.0000,-0.6484,0.1959,-0.0434
540.0000,-0.7607,0.1677,-0.0290
550.0000,-0.9606,0.2321,-0.0150
560.0000,-1.1989,0.1743,-0.0512
570.0000,-1.4574,0.1336,-0.0074
580.0000,-1.6700,0.1384,0.0281
590.0000,-1.8442,0.0974,0.0029
600.0000,-1.9136,0.1016,0.0328
610.0000,-1.9929,0.0939,0.1154
620.0000,-2.1213,0.1268,0.1504
630.0000,-2.1828,0.1163,0.1153
640.0000,-2.2837,0.1445,0.1019
650.0000,-2.3835,0.1613,0.0989
660.0000,-2.4370,0.1552,0.0921
670.0000,-2.6699,0.1702,0.0388
680.0000,-2.8000,0.2340,-0.0430
690.0000,-2.8411,0.2296,-0.1230
700.0000,-2.8194,0.2144,-0.1383
710.0000,-2.7058,0.2304,-0.1228
720.0000,-2.6197,0.2237,-0.1253
730.0000,-2.4593,0.2422,-0.0836
740.0000,-2.3112,0.2270,-0.1367
750.0000,-2.1286,0.2331,-0.1116
760.0000,-1.9692,0.2480,-0.0407
770.0000,-1.8865,0.2275,-0.0736
780.0000,-1.8126,0.2394,-0.0601
790.0000,-1.6960,0.1971,-0.0843
800.0000,-1.5851,0.1174,-0.1420
810.0000,-1.4866,0.0165,-0.1849
820.0000,-1.4951,-0.0180,-0.2438
830.0000,-1.3827,-0.0785,-0.1966
840.0000,-1.2473,-0.0396,-0.1922
850.0000,-1.1867,-0.0018,-0.1480
860.0000,-1.1380,0.0550,-0.1118
870.0000,-1.1878,0.1626,-0.0799
880.0000,-1.2233,0.2087,-0.0709
890.0000,-1.3216,0.2506,-0.0416
900.0000,-1.4830,0.2620,-0.0258
910.0000,-1.6303,0.2367,-0.0434
920.0000,-1.6607,0.2122,-0.0812
930.0000,-1.5082,0.2583,-0.0148
940.0000,-1.3876,0.2249,0.0121
950.0000,-1.1867,0.2561,0.0037
960.0000,-1.0951,0.2544,-0.0175
970.0000,-1.0105,0.2331,-0.0458
980.0000,-0.8629,0.1914,-0.0306
990.0000,-0.7866,0.1750,-0.0289
1000.0000,-0.8178,0.1873,-0.0853
1010.0000,-0.7777,0.1573,-0.0719
1020.0000,-0.6426,0.1611,-0.0613
1030.0000,-0.5171,0.1137,-0.0373
1040.0000,-0.3332,0.0840,0.0005
1050.0000,-0.2237,0.1060,0.0082
1060.0000,-0.0862,0.0822,-0.0185
1070.0000,0.0599,0.1042,-0.0460
1080.0000,0.2724,0.1127,-0.1260
1090.0000,0.4906,0.1651,-0.1509
1100.0000,0.6755,0.1618,-0.1423
1110.0000,0.7691,0.1126,-0.1186
1120.0000,0.8791,-0.0057,-0.1356
1130.0000,0.9067,-0.0336,-0.1372
1140.0000,1.0484,0.0612,-0.0852
1150.0000,1.2436,0.1088,-0.0901
1160.0000,1.4215,0.1553,-0.1465
1170.0000,1.4628,0.1701,-0.1559
1180.0000,1.4170,0.1919,-0.0986
1190.0000,1.2858,0.1652,-0.0084
1200.0000,1.1574,0.1179,0.0550
1210.0000,1.0229,0.0723,0.0861
1220.0000,0.9444,0.0264,0.0772
1230.0000,0.8434,0.0428,0.0360
1240.0000,0.7427,0.0942,0.0250
1250.0000,0.6786,0.1301,0.0747
1260.0000,0.5623,0.1665,0.1797
1270.0000,0.4690,0.1470,0.2010
1280.0000,0.3875,0.1632,0.1687
1290.0000,0.2663,0.1215,0.1747
1300.0000,0.2327,0.1001,0.2009
1310.0000,0.2748,0.0955,0.2303
1320.0000,0.3643,0.1091,0.1980
1330.0000,0.4112,0.0894,0.1917
1340.0000,0.3933,0.0314,0.1705
1350.0000,0.4493,-0.0386,0.1173
1360.0000,0.4994,-0.1345,0.0792
1370.0000,0.5978,-0.2401,0.0584
1380.0000,0.6894,-0.2489,0.0639
1390.0000,0.7043,-0.1873,0.0467
1400.0000,0.6537,-0.1632,0.0294
1410.0000,0.5175,-0.2079,0.0789
1420.0000,0.4210,-0.1977,0.1583
1430.0000,0.4792,-0.1690,0.1732
1440.0000,0.5333,-0.1909,0.1250
1450.0000,0.5853,-0.1243,0.0463
1460.0000,0.5861,-0.0056,0.0218
1470.0000,0.5445,0.0735,0.0651
1480.0000,0.5011,0.1525,0.1014
1490.0000,0.4997,0.1557,0.1029
1500.0000,0.4008,0.1746,0.0775
1510.0000,0.3764,0.1735,0.0727
1520.0000,0.3626,0.1253,0.0452
1530.0000,0.3741,0.0951,0.0500
1540.0000,0.3571,0.1617,0.0548
1550.0000,0.2506,0.2052,0.1251
1560.0000,0.0322,0.2153,0.1240
1570.0000,-0.0887,0.2297,0.1138
1580.0000,-0.2320,0.1958,0.0759
1590.0000,-0.3681,0.1618,0.0892
1600.0000,-0.5451,0.1402,0.0992
1610.0000,-0.7316,0.1312,0.0865
1620.0000,-0.8445,0.1204,0.0964
1630.0000,-0.9197,0.1783,0.0630
1640.0000,-0.9748,0.1708,0.0169
1650.0000,-1.1483,0.2467,-0.0003
1660.0000,-1.2546,0.2214,0.0247
1670.0000,-1.3379,0.2332,0.0144
1680.0000,-1.2163,0.2459,0.0449
1690.0000,-1.0661,0.2223,0.0350
1700.0000,-1.0730,0.2512,0.0242
1710.0000,-1.1410,0.2345,0.0229
1720.0000,-1.0346,0.2395,0.0252
1730.0000,-0.8611,0.2422,-0.0069
1740.0000,-0.7130,0.2522,-0.0549
1750.0000,-0.5841,0.2317,-0.0939
1760.0000,-0.5062,0.2238,-0.1004
1770.0000,-0.4219,0.2103,-0.1486
1780.0000,-0.2970,0.1435,-0.1982
1790.0000,-0.1635,0.0940,-0.2252
1800.0000,-0.2354,0.0461,-0.1951
1810.0000,-0.2734,0.0332,-0.1025
1820.0000,-0.3914,0.0052,-0.1370
1830.0000,-0.4434,0.0423,-0.1519
1840.0000,-0.5214,0.0651,-0.1480
1850.0000,-0.6728,0.0435,-0.0956
1860.0000,-0.7177,0.0453,-0.0563
1870.0000,-0.5987,0.1168,-0.0187
1880.0000,-0.3827,0.1543,0.0060
1890.0000,-0.1902,0.1887,0.0298
1900.0000,-0.0142,0.2239,0.0544
1910.0000,0.2558,0.2195,0.1230
1920.0000,0.3724,0.2034,0.1376
1930.0000,0.5228,0.2205,0.1332
1940.0000,0.5527,0.1736,0.1238
1950.0000,0.4807,0.1866,0.1585
1960.0000,0.3890,0.2194,0.1244
1970.0000,0.3234,0.2142,0.1324
1980.0000,0.3157,0.2156,0.1272
1990.0000,0.2635,0.2480,0.0771
2000.0000,0.0813,0.2526,0.0480
2010.0000,-0.0320,0.2530,-0.0182
2020.0000,-0.0469,0.2312,-0.0035
2030.0000,-0.0506,0.2226,-0.0741
2040.0000,-0.0250,0.2189,-0.1363
2050.0000,0.0033,0.1886,-0.1658
2060.0000,0.0197,0.1295,-0.1759
2070.0000,0.0764,0.1324,-0.1969
2080.0000,0.1779,0.1247,-0.1931
2090.0000,0.2475,0.1559,-0.1110
2100.0000,0.2776,0.2346,-0.0400
2110.0000,0.3352,0.2475,0.0208
2120.0000,0.4823,0.2306,-0.0142
2130.0000,0.6579,0.2409,-0.0266
2140.0000,0.8119,0.2208,-0.0803
2150.0000,0.9105,0.2545,-0.0367
2160.0000,1.0261,0.2352,-0.0891
2170.0000,1.1553,0.2450,-0.0628
2180.0000,1.2163,0.2249,-0.0760
2190.0000,1.2425,0.1983,-0.1507
2200.0000,1.3336,0.1361,-0.1580
2210.0000,1.4615,0.1094,-0.1573
2220.0000,1.5493,0.1063,-0.1794
2230.0000,1.6343,0.0720,-0.2493
2240.0000,1.6648,0.0918,-0.2377
2250.0000,1.6471,0.0763,-0.2511
2260.0000,1.6277,0.0913,-0.2373
2270.0000,1.6056,0.0591,-0.2474
2280.0000,1.5708,0.0886,-0.2370
2290.0000,1.6110,0.0769,-0.1602
2300.0000,1.7525,0.0477,-0.1384
2310.0000,1.9652,0.0272,-0.0856
2320.0000,2.0909,0.0393,-0.0494
2330.0000,2.1329,0.0043,-0.0052
2340.0000,2.2597,0.0883,-0.0378
2350.0000,2.4358,0.0798,-0.0508
2360.0000,2.5764,0.0776,-0.0696
2370.0000,2.6399,0.0517,-0.1073
2380.0000,2.5412,0.0820,-0.0928
2390.0000,2.4536,0.0855,-0.1234
2400.0000,2.4919,0.0771,-0.1622
