time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-12.0325,0.0514,-0.0014
20.0000,-12.0287,0.0403,0.0017
30.0000,-11.9413,0.0641,-0.0349
40.0000,-11.8780,0.0558,-0.0053
50.0000,-11.9313,0.0616,-0.0274
60.0000,-12.0064,0.0673,-0.0227
70.0000,-11.9572,0.1057,-0.0765
80.0000,-11.9418,0.0985,-0.0995
90.0000,-11.9643,0.1447,-0.1112
100.0000,-11.9411,0.2178,-0.2349
110.0000,-11.9444,0.2607,-0.1855
120.0000,-11.9637,0.2027,-0.1281
130.0000,-11.9756,0.1951,-0.0891
140.0000,-12.0001,0.2879,-0.0710
150.0000,-12.0006,0.2895,-0.0296
160.0000,-12.0326,0.3339,-0.0548
170.0000,-11.9673,0.4264,-0.0227
180.0000,-11.9097,0.4333,-0.0918
190.0000,-11.8658,0.3737,-0.1027
200.0000,-11.8503,0.3272,-0.1232
210.0000,-11.8419,0.2793,-0.1550
220.0000,-11.8082,0.2523,-0.1582
230.0000,-11.7790,0.2298,-0.1143
240.0000,-11.7812,0.1351,-0.0921
250.0000,-11.8652,0.1411,-0.1596
260.0000,-11.8447,0.1530,-0.1741
270.0000,-11.8246,0.1489,-0.2159
280.0000,-11.8027,0.2089,-0.2170
290.0000,-11.8900,0.1456,-0.2277
300.0000,-11.9051,0.1632,-0.2395
310.0000,-11.9541,0.1422,-0.2542
320.0000,-11.9726,0.1145,-0.2241
330.0000,-11.9042,0.0671,-0.2414
340.0000,-11.9354,0.0687,-0.1358
350.0000,-11.9681,-0.0017,-0.1522
360.0000,-11.9446,-0.0832,-0.1741
370.0000,-11.8917,-0.1494,-0.1976
380.0000,-11.8716,-0.1341,-0.1716
390.0000,-11.8045,-0.1383,-0.1547
400.0000,-11.7853,-0.1114,-0.2782
410.0000,-11.6494,0.0195,-0.2881
420.0000,-11.5906,-0.0129,-0.3044
430.0000,-11.4969,-0.0770,-0.3394
440.0000,-11.4566,-0.1468,-0.3451
450.0000,-11.5136,-0.1166,-0.3898
460.0000,-11.5362,-0.0769,-0.4029
470.0000,-11.5021,-0.1352,-0.4364
480.0000,-11.5294,-0.1590,-0.4224
490.0000,-11.5254,-0.1965,-0.4241
500.0000,-11.5388,-0.2198,-0.4874
510.0000,-11.5265,-0.2101,-0.5067
520.0000,-11.5633,-0.2565,-0.5393
530.0000,-11.6011,-0.2227,-0.5148
540.0000,-11.5992,-0.2105,-0.5949
550.0000,-11.5554,-0.1216,-0.5674
560.0000,-11.5786,-0.1328,-0.5881
570.0000,-11.5563,-0.1337,-0.6311
580.0000,-11.5354,-0.2041,-0.5671
590.0000,-11.5854,-0.2339,-0.5698
600.0000,-11.6128,-0.2393,-0.4690
610.0000,-11.6167,-0.1873,-0.4279
620.0000,-11.6253,-0.1654,-0.3586
630.0000,-11.6333,-0.1156,-0.3161
640.0000,-11.6604,-0.0225,-0.3220
650.0000,-11.6456,-0.0007,-0.3531
660.0000,-11.5414,0.0272,-0.3417
670.0000,-11.5736,0.0462,-0.3249
680.0000,-11.5858,0.0170,-0.3563
690.0000,-11.5934,-0.0181,-0.3145
700.0000,-11.5337,-0.0489,-0.3928
710.0000,-11.5515,-0.0945,-0.3539
720.0000,-11.5526,-0.0665,-0.4059
730.0000,-11.5176,-0.0428,-0.4753
740.0000,-11.5299,-0.0196,-0.4492
750.0000,-11.5115,-0.0892,-0.4306
760.0000,-11.5486,-0.0904,-0.5053
770.0000,-11.5196,-0.1033,-0.5521
780.0000,-11.5108,-0.1273,-0.5660
790.0000,-11.5377,-0.1164,-0.5875
800.0000,-11.4815,-0.1519,-0.5911
810.0000,-11.4856,-0.0881,-0.5385
820.0000,-11.5397,-0.1880,-0.5334
830.0000,-11.5465,-0.1694,-0.5429
840.0000,-11.5573,-0.2017,-0.4698
850.0000,-11.5825,-0.2249,-0.4859
860.0000,-11.6320,-0.1959,-0.5226
870.0000,-11.6230,-0.2295,-0.5068
880.0000,-11.6719,-0.2409,-0.5319
890.0000,-11.6987,-0.2363,-0.5868
900.0000,-11.6711,-0.2270,-0.5814
910.0000,-11.6592,-0.3437,-0.5439
920.0000,-11.6042,-0.3526,-0.5571
930.0000,-11.6415,-0.3008,-0.6139
940.0000,-11.6518,-0.2558,-0.6151
950.0000,-11.7243,-0.2896,-0.6014
960.0000,-11.6913,-0.3285,-0.5972
970.0000,-11.7342,-0.2930,-0.7070
980.0000,-11.6823,-0.2914,-0.7283
990.0000,-11.7015,-0.2827,-0.7639
1000.0000,-11.7237,-0.2855,-0.8347
1010.0000,-11.7520,-0.2513,-0.8041
1020.0000,-11.6924,-0.2878,-0.7955
1030.0000,-11.5765,-0.2725,-0.8268
1040.0000,-11.5629,-0.2727,-0.7057
1050.0000,-11.5481,-0.2882,-0.8324
1060.0000,-11.5861,-0.2994,-0.8577
1070.0000,-11.5328,-0.3170,-0.7809
1080.0000,-11.4817,-0.3884,-0.7477
1090.0000,-11.5028,-0.3834,-0.7665
1100.0000,-11.5643,-0.3804,-0.7474
1110.0000,-11.5900,-0.3949,-0.7420
1120.0000,-11.5489,-0.3667,-0.6510
1130.0000,-11.6112,-0.3705,-0.5888
1140.0000,-11.6239,-0.4159,-0.5839
1150.0000,-11.6137,-0.4045,-0.6339
1160.0000,-11.6396,-0.3861,-0.5672
1170.0000,-11.6673,-0.4078,-0.4966
1180.0000,-11.6802,-0.4207,-0.4660
1190.0000,-11.7746,-0.4104,-0.4984
1200.0000,-11.8651,-0.4493,-0.4666
1210.0000,-11.8801,-0.4110,-0.4964
1220.0000,-11.8813,-0.4169,-0.4636
1230.0000,-11.9045,-0.4101,-0.5096
1240.0000,-11.8840,-0.3718,-0.4591
1250.0000,-11.9213,-0.4208,-0.4548
1260.0000,-11.9688,-0.4191,-0.5186
1270.0000,-12.0355,-0.4367,-0.6296
1280.0000,-12.1030,-0.4758,-0.6196
1290.0000,-12.0739,-0.4774,-0.5888
1300.0000,-12.1179,-0.5138,-0.5936
1310.0000,-12.1086,-0.6058,-0.5405
1320.0000,-12.1133,-0.6113,-0.4840
1330.0000,-12.0883,-0.5500,-0.4541
1340.0000,-12.1125,-0.5040,-0.4031
1350.0000,-12.0965,-0.5956,-0.4067
1360.0000,-12.0677,-0.6426,-0.3550
1370.0000,-12.0075,-0.6488,-0.3113
1380.0000,-12.0226,-0.6737,-0.3535
1390.0000,-11.9750,-0.6776,-0.2778
1400.0000,-11.8527,-0.7553,-0.4089
1410.0000,-11.7350,-0.6814,-0.4440
1420.0000,-11.6490,-0.6688,-0.4551
1430.0000,-11.6374,-0.6251,-0.4626
1440.0000,-11.5688,-0.6505,-0.4640
1450.0000,-11.5479,-0.7261,-0.4388
1460.0000,-11.5392,-0.6923,-0.4663
1470.0000,-11.4857,-0.7516,-0.4138
1480.0000,-11.4532,-0.7670,-0.4053
1490.0000,-11.5000,-0.6757,-0.3886
1500.0000,-11.4338,-0.6959,-0.3216
1510.0000,-11.3440,-0.5851,-0.4061
1520.0000,-11.3562,-0.5931,-0.4405
1530.0000,-11.4277,-0.5209,-0.4168
1540.0000,-11.4154,-0.4703,-0.4915
1550.0000,-11.4028,-0.4597,-0.4843
1560.0000,-11.3448,-0.4278,-0.4593
1570.0000,-11.3587,-0.3822,-0.4639
1580.0000,-11.3102,-0.3386,-0.4420
1590.0000,-11.3473,-0.2441,-0.5296
1600.0000,-11.3964,-0.2352,-0.4846
1610.0000,-11.4193,-0.2864,-0.5821
1620.0000,-11.4481,-0.2771,-0.5571
1630.0000,-11.5275,-0.2182,-0.6143
1640.0000,-11.5864,-0.1500,-0.5981
1650.0000,-11.6032,-0.1096,-0.6594
1660.0000,-11.5470,-0.1061,-0.6780
1670.0000,-11.4913,-0.1130,-0.6409
1680.0000,-11.5148,-0.0895,-0.7133
1690.0000,-11.5327,-0.0105,-0.6888
1700.0000,-11.5067,0.0020,-0.6292
1710.0000,-11.5074,0.0159,-0.5827
1720.0000,-11.5207,0.0243,-0.5725
1730.0000,-11.5158,0.0122,-0.4945
1740.0000,-11.5357,0.0759,-0.5612
1750.0000,-11.4606,0.0903,-0.5808
1760.0000,-11.4559,0.1136,-0.5009
1770.0000,-11.4462,0.1300,-0.5713
1780.0000,-11.3837,0.1996,-0.6358
1790.0000,-11.4112,0.1935,-0.6584
1800.0000,-11.3641,0.1999,-0.6645
1810.0000,-11.3855,0.2065,-0.7197
1820.0000,-11.4135,0.2094,-0.6617
1830.0000,-11.4541,0.2173,-0.6286
1840.0000,-11.4934,0.2002,-0.6469
1850.0000,-11.4403,0.1345,-0.5972
1860.0000,-11.4581,0.0467,-0.6248
1870.0000,-11.5007,0.0174,-0.6253
1880.0000,-11.4915,0.0592,-0.5972
1890.0000,-11.5251,0.0468,-0.6144
1900.0000,-11.5257,0.0131,-0.6474
1910.0000,-11.5108,-0.0167,-0.6173
1920.0000,-11.5434,-0.0599,-0.6584
1930.0000,-11.5042,0.0219,-0.6701
1940.0000,-11.4633,0.0327,-0.6973
1950.0000,-11.4295,0.0324,-0.7126
1960.0000,-11.3899,0.0367,-0.6918
1970.0000,-11.4847,0.0149,-0.7106
1980.0000,-11.4940,0.0730,-0.6126
1990.0000,-11.4856,-0.0143,-0.6231
2000.0000,-11.4865,-0.0275,-0.6286
2010.0000,-11.4470,-0.0617,-0.5296
2020.0000,-11.3744,-0.0932,-0.5461
2030.0000,-11.3131,-0.1217,-0.5738
2040.0000,-11.1898,-0.0792,-0.5203
2050.0000,-11.0859,-0.0191,-0.4553
2060.0000,-11.0915,0.0167,-0.4744
2070.0000,-11.1083,0.0391,-0.5023
2080.0000,-11.1324,0.0468,-0.4137
2090.0000,-11.1413,0.0068,-0.3541
2100.0000,-11.1336,-0.0018,-0.3081
2110.0000,-11.1328,0.0703,-0.3163
2120.0000,-11.1454,-0.0365,-0.2622
2130.0000,-11.0972,-0.0956,-0.2546
2140.0000,-11.0669,-0.0992,-0.3550
2150.0000,-11.0657,-0.0502,-0.3105
2160.0000,-11.0569,-0.0235,-0.3678
2170.0000,-11.0449,0.0270,-0.3863
2180.0000,-11.0856,0.0855,-0.2623
2190.0000,-11.0536,0.1255,-0.2715
2200.0000,-11.0632,0.1139,-0.2610
2210.0000,-11.0156,0.1641,-0.2576
2220.0000,-11.0099,0.2526,-0.2324
2230.0000,-10.9602,0.2560,-0.1411
2240.0000,-11.0231,0.3352,-0.1368
2250.0000,-10.9581,0.3049,-0.1083
2260.0000,-10.9665,0.2898,-0.1566
2270.0000,-10.9780,0.3374,-0.1966
2280.0000,-11.0107,0.3273,-0.2679
2290.0000,-11.0938,0.2984,-0.3123
2300.0000,-11.1260,0.2863,-0.3183
2310.0000,-11.0917,0.2784,-0.2993
2320.0000,-11.1126,0.3197,-0.3779
2330.0000,-11.1515,0.3145,-0.4150
2340.0000,-11.1820,0.3698,-0.4708
2350.0000,-11.2425,0.3700,-0.5242
2360.0000,-11.3092,0.4137,-0.5527
2370.0000,-11.2636,0.4547,-0.5923
2380.0000,-11.2767,0.4353,-0.6100
2390.0000,-11.2486,0.3808,-0.6152
2400.0000,-11.2149,0.4530,-0.5977
2410.0000,-11.2579,0.3483,-0.6454
2420.0000,-11.3019,0.3165,-0.6247
2430.0000,-11.2554,0.2793,-0.6613
2440.0000,-11.2089,0.3300,-0.6907
2450.0000,-11.1766,0.3605,-0.7574
2460.0000,-11.1811,0.3391,-0.8007
2470.0000,-11.2706,0.3768,-0.8694
2480.0000,-11.2790,0.4020,-0.8824
2490.0000,-11.3227,0.5222,-0.9159
2500.0000,-11.3811,0.5039,-0.8940
2510.0000,-11.3695,0.4334,-0.9070
2520.0000,-11.3479,0.4923,-0.8917
2530.0000,-11.3839,0.5894,-0.8773
2540.0000,-11.3586,0.4901,-0.8697
2550.0000,-11.3582,0.4991,-0.9468
2560.0000,-11.3275,0.4807,-0.9375
2570.0000,-11.3389,0.4893,-0.8469
2580.0000,-11.3687,0.4576,-0.8456
2590.0000,-11.3497,0.4103,-0.7678
2600.0000,-11.2755,0.3756,-0.7950
2610.0000,-11.1737,0.4112,-0.7566
2620.0000,-11.1089,0.3672,-0.7489
2630.0000,-11.1114,0.3762,-0.8129
2640.0000,-11.1865,0.3997,-0.7850
2650.0000,-11.1621,0.3243,-0.7373
2660.0000,-11.1303,0.3182,-0.7476
2670.0000,-11.1969,0.4205,-0.6873
2680.0000,-11.1707,0.4310,-0.6848
2690.0000,-11.1819,0.4472,-0.7219
2700.0000,-11.2158,0.4549,-0.6772
2710.0000,-11.1949,0.4963,-0.6623
2720.0000,-11.1549,0.4218,-0.6451
2730.0000,-11.1591,0.4170,-0.6367
2740.0000,-11.1845,0.3712,-0.6862
2750.0000,-11.1739,0.3583,-0.7626
2760.0000,-11.2007,0.2997,-0.7588
2770.0000,-11.2839,0.2806,-0.8215
2780.0000,-11.3030,0.2328,-0.8283
2790.0000,-11.3136,0.1909,-0.8281
2800.0000,-11.2570,0.1922,-0.7566
2810.0000,-11.2734,0.2087,-0.7411
