Run,Final distance to center
1.0,2.274651674432813
2.0,2.5403393237912137
3.0,2.996039836183758
4.0,2.158036077084904
5.0,12.028514663914246
6.0,1.7851156517155968
7.0,0.23909374730427396
8.0,3.7781051202950926
9.0,0.3524441090442569
10.0,0.4943515955269084
11.0,0.9527797489451589
12.0,3.608523028885918
13.0,4.111064331775896
14.0,12.205602693025854
15.0,8.332512144605612
16.0,12.018272119984635
17.0,1.2021761019085349
18.0,9.507930660769462
19.0,12.202991334095096
20.0,3.6243266809160564
21.0,1.8477401061837673
22.0,3.887615420794603
23.0,2.6468533790144098
24.0,5.990997591386596
25.0,12.041424652008581
26.0,0.5226802655543826
27.0,1.0092791387916427
28.0,2.707749929369402
29.0,0.7532325869211979
30.0,1.651861002021659
31.0,2.238566668652064
32.0,7.60259764554195
33.0,11.70907960345304
34.0,4.846861935314436
35.0,1.1978377561255948
36.0,11.697576704172537
37.0,11.717401077457406
38.0,3.911942406273385
39.0,11.830052889569005
40.0,0.4127076447074854
41.0,0.5955272453884877
42.0,11.070777409920227
43.0,3.3425413236039434
44.0,1.6141150237823823
45.0,3.3730184849775133
46.0,11.928314527627112
47.0,0.4402112788196141
48.0,12.179977582081175
49.0,0.49975079789831256
50.0,0.3553756463237176
51.0,0.5407549537452246
52.0,1.7924621725436773
53.0,8.289330307087539
54.0,12.179875395503847
55.0,0.7888885979655177
56.0,12.145067272765516
57.0,2.5965617073352982
58.0,2.5514241866063747
59.0,2.9397959418980086
60.0,0.3689765439699385
61.0,12.034173936751953
62.0,0.9212520013546782
63.0,0.8146547857835245
64.0,12.025832733328699
65.0,5.375006743251585
66.0,12.148792800521374
67.0,1.3148978553484676
68.0,11.84076168327021
69.0,1.7954137294785288
70.0,0.17993648879535248
71.0,2.1928024192799493
72.0,1.9875646681303227
73.0,11.97983246168326
74.0,3.6469461868801956
75.0,3.192523254418047
76.0,0.4292820750974818
77.0,2.2595336332969245
78.0,12.075207429274249
79.0,5.18978116108955
80.0,3.508491439351107
81.0,3.9865397702769756
82.0,5.133044544907047
83.0,4.154574074438919
84.0,12.0844632404588
85.0,12.087534409878634
86.0,0.1980208322374189
87.0,2.252593676187519
88.0,2.242739819952373
89.0,11.581880570529123
90.0,12.210417079281118
91.0,0.5992741442778923
92.0,2.561963770235637
93.0,1.8514001971480938
94.0,6.003359812638252
95.0,6.127053824637091
96.0,11.793770459441713
97.0,0.15191938651798195
98.0,6.022274870013822
99.0,2.1655476374349285
100.0,2.7107549169926815
