time,x,y,z
0.0000,-1.5000,0.0000,0.0000
10.0000,-1.6436,0.0811,-0.1605
20.0000,-1.6675,0.0394,-0.1845
30.0000,-1.6370,-0.0533,-0.1967
40.0000,-1.6207,-0.0733,-0.1986
50.0000,-1.5718,-0.1239,-0.1240
60.0000,-1.4865,-0.1362,-0.0850
70.0000,-1.4482,-0.2158,0.0835
80.0000,-1.4657,-0.1598,0.1799
90.0000,-1.6321,-0.1293,0.1694
100.0000,-1.6748,-0.0156,0.1803
110.0000,-1.6040,-0.0454,0.2348
120.0000,-1.5307,-0.0637,0.2520
130.0000,-1.5258,-0.0271,0.2580
140.0000,-1.5584,-0.0505,0.2478
150.0000,-1.6113,0.0038,0.2329
160.0000,-1.7386,-0.0655,0.0776
170.0000,-1.7571,-0.0424,0.0349
180.0000,-1.7385,-0.0468,-0.0796
190.0000,-1.7201,-0.0806,-0.0962
200.0000,-1.7385,-0.0323,-0.0867
210.0000,-1.7273,0.0368,-0.1125
220.0000,-1.7167,0.0189,-0.1193
230.0000,-1.7182,0.0190,-0.1022
240.0000,-1.6983,0.0919,-0.1150
250.0000,-1.7189,0.0912,-0.0703
260.0000,-1.6968,0.0987,-0.1280
270.0000,-1.6954,0.0623,-0.1479
280.0000,-1.7061,0.1044,-0.1129
290.0000,-1.7331,0.0921,-0.0651
300.0000,-1.7304,0.0777,-0.0381
310.0000,-1.5458,0.0770,-0.0381
320.0000,-1.4233,0.1185,-0.0642
330.0000,-1.4604,0.2040,-0.0914
340.0000,-1.5637,0.1241,-0.2172
350.0000,-1.5250,0.0794,-0.2127
360.0000,-1.1519,0.0030,-0.2479
370.0000,-0.8229,-0.0789,-0.1654
380.0000,-0.5244,-0.2063,-0.1164
390.0000,-0.5232,-0.2049,-0.0956
400.0000,-0.5447,-0.1670,-0.0870
410.0000,-0.5383,-0.0574,-0.0050
420.0000,-0.5971,-0.0466,0.0235
430.0000,-0.5348,-0.0621,0.0935
440.0000,-0.5330,-0.0444,0.1865
450.0000,-0.6397,-0.0911,0.2271
460.0000,-0.7514,-0.0791,0.2409
470.0000,-0.8553,-0.1200,0.1974
480.0000,-0.9184,-0.1065,0.1679
490.0000,-0.9641,-0.1582,0.1440
500.0000,-1.0047,-0.2016,0.1409
510.0000,-1.0796,-0.1396,0.1944
520.0000,-1.1167,-0.0761,0.2229
530.0000,-1.2434,-0.0436,0.2376
540.0000,-0.7943,0.0138,0.1704
550.0000,-0.5792,0.0013,0.1245
560.0000,-0.5457,0.0228,0.1305
570.0000,-0.6462,0.1345,0.1796
