Run,Final distance to center
1.0,0.7172603502215914
2.0,1.1956629499988698
3.0,0.7507847827440298
4.0,1.4755924437323473
5.0,0.9443571781905403
6.0,0.5673650059705834
7.0,1.3345360766948189
8.0,0.273303293064683
9.0,0.7535434227700485
10.0,1.3089883192756153
11.0,0.5657068940714793
12.0,2.1732509243067173
13.0,0.3227042608953281
14.0,0.613214823695579
15.0,1.5368213331418847
16.0,0.3213131494352511
17.0,1.875169640325909
18.0,0.7068608349597535
19.0,1.965279964788732
20.0,1.6130489546197908
21.0,1.5989603559813481
22.0,0.3802366236963504
23.0,0.7647936257579557
24.0,2.5212161212399065
25.0,0.18647308116722905
26.0,0.8584367070436819
27.0,0.4529120996396541
28.0,0.5672038963194805
29.0,2.679791325831174
30.0,2.7414968849152466
31.0,0.2549880389351626
32.0,1.3592079384700488
33.0,1.8843726197331567
34.0,1.6656338403142508
35.0,0.9556110505849125
36.0,1.2690568899777503
37.0,1.1810884471537262
38.0,0.9450203436963671
39.0,1.0658654417889717
40.0,1.5890981656272842
41.0,0.8402429351086506
42.0,0.26541493929317544
43.0,2.1612639149349624
44.0,0.3865881788156487
45.0,2.890164945119915
46.0,2.392902331897397
47.0,0.77549683429399
48.0,0.9189678775670018
49.0,0.8591711005381873
50.0,1.6283993398426566
51.0,0.8637679433736818
52.0,0.8834121348498674
53.0,0.42008601500168985
54.0,0.14550769739089406
55.0,1.4020214584663102
56.0,0.6608918444042111
57.0,0.6625769464748982
58.0,0.9979257737928208
59.0,0.24757497854185506
60.0,1.700636739577268
61.0,0.5262322111007648
62.0,0.48589437123720625
63.0,0.3058024689239771
64.0,0.8363966582907896
65.0,2.280174927500081
66.0,1.8533290749351556
67.0,0.43287195566356573
68.0,1.816074780949287
69.0,2.484311270754935
70.0,0.30512492523555007
71.0,1.59758722140608
72.0,1.0597371891181324
73.0,0.8029061339907674
74.0,0.9636804605262057
75.0,0.9740913458192717
76.0,1.2542685358407109
77.0,0.361101716971825
78.0,2.2574599708521967
79.0,1.3573982871655614
80.0,2.006741640072284
81.0,0.7923089801333821
82.0,0.4478361419090693
83.0,0.9234456183230283
84.0,0.6092031762885023
85.0,0.31248190347602534
86.0,0.3591873605794057
87.0,1.16304138361453
88.0,3.0242937605331925
89.0,1.124859413437964
90.0,0.21219813854037456
91.0,1.5698542703066423
92.0,0.9315701047156891
93.0,0.8940170244464027
94.0,1.9818402584466792
95.0,1.8503761401401608
96.0,0.538705429710895
97.0,1.4230968941010305
98.0,0.25171567293277547
99.0,1.1142800411027742
100.0,0.9079471240110848
