time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-11.6736,0.0468,0.0242
20.0000,-11.7056,-0.0013,0.1098
30.0000,-11.7355,0.0110,0.0962
40.0000,-11.6884,0.0286,0.0860
50.0000,-11.6993,0.0731,0.1042
60.0000,-11.6816,0.0329,0.1152
70.0000,-11.7133,0.0657,-0.0009
80.0000,-11.6971,0.0449,-0.0615
90.0000,-11.7186,0.1255,-0.0163
100.0000,-11.7461,0.1482,-0.0364
110.0000,-11.7570,0.0774,-0.0637
120.0000,-11.7376,0.0595,-0.0568
130.0000,-11.7055,0.1408,-0.1122
140.0000,-11.7297,0.1437,-0.0561
150.0000,-11.7254,0.1426,0.0033
160.0000,-11.6577,0.1150,-0.0107
170.0000,-11.6342,0.1203,0.0056
180.0000,-11.6668,0.1783,0.0266
190.0000,-11.6618,0.1602,-0.0242
200.0000,-11.6934,0.1127,0.0503
210.0000,-11.7235,0.0337,0.1135
220.0000,-11.7390,-0.0595,0.1182
230.0000,-11.7517,-0.0740,0.1180
240.0000,-11.7917,-0.0544,0.1562
250.0000,-11.8164,-0.0288,0.2266
260.0000,-11.8700,0.0078,0.1887
270.0000,-11.9058,-0.0261,0.1606
280.0000,-11.8546,-0.0309,0.1680
290.0000,-11.8149,-0.0878,0.1881
300.0000,-11.7150,-0.0649,0.1827
310.0000,-11.6750,-0.1189,0.2325
320.0000,-11.5920,-0.0194,0.2543
330.0000,-11.6742,0.0082,0.2873
340.0000,-11.7080,0.0755,0.3250
350.0000,-11.6757,0.0845,0.2967
360.0000,-11.6680,0.1208,0.3077
370.0000,-11.6695,0.1251,0.3383
380.0000,-11.7110,0.1863,0.3410
390.0000,-11.6704,0.1569,0.3040
400.0000,-11.6338,0.1246,0.2871
410.0000,-11.7070,0.1269,0.2860
420.0000,-11.7460,0.1496,0.2988
430.0000,-11.7307,0.0909,0.3027
440.0000,-11.6711,0.1595,0.3156
450.0000,-11.6184,0.1844,0.3012
460.0000,-11.7263,0.2482,0.2280
470.0000,-11.7418,0.3001,0.1478
480.0000,-11.6988,0.2494,0.1299
490.0000,-11.7072,0.2560,0.0201
500.0000,-11.7229,0.2184,0.0484
510.0000,-11.6825,0.2170,0.1134
520.0000,-11.6309,0.2188,0.0914
530.0000,-11.6413,0.2691,0.1032
540.0000,-11.6277,0.1487,0.1076
550.0000,-11.6203,0.1417,0.1389
560.0000,-11.7131,0.2109,0.1113
570.0000,-11.6771,0.0464,0.0807
580.0000,-11.7929,-0.0088,0.1429
590.0000,-11.8458,-0.0562,0.1307
600.0000,-11.8754,-0.0597,0.1118
610.0000,-11.8670,-0.0522,0.0860
620.0000,-11.9378,-0.1470,0.1377
630.0000,-11.9120,-0.2612,0.1188
640.0000,-11.8977,-0.3022,0.1400
650.0000,-11.8879,-0.3497,0.1312
660.0000,-11.9446,-0.3475,0.1651
670.0000,-11.9900,-0.3232,0.1375
680.0000,-11.9780,-0.3581,0.1459
690.0000,-11.9968,-0.3984,0.1251
700.0000,-11.9545,-0.3685,0.1100
710.0000,-11.8830,-0.3814,0.0704
720.0000,-11.7985,-0.4130,0.0571
730.0000,-11.7014,-0.3569,-0.0252
740.0000,-11.5655,-0.3444,-0.0134
750.0000,-11.4588,-0.4102,0.0283
760.0000,-11.4091,-0.4132,0.0547
770.0000,-11.4183,-0.4370,0.1163
780.0000,-11.4169,-0.3890,0.1928
790.0000,-11.3609,-0.3998,0.2812
800.0000,-11.3376,-0.4531,0.3575
810.0000,-11.3639,-0.4291,0.3670
820.0000,-11.3829,-0.4423,0.4175
830.0000,-11.3758,-0.4457,0.3878
840.0000,-11.3411,-0.4389,0.3645
850.0000,-11.3546,-0.4355,0.3835
860.0000,-11.4357,-0.3648,0.4132
870.0000,-11.3523,-0.4807,0.4403
880.0000,-11.3517,-0.4459,0.4123
890.0000,-11.2912,-0.4188,0.4385
900.0000,-11.2896,-0.4337,0.4574
910.0000,-11.3259,-0.4443,0.4421
920.0000,-11.3516,-0.4033,0.4409
930.0000,-11.4623,-0.3978,0.4366
940.0000,-11.4253,-0.3819,0.4228
950.0000,-11.3874,-0.4480,0.4593
960.0000,-11.3859,-0.4015,0.4152
970.0000,-11.3220,-0.3922,0.4433
980.0000,-11.3347,-0.2942,0.4189
990.0000,-11.3992,-0.3671,0.4292
1000.0000,-11.3466,-0.3429,0.3773
1010.0000,-11.3291,-0.3159,0.3820
1020.0000,-11.2293,-0.3030,0.3917
1030.0000,-11.3420,-0.2754,0.3988
1040.0000,-11.3484,-0.3665,0.3806
1050.0000,-11.3366,-0.3470,0.3460
1060.0000,-11.3756,-0.3091,0.3145
1070.0000,-11.3937,-0.3404,0.3709
1080.0000,-11.4094,-0.3712,0.3984
1090.0000,-11.4566,-0.3862,0.3968
1100.0000,-11.4007,-0.4298,0.3833
1110.0000,-11.4570,-0.3768,0.3392
1120.0000,-11.4446,-0.3771,0.3780
1130.0000,-11.5448,-0.3519,0.4132
1140.0000,-11.5250,-0.3567,0.4441
1150.0000,-11.5325,-0.4700,0.4764
1160.0000,-11.5762,-0.4432,0.5469
1170.0000,-11.5356,-0.4914,0.5633
1180.0000,-11.6303,-0.5350,0.5572
1190.0000,-11.6458,-0.5680,0.5709
1200.0000,-11.6390,-0.5175,0.5789
1210.0000,-11.6472,-0.5599,0.5779
1220.0000,-11.6130,-0.5936,0.5963
1230.0000,-11.6191,-0.6036,0.5778
1240.0000,-11.6026,-0.5562,0.5422
1250.0000,-11.6212,-0.6464,0.5663
1260.0000,-11.6317,-0.6651,0.6132
1270.0000,-11.6352,-0.6753,0.6493
1280.0000,-11.7033,-0.6353,0.6414
1290.0000,-11.7544,-0.5770,0.6358
1300.0000,-11.8156,-0.5209,0.6227
1310.0000,-11.7848,-0.5381,0.6216
1320.0000,-11.8013,-0.6157,0.5796
1330.0000,-11.9123,-0.5973,0.6699
1340.0000,-11.9077,-0.6331,0.6043
1350.0000,-11.9331,-0.6069,0.5610
1360.0000,-11.9100,-0.5764,0.5794
1370.0000,-11.9337,-0.5340,0.5350
1380.0000,-11.9400,-0.5014,0.5705
1390.0000,-11.9466,-0.4737,0.6263
1400.0000,-11.9512,-0.5594,0.6302
1410.0000,-12.0100,-0.5080,0.6301
1420.0000,-12.0767,-0.4879,0.5680
1430.0000,-12.1415,-0.4628,0.5988
1440.0000,-12.0809,-0.4790,0.5779
1450.0000,-12.1849,-0.4459,0.6723
1460.0000,-12.2072,-0.4388,0.6849
1470.0000,-12.1654,-0.4810,0.6910
1480.0000,-12.1707,-0.4741,0.7224
1490.0000,-12.2219,-0.4491,0.7169
1500.0000,-12.1798,-0.5442,0.8118
1510.0000,-12.2023,-0.6541,0.8160
1520.0000,-12.1869,-0.6405,0.8039
1530.0000,-12.1794,-0.6863,0.8207
1540.0000,-12.2083,-0.6827,0.8845
1550.0000,-12.1739,-0.7441,0.9284
1560.0000,-12.1058,-0.7616,0.9157
1570.0000,-12.0921,-0.8070,0.9142
1580.0000,-12.0857,-0.8433,0.9224
1590.0000,-12.0698,-0.9479,0.9837
1600.0000,-12.0435,-1.0517,1.0624
1610.0000,-11.9575,-1.0768,1.0615
1620.0000,-12.0380,-0.9797,1.0656
1630.0000,-12.0236,-1.0014,1.0377
1640.0000,-12.0145,-1.0416,1.1170
1650.0000,-12.0282,-1.0352,0.9606
1660.0000,-12.1003,-0.9655,0.9891
1670.0000,-12.1239,-0.9474,1.0328
1680.0000,-12.1477,-0.8513,1.0675
1690.0000,-12.1211,-0.7915,1.0699
1700.0000,-12.0696,-0.7041,1.0770
1710.0000,-12.0674,-0.6337,1.0291
1720.0000,-12.1414,-0.6169,0.9717
1730.0000,-12.1802,-0.6759,0.9654
1740.0000,-12.1875,-0.7041,0.9934
1750.0000,-12.1558,-0.6423,0.9499
1760.0000,-12.1354,-0.6439,1.0045
1770.0000,-12.0595,-0.5492,0.9388
1780.0000,-12.1222,-0.5774,1.0438
1790.0000,-12.0873,-0.5762,1.0374
1800.0000,-12.1020,-0.6184,1.0222
1810.0000,-12.1037,-0.6316,1.0394
1820.0000,-12.0342,-0.5498,1.0242
1830.0000,-12.0592,-0.5175,1.0807
1840.0000,-12.0766,-0.5320,1.0719
1850.0000,-12.0201,-0.5761,1.0702
1860.0000,-11.9647,-0.5754,1.1244
1870.0000,-12.0475,-0.6217,1.1456
1880.0000,-12.0758,-0.5770,1.1892
1890.0000,-12.0670,-0.5148,1.1946
1900.0000,-12.1147,-0.4458,1.2086
1910.0000,-12.1009,-0.5507,1.2402
1920.0000,-12.1302,-0.5180,1.2405
1930.0000,-12.1147,-0.5353,1.2216
1940.0000,-12.1334,-0.5784,1.2244
1950.0000,-12.1028,-0.4958,1.1831
1960.0000,-12.0823,-0.4483,1.1307
1970.0000,-12.0620,-0.3925,1.1939
1980.0000,-12.0603,-0.3809,1.2175
1990.0000,-12.0173,-0.4192,1.1493
2000.0000,-12.0497,-0.4257,1.1966
2010.0000,-12.0356,-0.4460,1.2082
2020.0000,-12.0850,-0.4401,1.1804
2030.0000,-12.0522,-0.4681,1.1916
2040.0000,-12.0624,-0.4137,1.1600
2050.0000,-12.1104,-0.4276,1.1783
2060.0000,-12.1178,-0.4951,1.1854
2070.0000,-12.1800,-0.4554,1.2281
2080.0000,-12.1838,-0.4883,1.2075
2090.0000,-12.1725,-0.4639,1.2038
2100.0000,-12.1646,-0.4722,1.2027
2110.0000,-12.1548,-0.5245,1.2113
2120.0000,-12.1707,-0.5347,1.1952
2130.0000,-12.1739,-0.5917,1.1817
2140.0000,-12.1762,-0.6158,1.1560
2150.0000,-12.1847,-0.5706,1.1618
2160.0000,-12.1786,-0.5546,1.2151
2170.0000,-12.1654,-0.5279,1.3217
2180.0000,-12.1565,-0.4572,1.3662
2190.0000,-12.1564,-0.4760,1.3896
2200.0000,-12.1667,-0.4582,1.3855
2210.0000,-12.1669,-0.4300,1.4116
2220.0000,-12.1316,-0.3347,1.4035
2230.0000,-12.1519,-0.2786,1.4326
2240.0000,-12.1331,-0.2835,1.4016
2250.0000,-12.1432,-0.1641,1.3613
2260.0000,-12.1618,-0.2503,1.3821
2270.0000,-12.1603,-0.2193,1.4461
2280.0000,-12.1602,-0.2677,1.4534
2290.0000,-12.1486,-0.3158,1.4418
2300.0000,-12.1511,-0.3213,1.5186
2310.0000,-12.1439,-0.3846,1.5090
2320.0000,-12.1310,-0.4423,1.4868
2330.0000,-12.1523,-0.4165,1.4922
2340.0000,-12.1547,-0.3867,1.5223
2350.0000,-12.1464,-0.4455,1.5241
2360.0000,-12.1580,-0.3925,1.5178
2370.0000,-12.1584,-0.3396,1.4639
2380.0000,-12.1540,-0.4702,1.4945
2390.0000,-12.1334,-0.5208,1.5153
2400.0000,-12.1367,-0.4807,1.5391
2410.0000,-12.1127,-0.4779,1.5546
2420.0000,-12.1532,-0.4496,1.5378
2430.0000,-12.0716,-0.4700,1.5672
2440.0000,-12.0819,-0.4564,1.5583
2450.0000,-12.1314,-0.4413,1.6382
