time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-12.0314,-0.0242,-0.1180
20.0000,-11.9571,0.0146,-0.0062
30.0000,-11.6464,0.1288,0.0517
40.0000,-11.3730,0.1681,0.0448
50.0000,-11.1196,0.2014,0.0498
60.0000,-10.8367,0.2426,0.0604
70.0000,-10.5926,0.1993,0.0621
80.0000,-10.3172,0.1343,0.0805
90.0000,-10.0546,0.0747,0.0536
100.0000,-9.8328,0.0408,0.1387
110.0000,-9.6143,0.0139,0.2190
120.0000,-9.3751,0.0296,0.1958
130.0000,-9.1930,0.0555,0.2087
140.0000,-8.9871,0.0204,0.2615
150.0000,-8.8014,0.0347,0.2599
160.0000,-8.6434,0.0138,0.2509
170.0000,-8.4749,0.0089,0.2539
180.0000,-8.3139,-0.0013,0.2525
190.0000,-8.1706,-0.0057,0.2327
200.0000,-8.0145,-0.0007,0.1683
210.0000,-7.8360,0.0083,0.2442
220.0000,-7.6341,0.0495,0.2550
230.0000,-7.4402,0.0416,0.1976
240.0000,-7.2528,0.0067,0.1431
250.0000,-7.0587,-0.0338,0.1019
260.0000,-6.8743,-0.0999,0.0749
270.0000,-6.7012,-0.1273,0.0880
280.0000,-6.5461,-0.1470,0.1102
290.0000,-6.3567,-0.1226,0.0781
300.0000,-6.1675,-0.0501,0.0633
310.0000,-5.9906,0.0422,0.0386
320.0000,-5.7754,0.1935,0.0089
330.0000,-5.5913,0.2146,0.0333
340.0000,-5.4204,0.1798,0.0589
350.0000,-5.3170,0.1610,0.0954
360.0000,-5.2250,0.0951,0.0714
370.0000,-5.1344,0.0361,0.0115
380.0000,-5.0466,0.0577,-0.0216
390.0000,-4.9690,-0.0090,0.0033
400.0000,-4.9243,0.0523,-0.0065
410.0000,-4.8924,0.1089,-0.0832
420.0000,-4.8363,0.1925,-0.1304
430.0000,-4.7363,0.1954,-0.1708
440.0000,-4.5980,0.1810,-0.1831
450.0000,-4.5270,0.1876,-0.1760
460.0000,-4.5131,0.1835,-0.1770
470.0000,-4.5168,0.1550,-0.2003
480.0000,-4.5666,0.1753,-0.1719
490.0000,-4.5894,0.2131,-0.1285
500.0000,-4.5933,0.1912,-0.0387
510.0000,-4.5938,0.2162,0.0152
520.0000,-4.5964,0.2113,0.0699
530.0000,-4.5299,0.2151,0.0745
540.0000,-4.5086,0.2272,0.0749
550.0000,-4.4488,0.2171,0.0544
560.0000,-4.4089,0.2396,0.0649
570.0000,-4.3220,0.2382,0.0795
580.0000,-4.2586,0.2309,0.0957
590.0000,-4.1936,0.2410,0.0808
600.0000,-4.1728,0.2493,0.0221
610.0000,-4.1524,0.2417,0.0308
620.0000,-4.1082,0.2491,0.0302
630.0000,-4.0991,0.2456,0.0054
640.0000,-4.0252,0.1942,0.0104
650.0000,-3.9949,0.2272,0.0129
660.0000,-3.9439,0.2366,0.0101
670.0000,-3.8356,0.2566,0.0061
680.0000,-3.7744,0.2308,0.0033
690.0000,-3.6971,0.1994,0.0365
700.0000,-3.6290,0.1539,0.0602
710.0000,-3.5694,0.1255,0.0769
720.0000,-3.4872,0.1329,0.0767
730.0000,-3.4384,0.0713,0.0798
740.0000,-3.3553,0.0981,0.0765
750.0000,-3.2740,0.0673,0.1047
760.0000,-3.1859,0.0675,0.1057
