time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-11.6183,-0.1114,-0.5856
20.0000,-11.5799,-0.1330,-0.5756
30.0000,-11.6260,-0.1422,-0.5926
40.0000,-11.6387,-0.2113,-0.5673
50.0000,-11.6390,-0.2849,-0.6046
60.0000,-11.6136,-0.2918,-0.5773
70.0000,-11.5490,-0.2978,-0.5748
80.0000,-11.5403,-0.3205,-0.5579
90.0000,-11.4470,-0.2505,-0.5425
100.0000,-11.4057,-0.2433,-0.5076
110.0000,-11.4140,-0.2614,-0.5418
120.0000,-11.4371,-0.2420,-0.5921
130.0000,-11.4497,-0.2173,-0.6290
140.0000,-11.4479,-0.1376,-0.6191
150.0000,-11.4384,-0.0891,-0.6570
160.0000,-11.4532,-0.1084,-0.6384
170.0000,-11.4098,-0.1375,-0.6221
180.0000,-11.3706,-0.1987,-0.5821
190.0000,-11.3225,-0.1675,-0.5524
200.0000,-11.3280,-0.1172,-0.6449
210.0000,-11.3003,-0.1508,-0.5934
220.0000,-11.3140,-0.1263,-0.5810
230.0000,-11.2871,-0.0544,-0.5849
240.0000,-11.3097,-0.0324,-0.6206
250.0000,-11.3235,-0.0083,-0.6287
260.0000,-11.2862,-0.0286,-0.6194
270.0000,-11.2762,-0.0286,-0.6977
280.0000,-11.3097,-0.0502,-0.7171
290.0000,-11.3572,-0.1399,-0.7178
300.0000,-11.3417,-0.1492,-0.7745
310.0000,-11.3205,-0.2124,-0.7690
320.0000,-11.3229,-0.1519,-0.7692
330.0000,-11.2451,-0.0880,-0.7390
340.0000,-11.2616,-0.1130,-0.7609
350.0000,-11.2298,-0.1249,-0.8000
360.0000,-11.2842,-0.0916,-0.8582
370.0000,-11.3202,-0.1177,-0.8347
380.0000,-11.3170,-0.1848,-0.8453
390.0000,-11.3260,-0.2669,-0.8430
400.0000,-11.3159,-0.2858,-0.8011
410.0000,-11.3125,-0.2599,-0.8600
420.0000,-11.2582,-0.3443,-0.7930
430.0000,-11.2828,-0.3366,-0.8133
440.0000,-11.2979,-0.3544,-0.7877
450.0000,-11.2800,-0.3581,-0.8185
460.0000,-11.2790,-0.4176,-0.8057
470.0000,-11.2239,-0.4372,-0.7887
480.0000,-11.1933,-0.4382,-0.7564
490.0000,-11.2009,-0.4547,-0.7623
500.0000,-11.2346,-0.4297,-0.7207
510.0000,-11.2299,-0.3221,-0.7299
520.0000,-11.2652,-0.3107,-0.7329
530.0000,-11.2236,-0.2905,-0.6993
540.0000,-11.2239,-0.2835,-0.6848
550.0000,-11.2826,-0.2424,-0.7264
560.0000,-11.2952,-0.2355,-0.6508
570.0000,-11.3368,-0.2057,-0.6627
580.0000,-11.3776,-0.1986,-0.6386
590.0000,-11.3047,-0.1486,-0.5469
600.0000,-11.2946,-0.1403,-0.5695
610.0000,-11.3131,-0.0810,-0.4322
620.0000,-11.2940,-0.0888,-0.4525
630.0000,-11.3292,-0.0964,-0.4488
640.0000,-11.4090,-0.0343,-0.5123
650.0000,-11.3865,-0.0415,-0.5087
660.0000,-11.3611,-0.0283,-0.5305
670.0000,-11.3335,-0.0463,-0.5327
680.0000,-11.3043,-0.1132,-0.4711
690.0000,-11.2578,-0.1268,-0.5255
700.0000,-11.1629,-0.0625,-0.4746
710.0000,-11.1623,-0.0312,-0.4965
720.0000,-11.1870,-0.1707,-0.5408
730.0000,-11.1638,-0.2173,-0.5739
740.0000,-11.2344,-0.2611,-0.5770
750.0000,-11.2042,-0.1876,-0.5865
760.0000,-11.1733,-0.1349,-0.5986
770.0000,-11.2335,-0.1556,-0.6281
780.0000,-11.1595,-0.1589,-0.7063
790.0000,-11.1339,-0.1423,-0.6649
800.0000,-11.1366,-0.1954,-0.6830
810.0000,-11.1647,-0.1967,-0.6557
820.0000,-11.1890,-0.2262,-0.6213
830.0000,-11.2053,-0.2429,-0.6222
840.0000,-11.2461,-0.2562,-0.6108
850.0000,-11.2443,-0.2682,-0.6081
860.0000,-11.2397,-0.3078,-0.5900
870.0000,-11.2010,-0.2703,-0.5423
880.0000,-11.1831,-0.3064,-0.5216
890.0000,-11.1623,-0.3240,-0.4684
900.0000,-11.2232,-0.2909,-0.4886
910.0000,-11.2003,-0.3043,-0.4632
920.0000,-11.0910,-0.3392,-0.4210
930.0000,-11.1055,-0.3223,-0.4582
940.0000,-11.1068,-0.3689,-0.4132
950.0000,-11.1806,-0.3857,-0.4694
960.0000,-11.1573,-0.3995,-0.4286
970.0000,-11.1799,-0.4506,-0.4339
980.0000,-11.1812,-0.4532,-0.4702
990.0000,-11.1897,-0.4724,-0.4838
1000.0000,-11.1787,-0.4473,-0.4983
1010.0000,-11.1119,-0.4504,-0.4592
1020.0000,-11.1663,-0.4945,-0.5179
1030.0000,-11.1400,-0.4365,-0.4824
1040.0000,-11.1123,-0.4317,-0.4531
1050.0000,-11.0813,-0.3984,-0.4351
1060.0000,-11.1478,-0.4284,-0.4301
1070.0000,-11.1194,-0.4470,-0.4044
1080.0000,-11.0936,-0.4585,-0.4051
1090.0000,-11.0672,-0.4871,-0.4714
1100.0000,-11.1040,-0.4765,-0.4847
1110.0000,-11.0526,-0.5226,-0.4879
1120.0000,-11.0210,-0.5215,-0.5006
1130.0000,-11.0570,-0.5216,-0.4894
1140.0000,-11.0542,-0.5464,-0.4804
1150.0000,-11.0318,-0.5827,-0.5208
1160.0000,-11.0546,-0.6065,-0.5274
1170.0000,-11.0201,-0.6012,-0.5409
1180.0000,-11.0154,-0.5633,-0.5147
1190.0000,-11.0019,-0.5321,-0.5218
1200.0000,-11.0049,-0.4704,-0.5581
1210.0000,-11.0343,-0.4412,-0.5896
1220.0000,-10.9951,-0.4759,-0.6217
1230.0000,-11.0501,-0.4963,-0.6051
1240.0000,-11.0465,-0.4691,-0.6250
1250.0000,-11.0458,-0.4722,-0.5841
1260.0000,-11.0461,-0.4480,-0.5757
1270.0000,-11.0069,-0.4759,-0.5634
1280.0000,-11.0585,-0.4345,-0.6201
1290.0000,-11.0869,-0.4265,-0.6081
1300.0000,-11.0858,-0.3840,-0.5503
1310.0000,-11.0181,-0.3620,-0.5406
1320.0000,-11.0388,-0.3529,-0.5363
1330.0000,-11.0410,-0.3149,-0.4986
1340.0000,-11.0460,-0.3006,-0.5317
1350.0000,-11.0527,-0.3231,-0.5682
1360.0000,-11.1123,-0.3718,-0.6019
1370.0000,-11.1041,-0.3579,-0.6159
1380.0000,-11.0929,-0.3831,-0.6330
1390.0000,-11.1390,-0.3517,-0.6776
1400.0000,-11.0882,-0.3786,-0.6622
1410.0000,-11.1337,-0.3850,-0.6041
1420.0000,-11.1801,-0.4166,-0.6433
1430.0000,-11.1626,-0.3612,-0.6453
1440.0000,-11.1836,-0.3129,-0.6742
1450.0000,-11.1042,-0.3042,-0.6382
1460.0000,-11.0642,-0.3305,-0.6427
1470.0000,-11.0920,-0.2614,-0.6548
1480.0000,-11.0614,-0.3108,-0.6665
1490.0000,-11.0570,-0.3412,-0.7408
1500.0000,-10.8947,-0.3572,-0.7173
1510.0000,-10.8369,-0.2934,-0.7235
1520.0000,-10.8315,-0.3333,-0.6781
1530.0000,-10.8615,-0.3239,-0.6627
1540.0000,-10.8653,-0.2802,-0.6316
1550.0000,-10.8223,-0.2865,-0.5482
1560.0000,-10.8258,-0.3744,-0.5264
1570.0000,-10.8521,-0.4024,-0.5352
1580.0000,-10.8270,-0.3941,-0.5418
1590.0000,-10.8425,-0.4828,-0.5270
1600.0000,-10.8667,-0.4793,-0.4751
1610.0000,-10.8759,-0.4585,-0.4161
1620.0000,-10.8118,-0.4586,-0.3546
1630.0000,-10.8410,-0.4078,-0.3246
1640.0000,-10.8037,-0.4282,-0.3572
1650.0000,-10.6813,-0.4278,-0.2708
1660.0000,-10.7212,-0.4191,-0.3048
1670.0000,-10.7715,-0.4759,-0.3493
1680.0000,-10.8313,-0.5311,-0.3701
1690.0000,-10.8393,-0.4722,-0.3170
1700.0000,-10.8444,-0.4940,-0.2682
1710.0000,-10.8436,-0.5209,-0.1956
1720.0000,-10.8781,-0.4875,-0.2242
1730.0000,-10.9776,-0.5294,-0.1890
1740.0000,-11.0278,-0.5302,-0.1674
1750.0000,-11.0609,-0.5767,-0.1752
1760.0000,-11.0466,-0.6372,-0.1625
1770.0000,-11.0766,-0.5139,-0.2503
1780.0000,-11.1321,-0.5280,-0.2139
1790.0000,-11.1188,-0.5476,-0.1831
1800.0000,-11.1662,-0.5885,-0.1534
1810.0000,-11.2234,-0.4808,-0.2026
1820.0000,-11.1768,-0.4815,-0.2165
1830.0000,-11.2428,-0.4227,-0.2611
1840.0000,-11.2342,-0.3879,-0.3049
1850.0000,-11.1745,-0.4287,-0.2641
1860.0000,-11.1779,-0.5169,-0.2637
1870.0000,-11.1488,-0.5719,-0.3216
1880.0000,-11.1983,-0.6321,-0.4087
1890.0000,-11.2329,-0.6202,-0.3916
1900.0000,-11.2862,-0.5606,-0.4538
1910.0000,-11.3234,-0.6025,-0.4110
1920.0000,-11.3643,-0.5736,-0.4577
1930.0000,-11.4393,-0.5510,-0.4717
1940.0000,-11.5373,-0.5378,-0.5258
1950.0000,-11.5952,-0.5878,-0.4937
1960.0000,-11.6765,-0.5928,-0.4645
1970.0000,-11.6070,-0.6627,-0.4200
1980.0000,-11.6361,-0.6221,-0.4080
1990.0000,-11.7436,-0.6509,-0.4561
2000.0000,-11.7521,-0.7403,-0.4884
2010.0000,-11.7551,-0.7291,-0.4921
2020.0000,-11.7693,-0.7589,-0.4395
2030.0000,-11.7162,-0.7646,-0.4397
2040.0000,-11.7719,-0.7905,-0.4432
2050.0000,-11.7222,-0.7358,-0.4102
2060.0000,-11.7315,-0.7434,-0.3521
2070.0000,-11.6919,-0.7632,-0.2924
2080.0000,-11.6784,-0.7936,-0.2598
2090.0000,-11.6672,-0.7283,-0.2383
2100.0000,-11.6629,-0.7725,-0.2763
2110.0000,-11.7081,-0.7096,-0.2519
2120.0000,-11.7009,-0.6868,-0.2138
2130.0000,-11.6598,-0.6969,-0.2271
2140.0000,-11.6275,-0.6971,-0.1774
2150.0000,-11.6401,-0.6812,-0.2252
2160.0000,-11.6771,-0.6496,-0.2610
2170.0000,-11.6970,-0.5806,-0.2665
2180.0000,-11.7104,-0.5095,-0.2176
2190.0000,-11.6896,-0.5123,-0.1781
2200.0000,-11.6739,-0.4974,-0.1525
2210.0000,-11.5821,-0.4509,-0.1501
2220.0000,-11.5506,-0.4600,-0.1135
2230.0000,-11.5039,-0.4124,-0.1153
2240.0000,-11.4632,-0.5319,-0.1280
2250.0000,-11.4987,-0.4811,-0.1629
2260.0000,-11.4766,-0.4920,-0.1265
2270.0000,-11.4613,-0.5360,-0.0965
2280.0000,-11.4254,-0.4424,-0.1314
2290.0000,-11.4326,-0.4419,-0.1748
2300.0000,-11.4098,-0.5030,-0.1602
2310.0000,-11.4270,-0.5068,-0.1661
2320.0000,-11.4342,-0.4996,-0.1858
2330.0000,-11.4238,-0.4708,-0.1667
2340.0000,-11.4496,-0.4626,-0.1938
2350.0000,-11.4108,-0.4643,-0.1521
2360.0000,-11.3729,-0.5088,-0.1708
2370.0000,-11.4018,-0.4782,-0.2033
2380.0000,-11.3404,-0.5203,-0.1954
2390.0000,-11.3173,-0.4957,-0.2207
2400.0000,-11.3651,-0.4823,-0.2124
2410.0000,-11.4063,-0.4614,-0.2581
2420.0000,-11.3860,-0.4966,-0.2209
2430.0000,-11.3737,-0.4450,-0.1316
2440.0000,-11.3198,-0.4720,-0.0694
2450.0000,-11.3063,-0.5514,-0.0284
2460.0000,-11.3170,-0.5519,-0.0308
2470.0000,-11.2019,-0.4824,0.0386
2480.0000,-11.1290,-0.5666,0.1264
2490.0000,-11.1016,-0.6658,0.1369
2500.0000,-11.0717,-0.6751,0.1490
2510.0000,-11.1107,-0.7004,0.1819
2520.0000,-11.0882,-0.7803,0.1867
2530.0000,-11.0971,-0.7711,0.2290
2540.0000,-11.1048,-0.7246,0.2776
2550.0000,-11.1053,-0.7225,0.2886
2560.0000,-11.0341,-0.7422,0.2779
2570.0000,-10.9744,-0.7917,0.2947
2580.0000,-10.9411,-0.7903,0.1912
2590.0000,-10.9558,-0.7511,0.1560
2600.0000,-10.9634,-0.7865,0.1635
2610.0000,-10.9776,-0.8306,0.1228
2620.0000,-10.9231,-0.7914,0.1743
2630.0000,-10.9345,-0.8427,0.2470
2640.0000,-10.9633,-0.7724,0.1861
2650.0000,-10.9509,-0.7863,0.1015
2660.0000,-10.8890,-0.8048,0.0925
2670.0000,-10.8083,-0.8079,0.1111
2680.0000,-10.8433,-0.7991,0.1792
2690.0000,-10.8693,-0.7595,0.2283
2700.0000,-10.9159,-0.7738,0.2683
2710.0000,-10.9094,-0.7960,0.3118
2720.0000,-10.9323,-0.8489,0.3382
2730.0000,-10.8878,-0.8348,0.3826
2740.0000,-10.8538,-0.8596,0.3452
2750.0000,-10.8163,-0.8993,0.3498
2760.0000,-10.6418,-0.9771,0.3680
2770.0000,-10.6387,-0.9436,0.2988
2780.0000,-10.6284,-0.9562,0.2917
2790.0000,-10.5805,-0.9516,0.2980
2800.0000,-10.5699,-0.9779,0.2843
2810.0000,-10.5002,-1.0723,0.2393
2820.0000,-10.4500,-1.1296,0.2548
2830.0000,-10.3466,-1.1116,0.2781
2840.0000,-10.2986,-1.0988,0.2826
2850.0000,-10.3707,-1.1039,0.2386
2860.0000,-10.2964,-1.0460,0.2619
2870.0000,-10.2614,-1.0077,0.2421
2880.0000,-10.2001,-1.0038,0.2311
2890.0000,-10.1316,-1.0230,0.2656
2900.0000,-10.1381,-1.0247,0.3105
2910.0000,-10.1025,-1.0356,0.3118
2920.0000,-10.0782,-0.9868,0.3175
2930.0000,-10.0454,-0.9820,0.3684
2940.0000,-9.9586,-0.9712,0.3494
2950.0000,-9.9120,-1.1151,0.3860
2960.0000,-9.8630,-1.1080,0.4283
2970.0000,-9.9205,-1.1501,0.4881
2980.0000,-9.9309,-1.1751,0.5529
2990.0000,-9.9092,-1.2326,0.5530
3000.0000,-9.8584,-1.2296,0.6690
3010.0000,-9.8999,-1.1984,0.6654
3020.0000,-9.9626,-1.1912,0.6850
3030.0000,-10.0006,-1.2435,0.6972
3040.0000,-10.0218,-1.2317,0.7262
3050.0000,-10.0888,-1.1914,0.7350
3060.0000,-10.0811,-1.2652,0.7640
3070.0000,-10.0229,-1.2140,0.7606
3080.0000,-9.9571,-1.2079,0.7305
3090.0000,-9.9499,-1.2103,0.7444
3100.0000,-9.8688,-1.2089,0.7805
3110.0000,-9.8212,-1.1523,0.7702
3120.0000,-9.7684,-1.1193,0.7611
3130.0000,-9.6860,-1.1050,0.7351
3140.0000,-9.6126,-1.1709,0.7330
3150.0000,-9.6371,-1.1196,0.7251
3160.0000,-9.5901,-1.1299,0.7354
3170.0000,-9.6177,-1.1109,0.7215
3180.0000,-9.6515,-1.1979,0.7000
3190.0000,-9.5904,-1.1694,0.7733
3200.0000,-9.6625,-1.1647,0.7902
3210.0000,-9.6606,-1.1476,0.7900
3220.0000,-9.7112,-1.1792,0.8735
3230.0000,-9.7743,-1.1462,0.8057
3240.0000,-9.8490,-1.0824,0.7764
3250.0000,-9.8349,-1.1128,0.7246
3260.0000,-9.8588,-1.1405,0.7528
3270.0000,-9.7854,-1.1018,0.7254
3280.0000,-9.7995,-1.1039,0.7097
3290.0000,-9.6883,-1.0468,0.6917
3300.0000,-9.5805,-0.9842,0.7603
3310.0000,-9.5542,-0.9878,0.8098
3320.0000,-9.4887,-0.9479,0.8206
3330.0000,-9.4436,-0.9650,0.8371
3340.0000,-9.3550,-0.9485,0.8651
3350.0000,-9.2702,-0.9676,0.8027
3360.0000,-9.2130,-1.0213,0.8568
3370.0000,-9.1102,-0.9767,0.8700
3380.0000,-9.0239,-0.9699,0.8677
3390.0000,-8.9978,-1.0507,0.8759
3400.0000,-8.9750,-0.9949,0.8566
3410.0000,-8.9490,-0.9144,0.9333
3420.0000,-9.0182,-0.9228,0.9065
3430.0000,-9.0649,-0.8878,0.9018
3440.0000,-9.1029,-0.8586,0.8683
3450.0000,-9.1173,-0.8317,0.8982
3460.0000,-9.0868,-0.7659,0.9240
3470.0000,-9.0416,-0.7545,0.9529
3480.0000,-9.0274,-0.7920,0.9672
3490.0000,-8.9716,-0.7475,0.9504
3500.0000,-9.0276,-0.7657,0.9567
3510.0000,-9.0188,-0.7477,0.9856
3520.0000,-9.0037,-0.7145,1.0009
3530.0000,-9.0340,-0.6996,0.9953
3540.0000,-9.0607,-0.5989,1.0389
3550.0000,-9.0466,-0.6175,1.0436
3560.0000,-8.9980,-0.5644,1.1032
3570.0000,-9.0067,-0.5758,1.1165
3580.0000,-8.9408,-0.6644,1.0396
3590.0000,-8.8886,-0.6340,1.0927
3600.0000,-8.8674,-0.6462,1.0556
3610.0000,-8.8350,-0.6233,1.0204
3620.0000,-8.8260,-0.5419,1.0201
3630.0000,-8.7020,-0.4919,1.0597
3640.0000,-8.6483,-0.5145,1.0348
3650.0000,-8.6879,-0.5391,1.0987
3660.0000,-8.6576,-0.4764,1.1099
3670.0000,-8.6625,-0.4241,1.1159
3680.0000,-8.6905,-0.4406,1.0397
3690.0000,-8.7130,-0.4886,1.0247
3700.0000,-8.7565,-0.5025,0.9432
3710.0000,-8.6846,-0.5673,0.9591
3720.0000,-8.6276,-0.5116,0.9861
3730.0000,-8.6707,-0.5036,1.0218
3740.0000,-8.6537,-0.4656,1.0606
3750.0000,-8.6436,-0.4016,1.0347
3760.0000,-8.6530,-0.4194,0.9723
3770.0000,-8.6923,-0.3125,1.0029
3780.0000,-8.7104,-0.3091,0.9504
3790.0000,-8.7574,-0.3380,0.8653
3800.0000,-8.7553,-0.3549,0.8398
3810.0000,-8.7741,-0.3399,0.7936
3820.0000,-8.7551,-0.3517,0.7719
3830.0000,-8.8169,-0.3578,0.7675
3840.0000,-8.7965,-0.3961,0.7980
3850.0000,-8.7589,-0.3756,0.7892
3860.0000,-8.8021,-0.3753,0.7426
3870.0000,-8.8246,-0.3443,0.6679
3880.0000,-8.8422,-0.2933,0.6603
3890.0000,-8.8777,-0.2973,0.6500
3900.0000,-8.8413,-0.2420,0.7328
3910.0000,-8.8756,-0.2187,0.6643
3920.0000,-8.9141,-0.2542,0.6121
3930.0000,-8.8589,-0.2559,0.6727
3940.0000,-8.9028,-0.2081,0.6781
3950.0000,-8.9205,-0.1907,0.7078
3960.0000,-8.9220,-0.1841,0.7667
3970.0000,-8.9448,-0.1320,0.7565
3980.0000,-8.9422,-0.1608,0.7620
3990.0000,-8.9440,-0.0912,0.8330
4000.0000,-8.9298,-0.0586,0.8876
4010.0000,-8.9809,0.0014,0.9149
4020.0000,-8.9974,0.0010,0.9502
4030.0000,-9.1166,-0.0303,0.9113
4040.0000,-9.2170,-0.0935,0.8896
4050.0000,-9.2193,-0.0749,0.9388
4060.0000,-9.2262,-0.0712,1.0346
4070.0000,-9.2580,-0.0178,1.0386
4080.0000,-9.2572,0.0747,1.0101
4090.0000,-9.3367,0.0250,0.9321
4100.0000,-9.3945,0.0458,0.8962
4110.0000,-9.4467,0.0487,0.8204
4120.0000,-9.4297,0.0097,0.8089
4130.0000,-9.3776,0.0038,0.7882
4140.0000,-9.3772,0.0361,0.7090
4150.0000,-9.3502,0.0348,0.6520
4160.0000,-9.2996,0.0888,0.5537
4170.0000,-9.2470,0.0531,0.4838
4180.0000,-9.2203,0.0518,0.4966
4190.0000,-9.2297,0.0447,0.4357
4200.0000,-9.2549,-0.0103,0.4033
4210.0000,-9.2919,0.0037,0.4464
4220.0000,-9.3657,0.0227,0.4203
