time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-11.0565,-0.0170,-0.2473
20.0000,-10.7606,0.0539,-0.2546
30.0000,-10.3849,0.0502,-0.2534
40.0000,-9.9629,0.1138,-0.2251
50.0000,-9.6479,0.0379,-0.2492
60.0000,-9.3106,-0.0031,-0.2561
70.0000,-9.0275,0.0290,-0.2538
80.0000,-8.6649,0.0782,-0.2438
90.0000,-8.3542,0.0549,-0.2505
100.0000,-8.1037,-0.0445,-0.2423
110.0000,-7.8793,-0.1139,-0.1996
120.0000,-7.6029,-0.1460,-0.1876
130.0000,-7.4259,-0.1771,-0.0814
140.0000,-7.3204,-0.1635,-0.0006
150.0000,-7.1689,-0.2202,-0.0557
160.0000,-6.9790,-0.2372,-0.0970
170.0000,-6.8377,-0.0653,-0.0994
180.0000,-6.6675,0.0099,-0.2061
190.0000,-6.4749,-0.0053,-0.2510
200.0000,-6.3725,0.0198,-0.2135
210.0000,-6.2930,0.0180,-0.0841
220.0000,-6.2856,-0.0713,-0.1415
230.0000,-6.2418,-0.0182,-0.2204
240.0000,-6.2627,0.0201,-0.2194
250.0000,-6.2805,0.1180,-0.1783
260.0000,-6.3447,0.0823,-0.2384
270.0000,-6.3032,0.0787,-0.1951
280.0000,-6.2943,-0.0194,-0.0997
290.0000,-6.3045,-0.0212,-0.1385
300.0000,-6.2182,-0.0167,-0.1660
310.0000,-6.1514,-0.1456,-0.1754
320.0000,-6.1060,-0.1254,-0.1024
330.0000,-6.0374,-0.0053,0.0343
340.0000,-5.9736,0.1221,0.1251
350.0000,-5.8824,0.0366,-0.0063
360.0000,-5.7452,-0.0145,0.0468
370.0000,-5.7488,0.0962,0.0492
380.0000,-5.6763,0.0944,0.0234
390.0000,-5.5675,0.0829,0.0694
400.0000,-5.3989,-0.0777,0.1933
410.0000,-5.2821,-0.2134,0.1468
420.0000,-5.1931,-0.1835,0.0914
430.0000,-5.0558,-0.1050,0.1502
440.0000,-4.8417,-0.0659,0.0993
450.0000,-4.6632,-0.1344,0.0752
460.0000,-4.6380,-0.1918,0.0981
470.0000,-4.6745,-0.1153,0.0335
480.0000,-4.6991,-0.2235,0.0479
490.0000,-4.6527,-0.1968,0.0331
500.0000,-4.7102,-0.2458,0.0852
510.0000,-4.7339,-0.1744,0.1105
520.0000,-4.7627,-0.1434,0.1654
530.0000,-4.7596,-0.2086,-0.0164
540.0000,-4.7135,-0.2477,0.0173
550.0000,-4.7020,-0.1989,0.0745
560.0000,-4.7328,-0.2291,0.0274
570.0000,-4.6754,-0.2430,-0.0969
580.0000,-4.6211,-0.2162,-0.1413
590.0000,-4.5852,-0.2021,-0.1559
600.0000,-4.5459,-0.2255,-0.1164
610.0000,-4.5077,-0.2187,-0.1227
620.0000,-4.4522,-0.1938,0.0463
630.0000,-4.3474,-0.0670,0.1767
640.0000,-4.2921,0.0101,0.2514
650.0000,-4.2533,0.0714,0.2426
660.0000,-4.1372,0.0496,0.2312
670.0000,-3.9297,0.0611,0.2175
680.0000,-3.9116,0.0837,0.2235
690.0000,-3.8932,0.0990,0.2187
700.0000,-3.7992,0.0720,0.0326
710.0000,-3.6297,0.0419,-0.0829
720.0000,-3.4809,-0.0167,-0.1419
730.0000,-3.4916,0.0812,-0.1650
740.0000,-3.4318,0.1340,-0.1281
750.0000,-3.4056,0.0917,-0.1032
760.0000,-3.4136,0.0811,-0.0069
770.0000,-3.4465,0.1732,0.0764
780.0000,-3.4419,0.0825,-0.0805
790.0000,-3.4192,0.0211,-0.1801
800.0000,-3.3341,-0.0770,-0.2390
810.0000,-3.3267,-0.0515,-0.2426
820.0000,-3.2668,-0.0668,-0.2444
830.0000,-3.2349,-0.0406,-0.2493
840.0000,-3.1859,-0.0803,-0.2434
850.0000,-3.1467,-0.0261,-0.2438
860.0000,-3.1589,-0.0710,-0.1100
870.0000,-3.1201,0.0111,-0.0851
880.0000,-3.1545,0.0312,-0.0450
