Run,Final distance to center
1.0,4.160540788166847
2.0,3.7324414918388205
3.0,4.789647442140184
4.0,4.825585481576303
5.0,4.928959667110292
6.0,4.9458178838287195
7.0,4.071464881341849
8.0,4.381163176600479
9.0,3.982559897854645
10.0,4.9546140979898725
11.0,3.4072200281167637
12.0,5.108487417034518
13.0,4.4646782302871495
14.0,3.6673112194085737
15.0,3.4035700477586768
16.0,3.3755453277951992
17.0,4.20754241571015
18.0,4.403381079352546
19.0,5.04320704710802
20.0,4.085208672760793
21.0,5.254455154437994
22.0,5.192012635770449
23.0,3.8129120026562373
24.0,4.716755479140295
25.0,4.760033863324924
26.0,4.753316886133303
27.0,2.880615755355094
28.0,4.762467353168943
29.0,2.559625036992723
30.0,4.835442575400932
31.0,5.245505017631763
32.0,3.9891037652585575
33.0,4.335178307751597
34.0,2.777174962079271
35.0,4.915575537004797
36.0,3.982956395694033
37.0,3.8149166517762874
38.0,4.187058010106858
39.0,4.655928079341432
40.0,4.339360629171076
41.0,3.2169629917050644
42.0,5.2548584481411105
43.0,3.6664991326877465
44.0,4.942282576907152
45.0,5.147546812803163
46.0,4.037798135122657
47.0,4.150014913226217
48.0,3.2482310170306548
49.0,4.333181031297908
50.0,4.089688345094281
51.0,4.871243761094285
52.0,4.107945407378243
53.0,4.391276603676886
54.0,4.274421371367124
55.0,3.9063763592362677
56.0,3.7050197340904947
57.0,4.587021239322966
58.0,4.295813566718183
59.0,4.04662956421761
60.0,4.121752545944504
61.0,3.8135483332455613
62.0,4.478709145501637
63.0,4.151916363560326
64.0,5.2469424601380945
65.0,4.407137433754477
66.0,4.318716324326014
67.0,4.50062295910244
68.0,5.0942041292040905
69.0,5.2518372747068245
70.0,5.0021177125293645
71.0,5.1120611733429016
72.0,4.73813405994385
73.0,4.707525561268892
74.0,3.7491429887375594
75.0,4.617986830860391
76.0,4.234564422700403
77.0,5.257305655942025
78.0,4.2622460722018385
79.0,4.8588320664538305
80.0,5.253990220775063
81.0,4.075130159884467
82.0,4.061302261590487
83.0,4.612454823627002
84.0,4.549692563239851
85.0,5.23903993972178
86.0,2.9461698406575274
87.0,3.9722039084115512
88.0,3.911521091595953
89.0,5.258157290344213
90.0,5.251280282940533
91.0,3.8678699939372314
92.0,4.17639159442694
93.0,4.497301619860513
94.0,4.336942695032989
95.0,4.761194686210594
96.0,4.491344220831889
97.0,5.154268124574041
98.0,4.138599050403409
99.0,3.6127514293125675
100.0,5.056064296466175
