Run,Final distance to center
1.0,11.788736737242035
2.0,12.246940264817168
3.0,10.993367755606105
4.0,9.346638737535542
5.0,11.196290366456205
6.0,9.855252185510018
7.0,11.296814399643822
8.0,11.752800575182071
9.0,11.828109347651466
10.0,9.971158129324797
11.0,11.156536197225373
12.0,8.461437223663602
13.0,8.412897113955452
14.0,9.74361312604313
15.0,9.60601585830463
16.0,10.897255039228916
17.0,11.602009678068708
18.0,9.9912621074617
19.0,12.242538861690413
20.0,12.142668656436276
21.0,10.681492253894117
22.0,11.909030320727208
23.0,11.68605321783193
24.0,10.894725763414147
25.0,11.654421578096445
26.0,10.90197488302005
27.0,11.19012220532019
28.0,10.778757949782527
29.0,10.813832544015098
30.0,11.643839822841947
31.0,10.844578230618286
32.0,10.121012811966992
33.0,11.519389925686168
34.0,8.754555445024037
35.0,11.51985626386024
36.0,8.149602025866049
37.0,10.16174766120474
38.0,11.207831146568902
39.0,12.022353571992467
40.0,6.851636585517362
41.0,11.737747454686525
42.0,11.115845749199652
43.0,11.240145935440516
44.0,10.744249536379915
45.0,12.165123010886491
46.0,11.418034395639205
47.0,10.555621377256763
48.0,11.856219215247329
49.0,12.220962072602958
50.0,8.416213603515537
51.0,11.527080322006958
52.0,11.50156071496386
53.0,10.271243667638306
54.0,11.653350101151169
55.0,11.073766353865338
56.0,11.730868480210662
57.0,11.773359579151567
58.0,11.727362972552696
59.0,11.507054782610536
60.0,10.615923906095032
61.0,12.114408350802774
62.0,7.594776969075524
63.0,9.778952059397778
64.0,11.81859300805303
65.0,11.21309126735353
66.0,9.63201160609766
67.0,7.530633360481707
68.0,11.98272095435757
69.0,7.851473534948711
70.0,11.886767399928376
71.0,11.843770037450069
72.0,11.673798703506925
73.0,8.180200472482321
74.0,12.247898454020593
75.0,11.317906666870867
76.0,11.13525700870887
77.0,11.381056421088509
78.0,11.556662282856585
79.0,10.166149022122388
80.0,12.10337867456852
81.0,11.879915141952825
82.0,10.491018315683183
83.0,11.89845624692548
84.0,7.9414267647570735
85.0,10.452517806251278
86.0,11.888856922345393
87.0,11.252153044639945
88.0,11.24770482943076
89.0,10.68827152817517
90.0,11.330889169875414
91.0,11.775254477504934
92.0,11.28932861201232
93.0,9.415924749593106
94.0,10.805948482664537
95.0,11.868904401418018
96.0,10.763481604945493
97.0,11.005890070775738
98.0,11.738011966683283
99.0,9.88526491804848
100.0,11.02242471918044
