time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-12.2008,0.7775,0.8431
20.0000,-12.1487,0.7179,0.9013
30.0000,-12.1037,0.7126,0.9569
40.0000,-12.0391,0.7271,0.9305
50.0000,-11.9641,0.6884,0.8969
60.0000,-11.8293,0.6674,0.8413
70.0000,-11.7534,0.6864,0.7907
80.0000,-11.6154,0.6776,0.7802
90.0000,-11.4391,0.6605,0.7812
100.0000,-11.2782,0.5914,0.7889
110.0000,-11.1580,0.5831,0.8450
120.0000,-11.1462,0.5644,0.8330
130.0000,-11.0469,0.6466,0.7850
140.0000,-10.9297,0.6619,0.7988
150.0000,-10.8591,0.6717,0.8185
160.0000,-10.7768,0.6172,0.8711
170.0000,-10.6611,0.5780,0.9768
180.0000,-10.5989,0.5872,1.0616
190.0000,-10.5823,0.5779,1.0591
200.0000,-10.6244,0.5747,1.0236
210.0000,-10.6037,0.5684,1.0646
220.0000,-10.6180,0.5106,1.0670
230.0000,-10.6029,0.4895,1.0285
240.0000,-10.5789,0.5127,1.0286
250.0000,-10.5481,0.5228,1.0138
260.0000,-10.5699,0.5838,0.9590
270.0000,-10.5636,0.5911,0.9156
280.0000,-10.5769,0.6216,0.8666
290.0000,-10.5338,0.6030,0.9399
300.0000,-10.4828,0.5949,1.0043
310.0000,-10.4784,0.5818,0.9516
320.0000,-10.4787,0.6233,0.8985
330.0000,-10.4241,0.6368,0.8887
340.0000,-10.4159,0.6730,0.8783
350.0000,-10.4116,0.6949,0.8487
360.0000,-10.3755,0.7082,0.8947
370.0000,-10.3344,0.7170,0.8817
380.0000,-10.3029,0.7466,0.8784
390.0000,-10.2448,0.7213,0.8768
400.0000,-10.0680,0.7154,0.9386
410.0000,-9.9577,0.7524,0.9402
420.0000,-9.8838,0.7167,0.9802
430.0000,-9.8432,0.7451,0.8765
440.0000,-9.7540,0.7868,0.8656
450.0000,-9.7480,0.8579,0.7468
460.0000,-9.7583,0.9246,0.7073
470.0000,-9.7744,1.0621,0.7156
480.0000,-9.8753,1.0963,0.6126
490.0000,-9.8822,1.1641,0.5890
500.0000,-9.9584,1.1437,0.6017
510.0000,-10.0029,1.1755,0.6553
520.0000,-10.0322,1.1790,0.6654
530.0000,-10.0574,1.1593,0.6679
540.0000,-10.0651,1.1802,0.7490
550.0000,-10.0534,1.2220,0.7965
560.0000,-10.0957,1.3136,0.7950
570.0000,-10.1331,1.3033,0.7756
