Run,Final distance to center
1.0,1.7488788894603309
2.0,1.352651980370413
3.0,1.671814457408477
4.0,1.4811796447426626
5.0,1.4458456660377
6.0,1.759998312499191
7.0,1.7583879719788802
8.0,1.7350461348333075
9.0,1.6184975780025128
10.0,1.646885184218985
11.0,1.1286057504726794
12.0,1.7621409648492938
13.0,1.5688641560058665
14.0,1.7548508597598829
15.0,1.7630771537286734
16.0,1.719192246376187
17.0,1.485442711786624
18.0,1.5750038158683934
19.0,1.6860607165817014
20.0,1.6436670252821888
21.0,1.7028252229750416
22.0,1.7552748645155265
23.0,1.4229093962722994
24.0,1.753439517063534
25.0,1.7251921458202852
26.0,1.7530092897643184
27.0,1.7499912371209176
28.0,1.7554694813638885
29.0,1.5012920901676663
30.0,1.365818498190737
31.0,1.7374826646617227
32.0,1.10736688590548
33.0,1.7372305949412703
34.0,1.7052047560337145
35.0,1.5039936834973744
36.0,1.7517665512276457
37.0,1.5271527559481404
38.0,1.4478206277022028
39.0,1.722563444404879
40.0,1.4466236898378237
41.0,1.6080513517919757
42.0,1.7592180791476648
43.0,1.6679873440766868
44.0,1.7317950513845453
45.0,1.7157286994160819
46.0,1.519002728766476
47.0,1.7614990831675161
48.0,1.7529080181230274
49.0,1.2522159638017716
50.0,1.5666090354648157
51.0,1.6393038217487326
52.0,1.1307266911150546
53.0,0.3001600906183232
54.0,1.422061116830075
55.0,1.7376625564245782
56.0,1.68304653827516
57.0,1.6997428423146836
58.0,1.6697579974355565
59.0,1.758230542335106
60.0,1.1882362054743156
61.0,1.6171963919079215
62.0,1.5841634416940698
63.0,1.6921180337080508
64.0,1.444485572790535
65.0,1.7637951043134232
66.0,1.4246547651975197
67.0,1.353280887325318
68.0,1.7386788490115133
69.0,1.6442705464734204
70.0,1.745882905581013
71.0,1.599319889828173
72.0,1.5557467210314153
73.0,1.7611520348907983
74.0,1.6446073391542433
75.0,1.7552886514758763
76.0,1.7537858506670647
77.0,1.5237867665785787
78.0,0.8561187184030028
79.0,1.4831170317948614
80.0,1.6560895658146029
81.0,1.7252099843207493
82.0,1.6548741644004237
83.0,1.7486949419495672
84.0,1.517645956736946
85.0,1.6583318696810962
86.0,1.7574424713201853
87.0,1.6862788144313503
88.0,1.684411036534729
89.0,1.7500389195672192
90.0,1.6815297826681512
91.0,1.7428341458670127
92.0,1.762540654850265
93.0,1.3596194577895684
94.0,1.7338020100345948
95.0,1.6610934169997786
96.0,1.6457373089287368
97.0,1.7601269897368201
98.0,1.6117783594526887
99.0,1.6571955678193204
100.0,1.6541405593237837
