Run,Mean,Variance,Standard deviation
1.0,,,
2.0,1.2292804303199958,0.06842030686063241,0.26157275634253735
3.0,,,
4.0,,,
5.0,,,
6.0,,,
7.0,,,
8.0,,,
9.0,,,
10.0,,,
11.0,1.252455867291432,0.08689564438597076,0.29478067166279875
12.0,,,
13.0,,,
14.0,,,
15.0,1.198856256284758,0.11080274281097835,0.33287045950486255
16.0,,,
17.0,,,
18.0,,,
19.0,,,
20.0,,,
21.0,,,
22.0,,,
23.0,,,
24.0,,,
25.0,,,
26.0,,,
27.0,,,
28.0,,,
29.0,,,
30.0,,,
31.0,,,
32.0,1.0890616290108175,0.1381620709081582,0.3717015885198208
33.0,,,
34.0,,,
35.0,,,
36.0,,,
37.0,,,
38.0,,,
39.0,,,
40.0,1.5528583336222064,0.03145514713678062,0.17735598985312173
41.0,,,
42.0,,,
43.0,,,
44.0,,,
45.0,,,
46.0,,,
47.0,,,
48.0,,,
49.0,,,
50.0,1.6903697323944866,0.009839639562582317,0.09919495734452592
51.0,,,
52.0,,,
53.0,0.9949471214830834,0.15632786438617566,0.395383186777303
54.0,,,
55.0,,,
56.0,,,
57.0,,,
58.0,,,
59.0,1.1223941022883492,0.11700040104576599,0.34205321376324765
60.0,1.208207738108162,0.08635039250008764,0.2938543729470222
61.0,,,
62.0,,,
63.0,,,
64.0,0.8900717071368289,0.13570460731816752,0.3683810626486757
65.0,,,
66.0,,,
67.0,,,
68.0,,,
69.0,,,
70.0,,,
71.0,,,
72.0,,,
73.0,,,
74.0,,,
75.0,,,
76.0,,,
77.0,,,
78.0,1.1386365123258515,0.12331044379228628,0.35115586822988776
79.0,,,
80.0,,,
81.0,,,
82.0,,,
83.0,,,
84.0,,,
85.0,,,
86.0,,,
87.0,,,
88.0,,,
89.0,,,
90.0,,,
91.0,,,
92.0,,,
93.0,1.1871266798828086,0.10602581295267377,0.3256160514358495
94.0,,,
95.0,,,
96.0,,,
97.0,,,
98.0,,,
99.0,,,
100.0,,,
