time,x,y,z
0.0000,-1.5000,0.0000,0.0000
10.0000,-1.5380,-0.0346,-0.0538
20.0000,-1.5176,0.0017,-0.0990
30.0000,-1.4164,0.0269,-0.0917
40.0000,-1.2026,0.0565,-0.0870
50.0000,-0.9930,0.1060,-0.1047
60.0000,-0.7591,0.1431,-0.0818
70.0000,-0.5566,0.0724,-0.0773
80.0000,-0.4323,0.0176,-0.1428
90.0000,-0.5180,-0.0527,-0.2860
100.0000,-0.5856,0.0363,-0.4112
110.0000,-0.6207,0.2045,-0.5882
120.0000,-0.8574,0.2292,-0.7174
130.0000,-1.1094,0.2713,-0.9601
140.0000,-1.2675,0.4160,-1.0364
150.0000,-1.2896,0.4452,-1.1059
160.0000,-1.2306,0.4663,-1.0939
170.0000,-1.1660,0.5402,-1.0248
180.0000,-1.0316,0.5594,-0.8852
190.0000,-0.8722,0.5776,-0.7034
200.0000,-0.7678,0.5473,-0.6731
210.0000,-0.7697,0.6095,-0.7881
220.0000,-0.7971,0.7490,-0.9304
230.0000,-0.8132,0.9139,-1.0672
240.0000,-0.8712,1.0284,-1.1324
250.0000,-0.8773,1.0853,-1.0825
260.0000,-0.8998,1.1212,-1.0335
270.0000,-0.8901,1.1826,-0.9724
280.0000,-0.9144,1.1277,-1.0040
290.0000,-0.9445,1.0555,-1.0374
300.0000,-0.9759,0.9737,-1.0491
310.0000,-1.0859,0.9250,-1.0238
320.0000,-1.1252,0.9096,-0.9966
330.0000,-1.1832,0.8845,-0.9506
340.0000,-1.2144,0.8715,-0.9201
350.0000,-1.2137,0.9261,-0.8661
360.0000,-1.2344,0.9246,-0.8384
370.0000,-1.2450,0.9407,-0.8175
380.0000,-1.2894,0.9164,-0.7678
390.0000,-1.3549,0.8987,-0.6881
400.0000,-1.4185,0.8375,-0.5912
410.0000,-1.4432,0.8593,-0.5315
420.0000,-1.4130,0.9025,-0.5146
430.0000,-1.3971,0.9729,-0.4665
440.0000,-1.3775,1.0544,-0.3914
450.0000,-1.3322,1.0999,-0.3812
460.0000,-1.2936,1.1629,-0.3736
470.0000,-1.2473,1.2008,-0.3786
480.0000,-1.2389,1.1608,-0.4344
490.0000,-1.1858,1.1444,-0.5783
500.0000,-1.1337,1.1529,-0.6815
