Run,Final distance to center
1.0,12.236828531118674
2.0,10.017592977856507
3.0,10.593883388540767
4.0,11.892792272633033
5.0,7.562986966800882
6.0,10.124386884152543
7.0,10.079556152926576
8.0,11.990685979125631
9.0,11.809507261524503
10.0,9.806543033607715
11.0,11.51284977796549
12.0,11.451809399828482
13.0,8.213902720388159
14.0,7.0040165712253994
15.0,8.562033934761063
16.0,11.898240419910836
17.0,12.106576494616471
18.0,10.96211217694838
19.0,11.515582848471022
20.0,11.653286786567985
21.0,10.537096025471154
22.0,12.232518450834236
23.0,11.178374740989856
24.0,8.884684319659309
25.0,11.274478928092421
26.0,8.01887873333922
27.0,10.767254213122303
28.0,10.671567915259688
29.0,10.178528590125392
30.0,11.78743638158866
31.0,7.8791170856892325
32.0,11.243912196829003
33.0,11.968813091113086
34.0,11.887581954291628
35.0,10.104959240887615
36.0,10.155510553881573
37.0,7.776069524509153
38.0,11.778666038223514
39.0,9.4367011799675
40.0,11.440204810229579
41.0,11.581713172497409
42.0,11.803864717540607
43.0,11.848982776171127
44.0,7.445694010634603
45.0,9.653798577244089
46.0,11.709892308215307
47.0,10.108665923355069
48.0,11.724415859649469
49.0,10.697306104342346
50.0,12.239846632209083
51.0,11.444798287868599
52.0,9.995016052513371
53.0,10.327334386955814
54.0,9.842701761711567
55.0,11.264508706996502
56.0,10.234038062270434
57.0,9.940817157558024
58.0,9.799485670687009
59.0,8.620836348058116
60.0,7.350466387243737
61.0,11.17486583096191
62.0,9.271247718619106
63.0,11.526124595023255
64.0,8.181593674217757
65.0,12.23018948912894
66.0,9.227113145507644
67.0,10.857829590668661
68.0,9.486428814364235
69.0,10.765516464155354
70.0,11.905503326613285
71.0,9.875764629637546
72.0,10.914684120486491
73.0,11.709154701343733
74.0,10.808491439604326
75.0,11.767893191221614
76.0,9.445152148059872
77.0,11.72191859765286
78.0,10.756908001837703
79.0,10.409311110251245
80.0,11.672364328618261
81.0,10.722898558692048
82.0,6.589275039031229
83.0,8.684824151357354
84.0,11.931590586757494
85.0,12.241599479643174
86.0,12.24939416420257
87.0,11.197491824957945
88.0,12.082926183669251
89.0,11.261065428279867
90.0,10.631854690974667
91.0,10.88188908094546
92.0,11.788791850312736
93.0,8.684269428109657
94.0,10.08341611409546
95.0,11.245813118223156
96.0,9.354281429377673
97.0,10.059332574778509
98.0,8.485717852368177
99.0,8.810003031781543
100.0,7.466141718451372
