time,x,y,z
0.0000,-5.0000,0.0000,0.0000
10.0000,-5.1504,-0.3561,0.8810
20.0000,-5.1420,-0.3420,0.9120
30.0000,-5.1147,-0.3391,0.9476
40.0000,-5.1071,-0.2725,0.9923
50.0000,-5.1054,-0.2229,0.9721
60.0000,-4.9674,-0.2135,1.0192
70.0000,-4.8322,-0.1975,1.0114
80.0000,-4.6596,-0.2465,0.9986
90.0000,-4.5595,-0.2661,0.9758
100.0000,-4.3931,-0.3679,0.9939
110.0000,-4.2143,-0.3628,1.0280
120.0000,-4.0808,-0.3240,0.9323
130.0000,-3.9431,-0.3631,0.8839
140.0000,-3.8406,-0.3026,0.8122
150.0000,-3.7213,-0.3130,0.7448
160.0000,-3.6360,-0.3188,0.7300
170.0000,-3.5747,-0.2752,0.6505
180.0000,-3.4327,-0.3201,0.7224
190.0000,-3.3592,-0.3468,0.7655
200.0000,-3.2775,-0.3719,0.8842
210.0000,-3.4020,-0.4243,0.8529
220.0000,-3.3762,-0.3772,0.9865
230.0000,-3.3982,-0.4512,1.0479
240.0000,-3.4013,-0.5364,1.1768
250.0000,-3.4975,-0.5194,1.2701
260.0000,-3.6420,-0.5111,1.3366
270.0000,-3.7671,-0.3854,1.4237
280.0000,-3.8163,-0.4323,1.4886
290.0000,-3.8600,-0.5149,1.6272
300.0000,-3.8704,-0.4392,1.7113
310.0000,-3.9026,-0.4109,1.7830
320.0000,-3.9416,-0.3255,1.8366
330.0000,-3.9928,-0.2139,1.8502
340.0000,-4.0631,-0.1212,1.8291
350.0000,-4.0684,-0.0456,1.9985
360.0000,-4.0810,-0.1103,2.0455
370.0000,-3.9725,-0.1028,2.0321
380.0000,-3.8843,-0.0983,2.0547
390.0000,-3.8046,-0.1857,2.0244
400.0000,-3.7146,-0.2200,1.9616
410.0000,-3.6929,-0.1832,1.8902
420.0000,-3.6598,-0.2522,1.9096
430.0000,-3.6824,-0.3619,1.9005
440.0000,-3.6759,-0.4289,1.9468
450.0000,-3.6848,-0.5517,2.0412
