Run,Mean,Variance,Standard deviation
1.0,0.7839855996826076,0.20221016753717738,0.4496778486174045
2.0,0.8119502058027243,0.227495431529576,0.4769648116261576
3.0,0.8295942203401248,0.2173899529937141,0.4662509549520667
4.0,0.7875125375511755,0.19942177399211936,0.4465666512315036
5.0,0.8364168888867821,0.21457035542629724,0.46321739542713336
6.0,0.8517621890373501,0.23106159037328122,0.4806886626219524
7.0,0.8350657172241852,0.22493859410253964,0.474276917109129
8.0,0.8957983100445254,0.24970904607707714,0.4997089613735951
9.0,0.8510840942880143,0.21668029374603945,0.46548930572682273
10.0,0.8682974822715389,0.270415540400952,0.520014942478533
11.0,0.8739555147993058,0.2225546667651839,0.4717569996991925
12.0,0.7281218533051654,0.21249498624746022,0.4609717846543975
13.0,0.7645365550149524,0.2285855844880221,0.4781062481164852
14.0,0.8636847381274848,0.22685104811998263,0.4762888284643916
15.0,0.7884197298422513,0.2098828008245217,0.4581296768651008
16.0,0.7772296251822521,0.19947802398317666,0.446629627301164
17.0,0.81862404060924,0.22408701929673577,0.4733783046324956
18.0,0.7767971639255383,0.2038164863856966,0.4514603929313142
19.0,0.848708774707494,0.23147172552197642,0.4811150855273366
20.0,0.8103794176069062,0.230431313549289,0.4800326171723011
21.0,0.8571281282141033,0.23592005905407282,0.48571602717439005
22.0,0.8953803741136651,0.2386913555739479,0.48856049325948153
23.0,0.8136889096307008,0.2363058995270368,0.4861130522080607
24.0,0.8094781687517374,0.21113280742646184,0.45949190137200663
25.0,0.8171241903873098,0.21736431484110647,0.4662234602002633
26.0,0.8709701008557584,0.23586327025800652,0.4856575648108516
27.0,0.836242555881666,0.220473603281826,0.4695461673593194
28.0,0.8088486059813222,0.2154077983738838,0.4641204567500594
29.0,0.7644050049868382,0.1972001977841784,0.44407228891721945
30.0,0.8214566318468512,0.2131264822876194,0.4616562382201928
31.0,0.897709596094453,0.2659202642840389,0.5156745720743257
32.0,0.7957550558074978,0.23117676509236415,0.48080844948104245
33.0,0.793599759070822,0.2018350221683581,0.44926052816640605
34.0,0.8668952833456213,0.21365199908895394,0.46222505242463213
35.0,0.8629467383812226,0.2324155719409233,0.48209498228142067
36.0,0.7874174608979307,0.22914998014777632,0.47869612506033127
37.0,0.8566011043998393,0.23055416104712076,0.48016055757123655
38.0,0.8285762054100597,0.2185571477119354,0.4675009601187311
39.0,0.9310342557057902,0.23245763399687822,0.4821386045494368
40.0,0.860620007954189,0.24634462141343613,0.49633116103407826
41.0,0.8329958214179647,0.18632198097695463,0.43165029940561217
42.0,0.8994356477432421,0.24457992839867185,0.4945502283880494
43.0,0.8396451212633145,0.21164128537817292,0.46004487322235527
44.0,0.7981325150402083,0.18231872334061933,0.42698796627143876
45.0,0.8550598825453812,0.228351630821747,0.47786151845670416
46.0,0.8378329978598889,0.19769077932953152,0.4446243125713342
47.0,0.8379825332854974,0.22087328079880067,0.4699715744582864
48.0,0.8305794384680212,0.21177561823978433,0.4601908498001501
49.0,0.8381363338261526,0.23309343241933744,0.4827975066415913
50.0,0.8468655707857707,0.2056747101295476,0.4535137375312325
51.0,0.8337643044006332,0.22483777678687356,0.4741706199110965
52.0,0.9445779580942348,0.22913772713485808,0.47868332656868057
53.0,0.8238308762249072,0.23158514446941064,0.48123294200356925
54.0,0.8088267829077534,0.23447393245779785,0.4842250844987255
55.0,0.8597763335052734,0.2309185864899689,0.48053989063340924
56.0,0.8542168043986115,0.21858926491256986,0.46753530873354354
57.0,0.7852314482599864,0.2194711476178622,0.4684774782397359
58.0,0.7683346525214956,0.20275749070175558,0.45028600988899886
59.0,0.8355604534095865,0.23167408842677983,0.48132534571408125
60.0,0.8475787240476658,0.2210519230394787,0.4701615924759047
61.0,0.7864671650154872,0.18619901305102343,0.43150783660441605
62.0,0.8540187108828982,0.2209366591437308,0.47003899747120004
63.0,0.9154962473408198,0.24029108872232602,0.49019494971115934
64.0,0.8318105522613962,0.2587652604873731,0.508689748753966
65.0,0.8628349184869226,0.24363203625845753,0.4935909604707703
66.0,0.8144044652288198,0.25177456752672356,0.5017714295640232
67.0,0.8078312236910131,0.2080912067703724,0.4561701511172913
68.0,0.8370570980200306,0.23550818957598488,0.4852918601995967
69.0,0.842329804741339,0.21921849875662375,0.468207751704971
70.0,0.9099639546217645,0.2248471123381502,0.47418046389338964
71.0,0.7258931489318722,0.18233420170372605,0.42700609094452746
72.0,0.8642880038928572,0.21060864386956246,0.4589211739172235
73.0,0.8263285030518116,0.2154172721806177,0.46413066283172644
74.0,0.7945015674028089,0.1957030460387753,0.44238336998442346
75.0,0.7510771423435896,0.19292208889240686,0.43922897091654467
76.0,0.7974055050280214,0.20941620017938464,0.4576201483538336
77.0,0.787023999202355,0.20248462835962086,0.44998292007544116
78.0,0.900302062926477,0.21875945542336578,0.4677172815102792
79.0,0.7614230160757679,0.18651712813216847,0.4318762879948012
80.0,0.8881286445613169,0.20917060305202007,0.45735172794253226
81.0,0.7585841757263655,0.21098285604612893,0.45932870152661803
82.0,0.8126316845973987,0.22622565825580965,0.4756318515993327
83.0,0.8456810844563613,0.23471827394142514,0.484477320358162
84.0,0.835962925844459,0.2138940722840261,0.4624868347142717
85.0,0.8211277028330665,0.22277622625599264,0.47199176502984946
86.0,0.8679179649815482,0.2363079066745329,0.4861151166900006
87.0,0.8273172884136084,0.24524061402409725,0.49521774405214647
88.0,0.8136008331728901,0.23915606719102792,0.48903585470906724
