Run,Final distance to center
1.0,3.289220656933797
2.0,0.49379190961375624
3.0,2.591351687826259
4.0,0.5373983066590367
5.0,3.409080478662832
6.0,5.703907672815191
7.0,1.8750537565627283
8.0,1.1795033064811644
9.0,1.8839670432361602
10.0,0.5720447971968629
11.0,2.5142853239041902
12.0,2.606698712931742
13.0,1.0695735505331088
14.0,4.148109859924156
15.0,6.528914891465503
16.0,3.720140784970375
17.0,1.4364950852683067
18.0,3.123464699656457
19.0,0.547403936777952
20.0,2.18965936163596
21.0,3.184116901120309
22.0,0.25864092870232275
23.0,0.5501872681187743
24.0,1.4613758106660995
25.0,4.338364030369052
26.0,0.21692348881575735
27.0,0.5319535036072232
28.0,0.9164034973743825
29.0,0.4265731941882894
30.0,3.196165441587779
31.0,2.3659774576271855
32.0,0.25681557585162157
33.0,5.467058431185824
34.0,1.7106015345485928
35.0,2.161641214447948
36.0,1.7916286054871977
37.0,2.512287654708354
38.0,3.5373292114249137
39.0,0.24448721847982155
40.0,1.3472482102418992
41.0,5.02980607777278
42.0,1.6099588969908518
43.0,4.040103616245505
44.0,0.7983789701639191
45.0,3.0393877771682902
46.0,1.4485156091668463
47.0,1.0349723377945905
48.0,5.460980730601419
49.0,0.3511641496508435
50.0,1.690839850488508
51.0,0.8133066641802463
52.0,0.21631712830934124
53.0,3.302674759948366
54.0,1.5385955576433983
55.0,2.2451483002242862
56.0,2.5360623907940436
57.0,3.4744514358384695
58.0,3.6343824977566688
59.0,1.4184088373949169
60.0,4.9693747433656075
61.0,1.8925643370834189
62.0,1.4586159364274065
63.0,3.8407675743267777
64.0,1.2352096947482238
65.0,4.943678667753397
66.0,1.5602297683354207
67.0,3.4201035086675375
68.0,3.23332376819891
69.0,1.4274396274448877
70.0,1.788002581094334
71.0,4.103176386654612
72.0,1.5246427155238698
73.0,2.605537852344502
74.0,2.315425906825783
75.0,4.557532609866878
76.0,3.2840354276408164
77.0,2.3340446653823914
78.0,0.49212946467367713
79.0,1.6390998291745382
80.0,2.5003693427171916
81.0,0.897658292447633
82.0,0.6296356009629697
83.0,0.3525214745231842
84.0,3.904867047672686
85.0,2.8687078310626197
86.0,1.037864321575802
87.0,2.328397633566913
88.0,3.506754605044385
89.0,1.743199959843965
90.0,4.052753793410106
91.0,0.6006973530822323
92.0,0.6591540715189431
93.0,2.9432098990727793
94.0,2.461347153491356
95.0,0.4443839893605529
96.0,2.061231927755826
97.0,0.34068908112823343
98.0,1.726076968156403
99.0,1.300770114201583
100.0,0.5821167236903608
