Run,Mean,Variance,Standard deviation
1.0,0.8104699190946948,0.39169180850996577,0.6258528649051355
2.0,1.83702576829203,1.5289573023489926,1.236510130305851
3.0,2.7800066748449535,2.49119466361894,1.5783518820652573
4.0,1.2114850772458894,0.5536110015028106,0.7440504025284917
5.0,2.2584123614997775,1.2180934663649456,1.1036727170520007
6.0,1.7974989604666012,1.6089309983629625,1.2684364384402407
7.0,1.116447328585973,0.5445907975650836,0.7379639541096052
8.0,1.2769520612303782,0.6513927294914712,0.8070890468166887
9.0,2.429837643212579,1.1386031585858625,1.0670534937789495
10.0,1.3812555785627065,0.5036912821477948,0.7097121121608359
11.0,1.6981390462478219,1.3582034343255194,1.1654198532398181
12.0,3.895643046643028,1.919937695024181,1.3856181635011071
13.0,1.2020280544675783,0.5628436029313351,0.7502290336499482
14.0,4.194675945095707,4.299637914080915,2.073556826827014
15.0,2.3684800314857712,1.5330253164203105,1.2381539954384957
16.0,3.474146419317693,2.2211039596743505,1.490336861140578
17.0,1.3583299965540452,1.0753634689916378,1.0369973331651523
18.0,1.9310577258890933,1.0631700745745634,1.03110138908575
19.0,1.1906349904481255,0.7598473435867862,0.8716922298533962
20.0,4.32358255760135,6.42775963444747,2.5353026711711304
21.0,3.91425357610603,2.8675031067933037,1.6933703395280384
22.0,0.9786884090231649,0.2708508287579919,0.5204333086553856
23.0,1.2040782778639894,0.4855732936125585,0.6968308931244068
24.0,2.3592769218735246,2.2604187989027906,1.5034689218280473
25.0,2.2278409391514264,1.6126553936200323,1.2699036946241367
26.0,0.9349446589183048,0.3095383544830263,0.5563617119132357
27.0,0.9224315532777102,0.3507140282896005,0.5922111348916032
28.0,1.4750741108593983,1.497309079021652,1.2236458143685418
29.0,1.8293135596639885,0.8552333534044311,0.924788274906441
30.0,1.6039485876871615,0.8751699826426481,0.935505201825542
31.0,2.5683897478160906,2.10456740630004,1.4507127235604023
32.0,1.8925705423600117,1.302886878970581,1.1414407032214073
33.0,2.83556381824685,2.4398708318960045,1.5620085889315731
34.0,2.4755268808547273,2.963249064107542,1.7214090345143254
35.0,1.7093867986255094,1.476997119809246,1.2153177032402869
36.0,1.422561643709679,0.864266696783189,0.9296594520485386
37.0,1.4389786242574547,0.8806143418572588,0.9384105401460806
38.0,2.487718409782731,2.4731136304034864,1.5726136303629974
39.0,1.7008245265104858,0.9844321628257029,0.9921855485874116
40.0,1.6061468058815813,1.5310635823966923,1.237361540697258
41.0,2.921114841095068,3.5103150142027,1.873583468704477
42.0,2.109377991195327,1.3916958059891604,1.1797015749710433
43.0,3.007506929192288,2.798059728396784,1.6727401855628339
44.0,0.9728719494299182,0.44323553957825684,0.6657593706274488
45.0,2.532391284348192,1.5886041750274913,1.2603984191625643
46.0,3.1079455582752877,1.9973080440535487,1.4132614917465023
47.0,1.0522725355882134,0.32312161270148604,0.568437870572929
48.0,1.5056174147494883,0.9963834917252754,0.9981901080081266
49.0,2.621448471281985,2.1737396097611112,1.4743607461408863
50.0,1.6796271360322317,1.3776247583570893,1.1737226070742137
51.0,2.195138013453422,2.1298101575310633,1.4593869115252005
52.0,4.314593976281209,4.439220315738867,2.1069457315599913
53.0,1.8397557079927926,1.2987901701454225,1.1396447561171956
54.0,2.234347583254371,5.166500421757498,2.2729937135323315
55.0,1.1477973821763905,0.8050020388698238,0.8972190584633297
56.0,2.465375733004025,2.1482792607975956,1.465700945212766
57.0,1.5790442277367014,1.3279994509231066,1.152388585036795
58.0,3.2214581270351585,3.4442861695137075,1.8558788132617139
59.0,2.0659979265797936,1.2741497406147473,1.128782415089262
60.0,1.4237101677430881,0.8282870175458168,0.9101027510923241
61.0,1.66754057863979,0.8513049452002821,0.9226618802141346
62.0,1.6473575606780635,1.0663797470120222,1.0326566452659964
63.0,2.1984615646265824,2.4368382809686437,1.5610375655212925
64.0,1.9658488856905545,1.1113559002065416,1.0542086606580985
65.0,4.327688047636786,1.2192417362035928,1.1041927984747921
66.0,1.393866023566355,0.9245841824331907,0.9615530055244956
67.0,2.667304151668025,1.5180748850075396,1.2321018160069157
68.0,3.5013688508635195,4.544827720730254,2.131860155059486
69.0,2.7821691301345317,3.5155971654956053,1.874992577450803
70.0,1.5869707999080396,0.8016501777034759,0.8953491931662617
71.0,2.9338689141093854,1.9389721215231972,1.3924697919607438
