Run,Final distance to center
1.0,1.432286507651315
2.0,0.21808578587335764
3.0,3.2844080395103163
4.0,0.7051358025231735
5.0,1.6579787815288831
6.0,1.457589455230793
7.0,0.5549434025195723
8.0,1.6855153306926638
9.0,0.46445961073057795
10.0,0.21547364107936728
11.0,0.4331537486851522
12.0,2.0609198747161424
13.0,4.177216879693942
14.0,1.7338881249953815
15.0,1.6689118610639688
16.0,0.2307449674424125
17.0,1.467611641409266
18.0,0.3464015877561764
19.0,0.4611148013239219
20.0,1.0753096577265546
21.0,0.793050981967742
22.0,0.5629734896067488
23.0,0.21250990565147782
24.0,0.41614075743671153
25.0,0.4311341554551205
26.0,1.606972709786946
27.0,0.25622470606871617
28.0,0.7514409890337365
29.0,1.7195562683436678
30.0,2.705921007716227
31.0,1.6664706118020802
32.0,2.2363087108000093
33.0,0.5159199647232117
34.0,0.915314956722548
35.0,0.972013297234148
36.0,1.006952327570675
37.0,1.6278766138746512
38.0,1.0724215868771014
39.0,1.0403998510188281
40.0,0.7852952756766081
41.0,0.43654518666456504
42.0,1.7149914343809416
43.0,2.267946379436692
44.0,1.8545162981219658
45.0,0.81328006246311
46.0,0.5868583219142419
47.0,0.3602804601973302
48.0,0.4161845984656328
49.0,0.9568961176637724
50.0,1.8146066819010669
51.0,0.22102024794122369
52.0,0.9046897645049379
53.0,2.968405019534902
54.0,0.6422611618337201
55.0,1.5432641867159362
56.0,2.6207222687648533
57.0,0.9086228425479959
58.0,0.6365357334824181
59.0,0.27158140584362545
60.0,0.695818791065605
61.0,0.5369699060468845
62.0,0.15391146805875122
63.0,1.566792098524881
64.0,1.103317800998425
65.0,1.7398957123919812
66.0,1.1421074117612582
67.0,1.0979428810279706
68.0,0.23349143453240423
69.0,2.0456785597937914
70.0,0.22192354539345302
71.0,1.8856784535015505
72.0,0.5893905411524688
73.0,0.31235150071674056
74.0,0.26316432128994993
75.0,0.6636542548646848
76.0,0.42780502568342976
77.0,2.2809060875011933
78.0,0.2504242999391233
79.0,0.7050745634328329
80.0,0.3032419990700497
81.0,0.0849866460098291
82.0,0.3930230782027946
83.0,2.2172579664982606
84.0,1.4629868693874186
85.0,0.9028824618963422
86.0,0.39153620522245447
87.0,0.5456383142705431
88.0,0.25143154137856294
89.0,1.1064103578690865
90.0,1.158434465129556
91.0,1.100832398687466
92.0,0.25730025262327283
93.0,1.5654721396435007
94.0,0.3994370288293262
95.0,0.4957106010567053
96.0,2.1783963321673125
97.0,1.7177760564171338
98.0,0.9490600139084989
99.0,0.7093509286664816
100.0,0.9699083513404759
