Run,Mean,Variance,Standard deviation
1.0,,,
2.0,,,
3.0,4.864623085353515,0.4040557355814276,0.6356537859412367
4.0,,,
5.0,,,
6.0,2.7131444113786274,0.5845589030049195,0.76456451853648
7.0,4.30812692425092,0.5349754099885061,0.7314201323374317
8.0,,,
9.0,,,
10.0,,,
11.0,,,
12.0,,,
13.0,,,
14.0,,,
15.0,,,
16.0,,,
17.0,,,
18.0,,,
19.0,,,
20.0,,,
21.0,,,
22.0,,,
23.0,3.816280366877722,0.6527484812579422,0.8079285124674969
24.0,,,
25.0,,,
26.0,,,
27.0,,,
28.0,,,
29.0,,,
30.0,,,
31.0,3.742152561952682,0.5873016813492787,0.7663561060951225
32.0,,,
33.0,,,
34.0,,,
35.0,,,
36.0,,,
37.0,,,
38.0,3.3604016628061,0.6918228111665212,0.8317588659981456
39.0,2.841452535078061,0.8292088706922734,0.9106090657863414
40.0,,,
41.0,,,
42.0,,,
43.0,,,
44.0,,,
45.0,,,
46.0,4.660478934909062,0.46168596456958494,0.6794747711060249
47.0,3.6798041393204506,0.8584280842329515,0.926513941736956
48.0,,,
49.0,,,
50.0,,,
51.0,,,
52.0,,,
53.0,,,
54.0,3.6400225761833087,0.8538152363956898,0.9240212315719211
55.0,,,
56.0,,,
57.0,,,
58.0,,,
59.0,,,
60.0,,,
61.0,,,
62.0,,,
63.0,,,
64.0,,,
65.0,2.7404259273148126,0.964418445736891,0.9820480872833524
66.0,,,
67.0,,,
68.0,,,
69.0,,,
70.0,2.6836793325460224,0.9576237526490647,0.978582522145713
71.0,3.1509793517555407,0.6496104154465955,0.8059841285326873
72.0,,,
73.0,,,
74.0,,,
75.0,,,
76.0,,,
77.0,2.5149277755040034,0.8497067558238821,0.9217953980270688
78.0,,,
79.0,,,
80.0,,,
81.0,2.5101301456730267,0.6297791289263671,0.7935862454241298
82.0,,,
83.0,,,
84.0,,,
85.0,,,
86.0,,,
87.0,,,
88.0,,,
89.0,,,
90.0,,,
91.0,2.312102046763932,0.9530002316463309,0.9762173075941293
92.0,,,
93.0,1.8456171326189528,0.3648493214783107,0.6040275833753875
94.0,,,
95.0,,,
96.0,,,
97.0,,,
98.0,,,
99.0,,,
100.0,,,
