60.0
70.0
50.0
50.0
60.0
50.0
60.0
50.0
60.0
50.0
50.0
60.0
60.0
60.0
70.0
70.0
60.0
60.0
70.0
70.0
60.0
70.0
70.0
60.0
70.0
60.0
60.0
60.0
50.0
90.0
70.0
60.0
150.0
70.0
50.0
60.0
70.0
60.0
70.0
60.0
60.0
60.0
90.0
120.0
60.0
50.0
50.0
70.0
60.0
50.0
50.0
50.0
50.0
60.0
60.0
60.0
70.0
60.0
60.0
60.0
60.0
70.0
60.0
60.0
60.0
320.0
60.0
60.0
50.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
50.0
50.0
60.0
60.0
70.0
60.0
60.0
70.0
50.0
60.0
60.0
70.0
60.0
60.0
60.0
70.0
60.0
60.0
60.0
