Run,Mean,Variance,Standard deviation
1.0,1.7204724813395322,0.01595825080797833,0.12632597044146673
2.0,1.720412402137479,0.018840914828532857,0.13726221194681681
3.0,1.7278474661226315,0.012081450379596737,0.10991565120398794
4.0,1.7241035478830953,0.01408135877200112,0.11866490117975542
5.0,1.7187565124974977,0.012541496664665655,0.1119888238382101
6.0,1.711900045296478,0.02165297769915082,0.14714950798134127
7.0,1.7120805197000404,0.01679073041710767,0.12957905084197704
8.0,,,
9.0,1.70693779737091,0.02608080203630062,0.16149551707803106
10.0,1.7185257372233815,0.01866638221032887,0.1366249692052257
11.0,1.722520877121234,0.016380606440153957,0.1279867432203584
12.0,1.7210148131218475,0.013515113484970953,0.11625452027758298
13.0,1.7124364775422767,0.018270046187968954,0.13516673476846644
14.0,1.7112551586045344,0.024938626109101136,0.1579196824626403
15.0,1.7156009129180048,0.021582372706765746,0.14690940305768635
16.0,1.7222805935453698,0.015806185709984426,0.12572265392515553
17.0,1.7249521017940486,0.012436129383035354,0.11151739497959659
18.0,,,
19.0,1.7205114381777018,0.02074478321379122,0.14403049404133564
20.0,,,
21.0,,,
22.0,,,
23.0,1.7252182650412997,0.013193428471243543,0.11486265046238286
24.0,1.723434786745289,0.011412716395504535,0.10683031590098634
25.0,,,
26.0,1.7120701552110604,0.017525987510155955,0.13238575267057992
27.0,1.723645841911034,0.015210058217611594,0.12332906477230578
28.0,,,
29.0,1.7215781786672637,0.02012741302720938,0.14187111413959286
30.0,1.725738527026061,0.012209682049008247,0.11049743005612504
31.0,1.707268083599259,0.015575465997669803,0.1248017067097634
32.0,1.7318658864853274,0.012751323174700175,0.11292175687041082
33.0,1.714519217311165,0.016498925497586636,0.1284481432235851
34.0,1.7136529614481495,0.018911691444819054,0.13751978564853515
35.0,1.7051226669385735,0.027600325552621974,0.16613345705372526
36.0,1.722545520753355,0.016499463977295507,0.1284502393041582
37.0,1.7184975444709145,0.013239441314104521,0.11506277119079186
38.0,1.7225006075241123,0.015600613313701873,0.12490241516360631
39.0,1.7202678693100772,0.020309670601490745,0.1425120016050955
40.0,1.7197329062313675,0.015256376739555969,0.12351670631763126
41.0,,,
42.0,1.7202492937701521,0.016792842305664087,0.1295871996211975
43.0,1.7146845226604606,0.023144267748669435,0.15213240203411446
44.0,1.7177083563866977,0.015418705430628886,0.1241720799158526
45.0,1.7224821110386008,0.012380345326697236,0.11126700016939989
46.0,1.713993631170337,0.015558258414905279,0.1247327479650203
47.0,1.7202573830246843,0.016024985353991012,0.12658983116345093
48.0,1.7146425619729988,0.021645767724362344,0.1471250071346212
49.0,1.7290612142762323,0.012212096469046427,0.1105083547477132
50.0,1.7187551787102602,0.02221681610408865,0.14905306472558238
51.0,1.7135562811340275,0.024682543041603635,0.15710678865537173
52.0,1.7194069637256686,0.015363866738210307,0.12395106590187237
53.0,1.7103378835480372,0.02266850956829034,0.1505606507965821
54.0,1.6988674090391909,0.04279769823824735,0.20687604558828784
55.0,1.7141366469567232,0.014722639367354032,0.12133688378788221
56.0,1.7065605635323575,0.0287134141146904,0.1694503293437059
57.0,1.7269439752886684,0.012487910431173909,0.11174931960049649
58.0,1.707446219564869,0.023545848289162646,0.15344656493112724
59.0,1.7242204702189126,0.014288650626170301,0.11953514389571923
60.0,1.7144020789377648,0.01769970684025296,0.13304024519014146
61.0,1.7235413284202583,0.012226710122185387,0.11057445510688889
62.0,1.7158631862800873,0.01711631799335535,0.13082934683531577
63.0,1.7128596891724577,0.021270670051432006,0.14584467783032745
64.0,,,
65.0,1.7162556935928992,0.015357169165213945,0.12392404595240564
66.0,1.7183543734923035,0.014057893028285064,0.11856598596682383
67.0,,,
68.0,1.7213641217679712,0.009920004164561654,0.09959921769051026
69.0,1.7185312604153131,0.014195755140903875,0.11914594051374086
70.0,1.708329040852791,0.029503595841175685,0.1717661079525751
71.0,1.715400543500102,0.02002254251039267,0.1415010336018528
72.0,1.726072690175254,0.01201537030051228,0.1096146445531448
73.0,1.6998718214757373,0.03375327474088919,0.18372064320834822
74.0,,,
75.0,1.709356995100165,0.015799798100340625,0.12569724778347624
76.0,,,
77.0,1.7237215423624934,0.012837335514035264,0.11330196606429768
78.0,,,
79.0,1.716753442784783,0.015439087245878079,0.12425412365743875
80.0,1.7103189749214556,0.023744520164561005,0.15409257011472358
81.0,,,
82.0,1.7264441285650056,0.014127506927758235,0.11885918949647198
83.0,1.7196697847668494,0.020886695923696016,0.14452230251312775
84.0,1.6997388069919528,0.030529673016758675,0.17472742491308763
85.0,,,
86.0,,,
87.0,1.7237928695208649,0.012926327888350854,0.11369400990531935
88.0,1.728543034112146,0.010633825123832428,0.10312043989351688
89.0,,,
90.0,1.7233322394569772,0.01843310996775229,0.13576858976859224
91.0,1.7263859880634949,0.012813876444234195,0.1131983941769237
92.0,1.7129325201246839,0.018716087259925344,0.13680675151440935
93.0,1.7202379107248604,0.013246503334945254,0.11509345478759969
94.0,1.709349503717528,0.020186428491871314,0.1420789516144855
95.0,1.7118343767730755,0.016480575154151418,0.1283766924100766
96.0,,,
97.0,1.7057755863164494,0.019568911903927753,0.13988892702400627
98.0,1.7111598668460823,0.020381868339145393,0.1427650809516998
99.0,1.7133436385719922,0.017399881131330015,0.13190860901142887
100.0,1.7256067391415557,0.014395684961238442,0.11998201932472399
