Run,Final distance to center
1.0,1.7372025500787178
2.0,1.750534358417452
3.0,1.772067930413504
4.0,1.7621822096480262
5.0,1.7623715045358623
6.0,1.752477200992926
7.0,1.7608076953489271
8.0,1.4763458029879042
9.0,1.7610094179191658
10.0,1.7587222321901772
11.0,1.7550699872084876
12.0,1.7688820791675175
13.0,1.762459852025004
14.0,1.7583753467334555
15.0,1.7520709346370653
16.0,1.7601758037196171
17.0,1.7449007794141191
18.0,1.7635788187659776
19.0,1.7582950093769818
20.0,1.7518107060981218
21.0,1.7584804605112905
22.0,1.6221533034827504
23.0,1.751353984778634
24.0,1.700351910634972
25.0,1.7559447257815377
26.0,1.777382347723753
27.0,1.7559780579494721
28.0,1.6328018220225013
29.0,1.7677956018725696
30.0,1.7617946645395428
31.0,1.7551713107272464
32.0,1.7727538294980496
33.0,1.7496906498007014
34.0,1.7512337736578745
35.0,1.761407687050332
36.0,1.7655289745569174
37.0,1.7489335321846855
38.0,1.7511467956741948
39.0,1.759977937361716
40.0,1.746574662017058
41.0,1.702176001475758
42.0,1.651740942157698
43.0,1.6803375702518826
44.0,1.7571102924973148
45.0,1.5877297062157654
46.0,1.2984431909020895
47.0,1.7513496367087868
48.0,1.7266002722112608
49.0,1.7538894320908602
50.0,1.7558639839121937
51.0,1.7230319439871102
52.0,1.7585887921853705
53.0,1.7548152324390167
54.0,1.774201671174954
55.0,1.7525684608596606
56.0,1.7453359246861335
57.0,1.7809310654823225
58.0,1.754177496720329
59.0,1.7497804833749862
60.0,1.75459920779647
61.0,1.7715288453762192
62.0,1.7585268380095882
63.0,1.7571104546954355
64.0,1.7513362013045926
65.0,1.7739554165761888
66.0,1.7679891883153585
67.0,1.7520106221139187
68.0,1.5283880593618886
69.0,1.7821188428384904
70.0,1.761979154246724
71.0,1.75236164075798
72.0,1.7547131275510535
73.0,1.771693980347622
74.0,1.7455269089876557
75.0,1.7536797341590054
76.0,1.7472003748854907
77.0,1.760137758813213
78.0,1.7749457738195835
79.0,1.7627212229958542
80.0,1.7395916934729254
81.0,1.5441360238010122
82.0,1.7582601229624701
83.0,1.5593127396388449
84.0,1.7568393808199998
85.0,1.7624080912206457
86.0,1.7537991931803367
87.0,1.6852940218252719
88.0,1.6103215020610016
89.0,1.6854890684902113
90.0,1.762837488255795
91.0,1.747170114785621
92.0,1.7371624449083625
93.0,1.756450765037267
94.0,1.6289679309305016
95.0,1.7681044595837656
96.0,1.7588569157268024
97.0,1.7574783583304803
98.0,1.7593987012613144
99.0,1.753551578939154
100.0,1.7633061277044322
