time,x,y,z
0.0000,-5.0000,0.0000,0.0000
10.0000,-5.0075,-0.0308,-0.0072
20.0000,-5.0194,-0.0352,-0.0048
30.0000,-5.0465,-0.0106,-0.0004
40.0000,-4.9813,0.0016,0.0152
50.0000,-5.0933,0.0465,0.0035
60.0000,-5.1388,0.0649,0.0362
70.0000,-5.1196,0.0310,-0.0416
80.0000,-5.1357,0.0180,-0.0790
90.0000,-5.1129,0.0705,-0.0861
100.0000,-5.0684,0.0670,-0.0809
110.0000,-5.1084,0.1509,-0.0751
120.0000,-5.0951,0.1541,-0.0469
130.0000,-5.1230,0.0750,-0.0326
140.0000,-5.1565,0.1026,-0.0541
150.0000,-5.1768,0.1524,-0.1060
160.0000,-5.0164,0.1073,-0.1059
170.0000,-5.0109,0.1402,-0.0569
180.0000,-5.0614,0.1736,0.0769
190.0000,-5.1491,0.1576,0.1546
200.0000,-5.2048,0.1236,0.1986
210.0000,-5.2150,0.1578,0.2075
220.0000,-5.2278,0.1165,0.1985
230.0000,-5.1577,0.0695,0.2113
240.0000,-5.1852,-0.0028,0.2007
250.0000,-5.1115,0.0468,0.2275
260.0000,-5.1882,0.0442,0.2663
270.0000,-5.2200,0.0467,0.2682
280.0000,-5.2024,0.0448,0.2508
290.0000,-5.2382,0.0586,0.1837
300.0000,-5.2550,0.1054,0.1148
310.0000,-5.1682,0.0895,0.0710
320.0000,-5.1745,0.1571,0.0812
330.0000,-5.2382,0.1528,0.0301
340.0000,-5.2155,0.1079,-0.0026
350.0000,-5.1659,0.1868,-0.0305
360.0000,-5.0455,0.3104,0.0031
370.0000,-4.9602,0.3454,-0.0155
380.0000,-4.8421,0.3883,0.0281
390.0000,-4.6975,0.4082,0.1122
400.0000,-4.5442,0.5372,0.0369
410.0000,-4.5166,0.5436,-0.0475
420.0000,-4.4858,0.5981,-0.0320
430.0000,-4.5205,0.5427,0.0191
440.0000,-4.5218,0.5902,0.0292
450.0000,-4.4811,0.6093,0.0513
460.0000,-4.3350,0.6264,0.0156
470.0000,-4.4424,0.6592,-0.0576
480.0000,-4.3852,0.5615,-0.0762
490.0000,-4.3831,0.5645,-0.0819
500.0000,-4.3471,0.5427,-0.1036
510.0000,-4.3554,0.3872,-0.0693
520.0000,-4.2573,0.3521,-0.0698
530.0000,-4.1958,0.2434,-0.0511
540.0000,-4.1621,0.2263,-0.0195
550.0000,-4.0806,0.2202,0.0657
560.0000,-4.0138,0.1897,0.0031
570.0000,-4.0699,0.1332,0.0108
580.0000,-3.9756,0.1433,-0.0608
590.0000,-3.9616,0.1765,-0.0288
