Run,Final distance to center
1.0,1.7593892605105899
2.0,1.757641320065047
3.0,1.7642197198761835
4.0,1.76112948416634
5.0,1.7601897738596257
6.0,1.71685804305423
7.0,1.5638679132202948
8.0,1.749578949347528
9.0,1.6607429813189036
10.0,1.7637125105866887
11.0,1.7662140696982347
12.0,1.7469005295093365
13.0,1.747630069551334
14.0,1.7629238384002868
15.0,1.75893405788847
16.0,1.6417920270241297
17.0,1.7036783117713272
18.0,1.558072546449619
19.0,1.7626390696906726
20.0,1.7154155677269576
21.0,1.7656800531240082
22.0,1.764731327993018
23.0,1.7525227131195762
24.0,1.7431469960964279
25.0,1.7584437608294443
26.0,1.7453947490467594
27.0,1.7430480056498732
28.0,1.48219845499852
29.0,1.761813259116868
30.0,1.7474279899326324
31.0,1.6926194049460734
32.0,1.500855416087772
33.0,1.7571156307995215
34.0,1.1172902845724562
35.0,1.7177997263942033
36.0,1.7611539228585331
37.0,1.7162194119634004
38.0,1.743256819863327
39.0,1.7628748424094092
40.0,1.7644661628946021
41.0,1.499655340403254
42.0,1.5806572335582438
43.0,1.750052784918215
44.0,1.759200630968509
45.0,1.7463491603914723
46.0,1.7527443253366988
47.0,1.6624620627250415
48.0,1.7482742891205603
49.0,1.7605309312818107
50.0,1.7572244535061536
51.0,1.7584310535247039
52.0,1.7481996339091255
53.0,1.7118024798439802
54.0,1.7208277165364345
55.0,1.4835124434934814
56.0,1.7653360558261988
57.0,1.756688913837621
58.0,1.3239112432485798
59.0,1.7591919764482784
60.0,1.645089644973793
61.0,1.7523342974444116
62.0,1.7587228576441485
63.0,1.7708045770214171
64.0,1.7288455743645816
65.0,1.7512982298854756
66.0,1.7605401046269864
67.0,1.7278398826280172
68.0,1.7616109133404003
69.0,1.7583472950472556
70.0,1.750015439931888
71.0,1.7193118012739865
72.0,1.7200493568499715
73.0,1.757526537495238
74.0,1.6514072332407899
75.0,1.753690363205546
76.0,1.600565593782398
77.0,1.7613918189886089
78.0,1.756577547391518
79.0,1.7626622251582973
80.0,1.7647452649036914
81.0,1.7583421765970353
82.0,1.7625124652041473
83.0,1.7537756669540148
84.0,1.750719903354046
85.0,1.7612963492836748
86.0,1.7516675569296818
87.0,1.7626132899759948
88.0,1.6756893685883432
89.0,1.7602026985549135
90.0,1.7625177247335697
91.0,1.749223476288836
92.0,1.7649123887604166
93.0,1.7653046960794048
94.0,1.6391865116575355
95.0,1.7612778571253316
96.0,1.763348045622304
97.0,1.641006596574188
98.0,1.750170591685279
99.0,1.7620052922735505
100.0,1.7110902781560067
