time,x,y,z
0.0000,-5.0000,0.0000,0.0000
10.0000,-4.9719,0.0258,0.0168
20.0000,-4.9755,0.0119,0.0218
30.0000,-4.9089,-0.0070,0.0152
40.0000,-4.7274,0.0038,0.0370
50.0000,-4.6013,-0.0054,0.0184
60.0000,-4.4260,-0.0012,0.0217
70.0000,-4.3810,-0.0131,0.0830
80.0000,-4.3097,-0.0401,0.0801
90.0000,-4.2074,-0.0816,0.0515
100.0000,-4.0911,-0.1087,0.0268
110.0000,-3.9531,-0.1125,0.0566
120.0000,-3.8272,-0.0944,0.0489
130.0000,-3.7271,-0.0981,0.0807
140.0000,-3.5982,-0.0888,0.0371
150.0000,-3.5259,-0.0988,0.0652
160.0000,-3.3715,-0.0981,0.0994
170.0000,-3.2966,-0.1014,0.0854
180.0000,-3.2294,-0.0739,0.0968
190.0000,-3.1700,-0.0750,0.1195
200.0000,-3.0971,0.0084,0.0219
210.0000,-3.1687,0.1205,-0.0467
220.0000,-3.2555,0.1810,-0.0957
230.0000,-3.3082,0.2214,-0.0714
240.0000,-3.2431,0.1916,-0.0195
250.0000,-3.1329,0.2325,0.0861
260.0000,-3.1357,0.2811,0.1787
270.0000,-3.1803,0.4132,0.2694
280.0000,-3.2440,0.5250,0.3877
290.0000,-3.3552,0.5704,0.4677
300.0000,-3.4423,0.6646,0.5435
310.0000,-3.4543,0.7471,0.6007
320.0000,-3.4312,0.7410,0.5836
330.0000,-3.4002,0.7356,0.5592
340.0000,-3.4082,0.7107,0.5338
350.0000,-3.3661,0.7115,0.5055
360.0000,-3.3888,0.8021,0.4982
370.0000,-3.3334,0.8623,0.4808
380.0000,-3.2439,0.8836,0.5170
390.0000,-3.0983,0.8048,0.5198
400.0000,-2.9400,0.7742,0.5950
410.0000,-2.9417,0.7094,0.6721
420.0000,-2.9268,0.6865,0.6501
430.0000,-2.9007,0.6607,0.6899
440.0000,-2.8761,0.6253,0.7462
450.0000,-2.9054,0.6057,0.7416
460.0000,-2.9602,0.5660,0.7028
470.0000,-2.9288,0.5107,0.6784
480.0000,-2.9680,0.4520,0.6112
490.0000,-2.9738,0.4559,0.5292
500.0000,-3.0276,0.5048,0.4101
510.0000,-3.1064,0.5309,0.3604
520.0000,-3.1898,0.5609,0.3176
530.0000,-3.3322,0.5494,0.2359
540.0000,-3.4975,0.5524,0.2537
550.0000,-3.6056,0.5292,0.2740
560.0000,-3.6790,0.5843,0.2513
570.0000,-3.7952,0.6050,0.3019
580.0000,-3.8961,0.5983,0.2849
590.0000,-3.9403,0.6058,0.3163
600.0000,-3.9684,0.6254,0.3145
610.0000,-3.9598,0.6242,0.4134
620.0000,-3.8977,0.6318,0.5160
630.0000,-3.8501,0.6847,0.5797
640.0000,-3.8841,0.7821,0.6298
650.0000,-3.9408,0.8990,0.6068
660.0000,-3.9549,0.9480,0.6669
670.0000,-3.8459,0.9474,0.6285
680.0000,-3.7282,0.9900,0.5890
690.0000,-3.6690,1.0384,0.5260
700.0000,-3.5662,1.0560,0.5178
710.0000,-3.4605,1.0633,0.4787
720.0000,-3.4666,1.0286,0.4030
730.0000,-3.5799,1.0395,0.2731
740.0000,-3.6779,1.0694,0.2229
750.0000,-3.8019,1.0824,0.1490
760.0000,-3.8165,1.1238,0.1016
770.0000,-3.8654,1.1512,0.0326
780.0000,-3.9404,1.1916,-0.0980
790.0000,-3.8905,1.1836,-0.1699
800.0000,-3.9271,1.1990,-0.1666
810.0000,-3.9172,1.1932,-0.1252
820.0000,-3.8549,1.1824,-0.0244
830.0000,-3.9068,1.1084,0.0816
840.0000,-3.9383,1.0847,0.1533
850.0000,-3.9538,1.0870,0.1952
860.0000,-4.0232,1.0294,0.2455
870.0000,-4.0487,0.9930,0.2127
880.0000,-4.1246,0.9796,0.2060
890.0000,-4.1345,0.8896,0.2023
900.0000,-4.2224,0.8984,0.2075
910.0000,-4.2985,0.8737,0.2842
920.0000,-4.2225,0.8081,0.3050
930.0000,-4.1534,0.7176,0.3765
940.0000,-4.0039,0.6535,0.4216
950.0000,-3.9520,0.6039,0.4398
960.0000,-3.9176,0.5644,0.4963
970.0000,-4.0019,0.5855,0.5285
