time,x,y,z
0.0000,-1.5000,0.0000,0.0000
10.0000,-0.9828,-0.7643,-0.7912
20.0000,-1.0184,-0.7637,-0.7719
30.0000,-0.8581,-0.7805,-0.8886
40.0000,-0.6628,-0.9668,-0.9598
50.0000,-0.4881,-1.0169,-1.1015
60.0000,-0.2483,-1.1585,-1.1598
70.0000,-0.1372,-1.1190,-1.2106
80.0000,-0.0859,-1.1673,-1.1120
90.0000,0.0288,-1.1809,-0.9659
100.0000,0.1560,-1.1309,-0.8060
110.0000,0.1517,-1.0945,-0.4943
120.0000,0.1123,-1.1437,-0.1960
130.0000,0.1553,-1.0962,-0.0288
140.0000,0.2091,-1.0217,0.0766
150.0000,0.3280,-1.0277,0.0257
160.0000,0.3944,-0.9974,0.0487
170.0000,0.5357,-0.9335,0.1763
180.0000,0.5582,-0.9526,0.3457
190.0000,0.6415,-0.9218,0.4316
200.0000,0.7808,-0.9052,0.4571
210.0000,0.7929,-0.9052,0.5007
220.0000,0.7808,-0.8901,0.4903
230.0000,0.7648,-0.9027,0.3399
240.0000,0.7238,-0.9816,0.1614
250.0000,0.6572,-1.0184,0.0511
260.0000,0.7107,-0.9914,0.0381
270.0000,0.8036,-1.0130,0.0468
280.0000,0.8256,-0.9933,0.0943
290.0000,0.8733,-0.9514,0.0344
300.0000,0.8662,-1.0097,0.1248
310.0000,0.9213,-1.0797,0.2476
320.0000,0.9358,-1.1034,0.2557
330.0000,1.0243,-1.1106,0.3706
340.0000,1.0873,-1.1115,0.5318
350.0000,1.1795,-1.0381,0.5725
360.0000,1.1094,-0.9504,0.5172
370.0000,1.0546,-0.9889,0.6511
380.0000,1.1084,-1.0177,0.7978
390.0000,1.1490,-1.0026,0.8002
400.0000,1.0731,-1.0332,0.7514
410.0000,1.0576,-1.0432,0.7683
420.0000,1.1768,-0.9644,0.8489
430.0000,1.2463,-0.8809,0.8540
440.0000,1.2706,-0.8177,0.8067
450.0000,1.2277,-0.8781,0.8003
460.0000,1.2602,-0.8470,0.7896
470.0000,1.2862,-0.8063,0.8588
480.0000,1.2559,-0.8211,0.7208
490.0000,1.2471,-0.8172,0.6807
500.0000,1.2126,-0.8189,0.6595
510.0000,1.2224,-0.8098,0.6623
520.0000,1.1717,-0.8253,0.6527
530.0000,1.1370,-0.8818,0.6647
540.0000,1.0732,-0.9199,0.7656
550.0000,1.0995,-0.8319,0.7897
560.0000,1.0171,-0.8133,0.7578
570.0000,1.0263,-0.8127,0.7910
580.0000,1.0982,-0.8313,0.8361
590.0000,1.0687,-0.8448,0.8116
600.0000,1.0372,-0.8696,0.8026
610.0000,1.0068,-0.9022,0.7875
620.0000,0.9913,-0.8967,0.6503
630.0000,0.9487,-0.8783,0.5158
640.0000,0.9185,-0.9106,0.4575
650.0000,0.8027,-0.8294,0.2208
660.0000,0.7189,-0.8082,0.1243
670.0000,0.7697,-0.7459,0.1867
680.0000,0.8271,-0.6836,0.2772
690.0000,0.7799,-0.6803,0.3101
700.0000,0.7116,-0.6609,0.3588
710.0000,0.7693,-0.6654,0.4768
720.0000,0.8727,-0.5857,0.5930
730.0000,0.9093,-0.5688,0.6605
740.0000,0.8558,-0.5142,0.6605
750.0000,0.9308,-0.5109,0.7203
760.0000,0.9403,-0.5299,0.8196
770.0000,0.9296,-0.5595,0.8171
780.0000,0.8902,-0.5637,0.8106
790.0000,0.8968,-0.6013,0.8219
800.0000,0.9050,-0.6595,0.8151
810.0000,0.8815,-0.6176,0.7576
820.0000,0.9048,-0.6643,0.7518
830.0000,1.0016,-0.6220,0.8000
840.0000,0.9752,-0.6581,0.7624
850.0000,1.0153,-0.6071,0.7413
860.0000,0.9825,-0.5576,0.7843
870.0000,0.9924,-0.5216,0.8340
880.0000,0.8839,-0.5860,0.7372
890.0000,0.8002,-0.6596,0.6922
900.0000,0.7009,-0.6472,0.6676
910.0000,0.6718,-0.5975,0.6723
920.0000,0.7295,-0.6111,0.7407
930.0000,0.7409,-0.6050,0.7446
940.0000,0.8108,-0.6100,0.8764
950.0000,0.8367,-0.6542,0.9927
960.0000,0.7207,-0.7008,0.9886
970.0000,0.6931,-0.6464,0.9829
980.0000,0.6146,-0.7125,0.9988
990.0000,0.5327,-0.7095,0.8144
1000.0000,0.4993,-0.7337,0.7199
1010.0000,0.4804,-0.6929,0.6441
1020.0000,0.5689,-0.7230,0.7112
1030.0000,0.5605,-0.6960,0.6808
1040.0000,0.5349,-0.6753,0.6412
1050.0000,0.4573,-0.6784,0.5963
1060.0000,0.4775,-0.6988,0.6383
1070.0000,0.4484,-0.6457,0.6521
1080.0000,0.5202,-0.6089,0.7795
1090.0000,0.6097,-0.5738,0.9397
1100.0000,0.6006,-0.5988,1.0177
1110.0000,0.6219,-0.6037,0.9957
1120.0000,0.5594,-0.6502,0.9374
1130.0000,0.5157,-0.6539,0.9152
1140.0000,0.5118,-0.6689,0.9705
1150.0000,0.5981,-0.7094,1.1417
1160.0000,0.6498,-0.7075,1.1966
1170.0000,0.6519,-0.7062,1.1714
1180.0000,0.6738,-0.7122,1.1017
1190.0000,0.6714,-0.6540,0.9988
1200.0000,0.6461,-0.6831,0.9013
1210.0000,0.5955,-0.7408,0.8160
1220.0000,0.5231,-0.7347,0.6219
1230.0000,0.5251,-0.7467,0.6379
1240.0000,0.5439,-0.7385,0.7061
1250.0000,0.5674,-0.7633,0.6159
1260.0000,0.5454,-0.7288,0.5592
1270.0000,0.5925,-0.7280,0.5897
1280.0000,0.5654,-0.7223,0.6378
1290.0000,0.6693,-0.7189,0.7451
1300.0000,0.5486,-0.7162,0.6912
1310.0000,0.4007,-0.7266,0.6508
1320.0000,0.4234,-0.7041,0.5928
1330.0000,0.4301,-0.6839,0.6236
1340.0000,0.3928,-0.6855,0.7314
1350.0000,0.4210,-0.6816,0.7658
1360.0000,0.4581,-0.6142,0.8203
1370.0000,0.4439,-0.5968,0.8331
1380.0000,0.4665,-0.5842,0.8248
1390.0000,0.4515,-0.5885,0.9065
1400.0000,0.4870,-0.6356,0.9889
1410.0000,0.5658,-0.6693,0.9918
1420.0000,0.5099,-0.6471,0.9548
1430.0000,0.4893,-0.6410,0.9561
1440.0000,0.5047,-0.6442,0.9133
1450.0000,0.5100,-0.7005,0.8140
1460.0000,0.4665,-0.7462,0.7790
1470.0000,0.5070,-0.6635,0.7641
1480.0000,0.5234,-0.6785,0.7877
1490.0000,0.4989,-0.6710,0.6476
1500.0000,0.5308,-0.6427,0.6395
1510.0000,0.4567,-0.6414,0.4847
1520.0000,0.4104,-0.6328,0.4881
1530.0000,0.3513,-0.7001,0.5432
1540.0000,0.3540,-0.6873,0.4846
1550.0000,0.3089,-0.6946,0.5180
1560.0000,0.2992,-0.6719,0.5055
1570.0000,0.2307,-0.7012,0.5418
1580.0000,0.2534,-0.6280,0.5190
1590.0000,0.2205,-0.5800,0.4615
1600.0000,0.2334,-0.5580,0.4320
1610.0000,0.1577,-0.5482,0.4920
1620.0000,0.1987,-0.5663,0.5715
1630.0000,0.2176,-0.5486,0.6423
1640.0000,0.2408,-0.4920,0.7599
1650.0000,0.2715,-0.4359,0.8304
1660.0000,0.2120,-0.4390,0.7460
1670.0000,0.2393,-0.4775,0.7278
1680.0000,0.3030,-0.5271,0.8093
1690.0000,0.3451,-0.5367,0.8516
1700.0000,0.3647,-0.5814,0.8456
1710.0000,0.3292,-0.5434,0.8560
1720.0000,0.2933,-0.6271,0.8638
1730.0000,0.2761,-0.6702,0.8267
1740.0000,0.2832,-0.6602,0.7639
1750.0000,0.3020,-0.6943,0.6117
1760.0000,0.2893,-0.7773,0.5864
1770.0000,0.2866,-0.8373,0.5049
1780.0000,0.2758,-0.7919,0.4251
1790.0000,0.3385,-0.8360,0.5724
1800.0000,0.4405,-0.7740,0.6595
1810.0000,0.4400,-0.7052,0.6743
1820.0000,0.4982,-0.6582,0.6775
1830.0000,0.4542,-0.6282,0.6010
1840.0000,0.4600,-0.6259,0.6891
1850.0000,0.4636,-0.6263,0.6983
1860.0000,0.3137,-0.5882,0.5318
1870.0000,0.1586,-0.6389,0.4374
1880.0000,0.1313,-0.6657,0.3107
1890.0000,0.1496,-0.6452,0.1984
1900.0000,0.1589,-0.7246,0.2551
1910.0000,0.2553,-0.6947,0.3023
1920.0000,0.2735,-0.7568,0.3821
1930.0000,0.2147,-0.8809,0.3604
1940.0000,0.1781,-0.9716,0.3202
1950.0000,0.1678,-1.0948,0.3782
1960.0000,0.2510,-1.0550,0.5220
1970.0000,0.2749,-1.0535,0.6456
1980.0000,0.3366,-0.9791,0.6083
1990.0000,0.3110,-0.9740,0.5368
2000.0000,0.2904,-0.9558,0.5288
2010.0000,0.3155,-0.9037,0.6085
2020.0000,0.3446,-0.8300,0.6934
2030.0000,0.2723,-0.8284,0.7262
2040.0000,0.2872,-0.8321,0.6710
2050.0000,0.3985,-0.8326,0.7815
2060.0000,0.3987,-0.8396,0.8910
2070.0000,0.3703,-0.8113,0.8912
2080.0000,0.3624,-0.8111,0.8280
2090.0000,0.3330,-0.8104,0.8394
2100.0000,0.4380,-0.8209,0.8377
2110.0000,0.4418,-0.8007,0.8812
2120.0000,0.4612,-0.7374,0.8699
2130.0000,0.3794,-0.8087,0.7743
2140.0000,0.2826,-0.8377,0.7328
2150.0000,0.3619,-0.8072,0.8083
2160.0000,0.3766,-0.8056,0.8366
2170.0000,0.3980,-0.8396,0.8073
2180.0000,0.4758,-0.8337,0.8694
2190.0000,0.4878,-0.8463,0.9513
2200.0000,0.4750,-0.8662,1.0186
2210.0000,0.5133,-0.8122,1.0821
2220.0000,0.6023,-0.7873,1.0766
2230.0000,0.6436,-0.7723,1.0750
