Run,Mean,Variance,Standard deviation
1.0,,,
2.0,,,
3.0,,,
4.0,1.5774588259252276,0.038256035414557354,0.19559150138632647
5.0,,,
6.0,,,
7.0,,,
8.0,,,
9.0,1.5807610340044935,0.0360166738311454,0.18978059392663255
10.0,,,
11.0,,,
12.0,,,
13.0,,,
14.0,,,
15.0,1.4798722790856063,0.1049447916091254,0.3239518353229773
16.0,,,
17.0,,,
18.0,,,
19.0,,,
20.0,,,
21.0,1.5773731172905399,0.03171759882951758,0.178094353727224
22.0,,,
23.0,,,
24.0,,,
25.0,,,
26.0,,,
27.0,,,
28.0,,,
29.0,,,
30.0,,,
31.0,,,
32.0,1.5836858587713942,0.035783286121656134,0.1891647063319586
33.0,,,
34.0,,,
35.0,,,
36.0,1.5677313581379992,0.03324048238425343,0.18231972571352073
37.0,1.5469835672633292,0.05236483246044971,0.22883363489760353
38.0,,,
39.0,,,
40.0,,,
41.0,,,
42.0,,,
43.0,1.5816618300752807,0.04102252446635924,0.2025401798813244
44.0,1.550281043278769,0.05229995006078258,0.22869182333608384
45.0,,,
46.0,,,
47.0,,,
48.0,,,
49.0,,,
50.0,,,
51.0,,,
52.0,,,
53.0,,,
54.0,,,
55.0,,,
56.0,,,
57.0,,,
58.0,,,
59.0,,,
60.0,1.5630628460151337,0.0357477467672501,0.18907074540301072
61.0,,,
62.0,1.5581579702935509,0.040467161724775595,0.20116451407933655
63.0,,,
64.0,,,
65.0,,,
66.0,,,
67.0,,,
68.0,,,
69.0,,,
70.0,,,
71.0,,,
72.0,,,
73.0,,,
74.0,1.5768050587320581,0.04260863769658882,0.20641859823327166
75.0,,,
76.0,1.5709133705208411,0.041686193168962306,0.204171969596618
77.0,,,
78.0,,,
79.0,,,
80.0,,,
81.0,,,
82.0,,,
83.0,,,
84.0,1.5632551060715016,0.05718100724955334,0.23912550522592388
85.0,,,
86.0,1.5867893004848959,0.03133155147068157,0.17700720739755646
87.0,,,
88.0,,,
89.0,,,
90.0,,,
91.0,,,
92.0,,,
93.0,,,
94.0,,,
95.0,,,
96.0,,,
97.0,,,
98.0,1.3913290863895054,0.16656640071594161,0.40812547178036024
99.0,,,
100.0,,,
