Run,Final distance to center
1.0,1.3972361468270136
2.0,1.7133261219044085
3.0,1.6555326001018522
4.0,1.7299806617416276
5.0,1.6558686934657592
6.0,1.745380170621862
7.0,1.5911789497099313
8.0,1.756737675351673
9.0,1.0912515979369743
10.0,1.2090230312115646
11.0,1.7513868932934267
12.0,1.7649992804531112
13.0,1.5457750515518096
14.0,1.6482654428216348
15.0,0.9755231724567079
16.0,1.4092675154135923
17.0,1.366476421311396
18.0,1.760001426135786
19.0,1.4836750756146038
20.0,1.628420538435941
21.0,1.6792818822341888
22.0,1.1507264183983958
23.0,1.2164085621204745
24.0,1.5756328411149598
25.0,1.7035796224421096
26.0,1.704379013013244
27.0,1.3678249632171509
28.0,1.673608899952435
29.0,1.6673093144344873
30.0,1.755921720920383
31.0,1.3693981889866802
32.0,1.7498859562840088
33.0,1.6073764991438688
34.0,1.755958031958623
35.0,1.6366434736985327
36.0,1.6999062503561777
37.0,1.754027619508883
38.0,1.5479346691640445
39.0,1.7306258405559534
40.0,1.6737754777747225
41.0,1.575918233919514
42.0,1.653100508136151
43.0,1.7143927467182076
44.0,1.6493462977798203
45.0,1.6982262540662831
46.0,1.1692363405231638
47.0,1.48318187016967
48.0,1.5184098952522669
49.0,1.6206876133296015
50.0,1.16204407403506
51.0,1.7551771733930452
52.0,1.7227946308251603
53.0,1.4881302496757465
54.0,1.6219276555999655
55.0,1.754310935951777
56.0,1.2963432955818455
57.0,1.6733728365191063
58.0,1.7279052896498697
59.0,1.306266324299911
60.0,1.6524160341754133
61.0,1.719626872318527
62.0,1.4664723011363017
63.0,1.7342511294504035
64.0,1.360518118218203
65.0,1.6399587830186464
66.0,1.7560697110308578
67.0,1.3140744689704615
68.0,1.6444220899756852
69.0,1.7090609526871767
70.0,1.5228891785024938
71.0,1.6044028951606888
72.0,1.3342407166624768
73.0,1.2530624924559828
74.0,1.6328532267169635
75.0,1.1594923113156033
76.0,1.629654181107145
77.0,1.7284811830043163
78.0,1.4028494609187403
79.0,1.244953818420587
80.0,1.6608565892333993
81.0,1.7326926703832966
82.0,1.5707679236602714
83.0,1.7561509303018348
84.0,1.3321681350340129
85.0,1.7020312805586155
86.0,1.2166577908352043
87.0,1.5378613038892683
88.0,1.7485721889587513
89.0,1.745733152575158
90.0,1.403451107092798
91.0,1.6558782835703838
92.0,1.3396493459110859
93.0,1.752879405435525
94.0,1.734683878981989
95.0,1.4446014986839797
96.0,1.7416689036668251
97.0,1.4782855644292814
98.0,1.7019393937505531
99.0,1.7472964402184308
100.0,1.4297799131334865
