time,x,y,z
0.0000,-1.5000,0.0000,0.0000
10.0000,-0.3110,-0.0878,0.2378
20.0000,-0.0735,-0.0537,0.2431
30.0000,0.2245,-0.0180,0.2481
40.0000,0.4893,-0.1399,0.1148
50.0000,0.7237,-0.1589,0.0805
60.0000,0.8406,-0.1256,0.0122
70.0000,0.9205,-0.2049,-0.0353
80.0000,1.0243,-0.2179,-0.0660
90.0000,0.9667,-0.2165,-0.0616
100.0000,0.8931,-0.2405,-0.1193
110.0000,0.8816,-0.2092,-0.1162
120.0000,0.9572,-0.1630,-0.0470
130.0000,0.9535,-0.1974,-0.0356
140.0000,0.9803,-0.1386,0.0221
150.0000,1.0453,-0.0175,0.0235
160.0000,0.9182,0.0826,0.0050
170.0000,0.8639,0.1907,0.0488
180.0000,0.7924,0.1546,0.1049
190.0000,0.7515,0.1096,0.0667
200.0000,0.7073,-0.0183,-0.0345
210.0000,0.6940,-0.0627,-0.0285
220.0000,0.8017,-0.0951,-0.0027
230.0000,1.2222,-0.0916,0.1762
240.0000,1.5493,-0.0272,0.2533
250.0000,1.7531,0.0658,0.1235
260.0000,1.7512,0.0614,0.0937
270.0000,1.7455,0.0529,0.0668
280.0000,1.7157,0.0521,0.0510
290.0000,1.7213,0.1141,0.0284
300.0000,1.7072,0.0881,0.1245
310.0000,1.7028,0.0294,0.1723
320.0000,1.6934,-0.0695,0.1172
330.0000,1.6559,-0.1423,0.0523
340.0000,1.5278,-0.1490,-0.0551
350.0000,1.4422,-0.1386,-0.0145
360.0000,1.1037,-0.1222,0.1147
370.0000,1.0159,0.0600,0.1236
380.0000,0.9720,0.0044,0.0646
390.0000,0.8809,-0.1013,-0.0530
400.0000,0.8242,-0.1283,-0.0439
410.0000,0.8762,-0.1353,-0.0858
420.0000,0.9008,-0.1235,-0.1110
430.0000,0.9771,-0.1482,-0.1368
440.0000,0.9160,-0.0630,-0.2442
450.0000,0.9794,-0.1238,-0.2077
460.0000,1.0286,-0.1015,-0.2276
470.0000,0.8948,-0.1652,-0.2048
480.0000,0.7564,-0.0988,-0.1444
490.0000,0.5547,0.0101,-0.1576
500.0000,0.5000,0.0469,-0.2376
510.0000,0.4153,0.1052,-0.2217
520.0000,0.2719,0.1427,-0.0712
530.0000,0.2364,0.1661,0.1338
540.0000,0.2600,0.1068,0.2277
550.0000,0.3522,-0.0156,0.2370
560.0000,0.2336,-0.0648,0.1631
570.0000,0.1866,-0.0737,0.0407
580.0000,0.1494,0.0048,0.0227
590.0000,0.1596,-0.0321,0.0981
600.0000,0.3820,-0.0269,0.2325
610.0000,0.3959,0.0224,0.1956
620.0000,0.6121,-0.0906,0.2130
630.0000,0.7920,-0.0659,0.1856
640.0000,0.8384,-0.0928,0.1420
650.0000,0.8759,-0.2246,0.1182
660.0000,0.9326,-0.2233,0.1058
670.0000,0.9104,-0.2122,0.1024
680.0000,1.0445,-0.1803,0.1243
690.0000,1.1555,-0.1663,0.1540
700.0000,1.1960,-0.1910,0.1313
710.0000,1.1544,-0.1057,0.1616
720.0000,1.1080,-0.1822,0.0317
