Run,Final distance to center
1.0,11.959782587488787
2.0,12.240020047369205
3.0,11.995181643476684
4.0,11.18862272757465
5.0,12.188251942341855
6.0,12.042833490918985
7.0,11.57121547202367
8.0,12.2489763315144
9.0,11.921295672451045
10.0,12.230033398973202
11.0,10.523756615391672
12.0,12.229224474593636
13.0,11.875653845157325
14.0,11.841880008258823
15.0,11.810264723536047
16.0,11.972949773969654
17.0,12.235559180519704
18.0,12.116932336610617
19.0,12.255118847648928
20.0,12.065201113118668
21.0,12.123005092797742
22.0,12.198236362687846
23.0,12.203771421163212
24.0,12.052616974748679
25.0,12.22357865561473
26.0,12.15204863181513
27.0,12.148984818905653
28.0,11.62302261462138
29.0,12.167617558914316
30.0,12.07864586118825
31.0,12.000445292154787
32.0,12.112527839802889
33.0,12.00833121503567
34.0,12.189081077751512
35.0,12.232895315092007
36.0,11.826237881930162
37.0,11.752898172365827
38.0,12.222726970279586
39.0,12.2342616638684
40.0,12.148287975677889
41.0,11.64011130273246
42.0,12.252464427208105
43.0,12.163038959898138
44.0,11.483836099492189
45.0,12.250116752913012
46.0,12.052989941504142
47.0,12.165237662290039
48.0,12.117357234974959
49.0,11.789739006865249
50.0,12.085617530354003
51.0,11.944897597719288
52.0,11.866862996596868
53.0,12.251889626502518
54.0,12.075712021243302
55.0,11.854411432880164
56.0,12.247562483204565
57.0,12.250433481309956
58.0,11.905287714708956
59.0,12.019326996966177
60.0,12.17961475170705
61.0,11.70419951513131
62.0,12.146095122301652
63.0,12.230458324609101
64.0,12.20869889586929
65.0,11.997840468184263
66.0,11.759209511697629
67.0,11.69340733148384
68.0,11.906511249312286
69.0,12.03810254899002
70.0,11.662760829666363
71.0,12.22158102579204
72.0,12.229309868099671
73.0,12.182715816680613
74.0,12.24714327547449
75.0,12.256119121891725
76.0,11.281079865420686
77.0,12.073990661748915
78.0,12.255292783528265
79.0,11.942909489734904
80.0,10.833059722903775
81.0,12.22082729564574
82.0,10.407488498672482
83.0,11.196619392030794
84.0,12.12294950909225
85.0,11.703267599691976
86.0,12.240456903236904
87.0,12.203363529781452
88.0,11.2217841972656
89.0,11.922410983102369
90.0,12.150053307701988
91.0,11.933381585284199
92.0,12.116307528698668
93.0,12.254809967110875
94.0,12.233084246828353
95.0,12.245575051013324
96.0,11.287920932572126
97.0,12.123953818783704
98.0,11.707551047507756
99.0,12.179300892087362
100.0,12.126552754183688
