Run,Mean,Variance,Standard deviation
1.0,,,
2.0,2.6848624553194016,0.3979311843828811,0.6308178694226101
3.0,2.7036397519692104,0.4140781019331407,0.6434890068471572
4.0,,,
5.0,2.2387003092135696,0.4756901487477886,0.6897029423946143
6.0,,,
7.0,,,
8.0,,,
9.0,2.5953264097700806,0.3172390513109477,0.5632397813639833
10.0,,,
11.0,2.8707197023463236,0.4677647921488733,0.6839333243444665
12.0,,,
13.0,1.9202863741056477,0.27605759400893093,0.525411832764481
14.0,,,
15.0,,,
16.0,,,
17.0,3.0477466191390388,1.3356468717414562,1.155701895707304
18.0,,,
19.0,,,
20.0,,,
21.0,,,
22.0,,,
23.0,,,
24.0,,,
25.0,,,
26.0,,,
27.0,,,
28.0,,,
29.0,,,
30.0,,,
31.0,,,
32.0,,,
33.0,,,
34.0,,,
35.0,,,
36.0,,,
37.0,,,
38.0,,,
39.0,,,
40.0,,,
41.0,,,
42.0,,,
43.0,,,
44.0,2.2712731096361165,1.0382239046734556,1.018932728237471
45.0,,,
46.0,,,
47.0,,,
48.0,,,
49.0,,,
50.0,,,
51.0,,,
52.0,,,
53.0,,,
54.0,,,
55.0,,,
56.0,,,
57.0,,,
58.0,,,
59.0,2.2436824627123646,0.5044858719015936,0.7102716887935162
60.0,,,
61.0,,,
62.0,,,
63.0,,,
64.0,,,
65.0,,,
66.0,,,
67.0,,,
68.0,,,
69.0,,,
70.0,,,
71.0,2.6434112955923084,0.8607744363775446,0.9277793037018797
72.0,,,
73.0,,,
74.0,3.4695583703226567,0.7139408742284383,0.8449502199706432
75.0,,,
76.0,,,
77.0,,,
78.0,,,
79.0,,,
80.0,2.365042360489368,0.24727008836219608,0.4972625949759303
81.0,,,
82.0,,,
83.0,,,
84.0,,,
85.0,,,
86.0,,,
87.0,,,
88.0,,,
89.0,,,
90.0,,,
91.0,,,
92.0,,,
93.0,,,
94.0,,,
95.0,2.434516005824845,0.7701715356824191,0.8775941748225197
96.0,,,
97.0,,,
98.0,,,
99.0,,,
100.0,2.934449903285756,0.37805141158581124,0.6148588550113036
