Run,Mean,Variance,Standard deviation
1.0,1.1921283618309522,0.20446066596235027,0.45217326984503436
2.0,1.2623460632772423,0.17871981736080553,0.422752666887869
3.0,0.9182679379438938,0.18639123092137774,0.4317305072859431
4.0,0.9055172175376915,0.1128886559491463,0.33598907117515936
5.0,1.0238011922069714,0.15513259233501775,0.3938687501376794
6.0,1.0982315187262925,0.07205554882961676,0.26843164647562845
7.0,1.2026728789613588,0.13749178126752265,0.37079884205256447
8.0,1.227812880665609,0.14842570299246607,0.38526056506274564
9.0,1.2276649662940997,0.10837200444243038,0.329199034692434
10.0,1.3757250531600134,0.07373243967802048,0.27153717918182124
11.0,1.155041038303153,0.12316078534261651,0.35094270948776884
12.0,1.259867316879239,0.1434766672042173,0.3787831400738651
13.0,1.274160506308708,0.154539549458192,0.39311518599284867
14.0,1.2545393923778503,0.1118669812325546,0.33446521677530927
15.0,1.239673065271632,0.09557354038801767,0.3091497054632556
16.0,1.0745612481916136,0.16700693058686816,0.4086648144713075
17.0,1.0187796823436526,0.10259184884376639,0.3202996235460891
18.0,1.0416982281325111,0.1504532137752496,0.38788298979879177
19.0,1.2270126639367676,0.09596862856661803,0.30978803812706845
20.0,1.2087974146100686,0.08628043270307623,0.29373531061667785
21.0,1.194326820155427,0.14190928166621364,0.37670848366636717
22.0,1.1366999583660582,0.13441255180113923,0.3666231741190663
23.0,1.190569053141286,0.22302746724551448,0.472257839792538
24.0,1.1774770319784618,0.14139959008933534,0.37603136849116103
25.0,1.2391613318538472,0.10257894849991737,0.3202794849813478
26.0,1.1926239698134191,0.12836648943214332,0.35828269485441705
27.0,1.1608051333612786,0.1468493554707997,0.383209284165715
28.0,1.1253472277713525,0.12736278994453004,0.3568792372001067
29.0,1.2610069242418678,0.14102568598516282,0.3755338679602185
30.0,1.2474275325591353,0.1719350678270293,0.4146505369911262
31.0,1.121847295353674,0.11531043749191634,0.3395739057877038
32.0,1.1606058014887122,0.1564599365580791,0.3955501694577808
33.0,1.2385620609252628,0.09877856796948456,0.314290578874844
34.0,1.253643078327498,0.13694121253364724,0.3700556884222255
35.0,1.2838456828308633,0.11609140864294103,0.34072189340126213
36.0,1.0635588485038814,0.19202487057579834,0.43820642461720977
37.0,1.2094264443165337,0.0995739693165446,0.3155534333778427
38.0,1.0914393920486891,0.14678421922302393,0.3831242869135601
39.0,0.9537727472636096,0.13622889930573956,0.36909199301222934
40.0,1.0700894534194645,0.13743805901167155,0.3707263937348831
41.0,1.2027711031891148,0.11341302103245367,0.3367684976841713
42.0,1.3678298946567928,0.10209106100422179,0.31951691818152883
43.0,1.2314120104872401,0.12637113460198132,0.35548717923714396
44.0,1.2346349542063038,0.1538221339983397,0.3922016496629504
45.0,1.3064314215881527,0.1022383886172659,0.319747382502603
46.0,1.1728525183735488,0.18416360238329482,0.4291428694307932
47.0,0.9953023163050422,0.1856032492578177,0.43081695562943867
48.0,1.2105194180295251,0.16150081372170785,0.40187163836442585
49.0,1.2882517614622961,0.1336940865669305,0.36564201969539895
50.0,1.327267594627918,0.09671605607284256,0.3109920514624812
51.0,1.1060755667631403,0.1650482652497963,0.40626132630339834
52.0,1.330525870053569,0.0900836038193884,0.30013930735474886
53.0,1.2691246348545233,0.12998048080996472,0.36052805828390766
54.0,1.2164833171762532,0.1276313511447199,0.3572553024725034
55.0,1.1574447776810954,0.09711294099375985,0.3116294931385023
56.0,1.2255328097357725,0.09875557113698137,0.31425399144160665
57.0,1.1151007565978794,0.1501692670606741,0.38751679584332094
58.0,1.3001287571548106,0.10214556496369298,0.3196021979957162
59.0,1.2009553321689728,0.1441522625793567,0.37967388977826316
