time,x,y,z
0.0000,-12.0000,0.0000,0.0000
10.0000,-12.0251,-0.3396,-0.0074
20.0000,-11.9716,-0.2875,-0.0282
30.0000,-11.9626,-0.3203,-0.0766
40.0000,-11.9565,-0.2810,-0.0379
50.0000,-11.9489,-0.2575,-0.1097
60.0000,-11.9182,-0.3095,-0.0732
70.0000,-11.9000,-0.3515,-0.0890
80.0000,-11.8529,-0.2829,-0.0777
90.0000,-11.8171,-0.3980,0.0280
100.0000,-11.9414,-0.3617,0.0570
110.0000,-11.8762,-0.3358,0.0760
120.0000,-11.9251,-0.3317,-0.0291
130.0000,-11.9584,-0.4145,-0.0022
140.0000,-11.9714,-0.4106,-0.0311
150.0000,-12.0512,-0.4423,-0.0081
160.0000,-12.0926,-0.4223,0.0317
170.0000,-12.0535,-0.4812,0.0351
180.0000,-12.0685,-0.3468,0.1439
190.0000,-12.1210,-0.3594,0.1680
200.0000,-12.1544,-0.4080,0.1373
210.0000,-12.1151,-0.3739,0.2579
220.0000,-12.1788,-0.4047,0.2795
230.0000,-12.2324,-0.3736,0.2103
240.0000,-12.2368,-0.3994,0.2949
250.0000,-12.2490,-0.3144,0.2888
260.0000,-12.1923,-0.2257,0.2072
270.0000,-12.2019,-0.1791,0.1807
280.0000,-12.2316,-0.2031,0.1485
290.0000,-12.2081,-0.1774,0.1001
300.0000,-12.2347,-0.1703,0.1371
310.0000,-12.1163,-0.1142,0.1397
320.0000,-12.1357,-0.1291,0.0227
330.0000,-12.1343,-0.1329,0.0515
340.0000,-12.0433,-0.1904,0.0387
350.0000,-12.0052,-0.0976,0.0155
360.0000,-11.9615,-0.0715,-0.0364
370.0000,-11.9323,0.0177,-0.0949
380.0000,-11.9394,0.0834,-0.0274
390.0000,-11.8369,0.0423,0.0288
400.0000,-11.7962,0.0901,0.0591
410.0000,-11.7576,0.0478,0.0896
420.0000,-11.7165,0.0133,0.0510
430.0000,-11.6305,0.0426,0.0379
440.0000,-11.5967,0.0093,-0.0248
