time,x,y,z
0.0000,-1.5000,0.0000,0.0000
10.0000,-0.2823,-0.0228,-0.2520
20.0000,-0.1146,-0.0487,-0.2511
30.0000,0.2593,-0.0813,-0.2398
40.0000,0.6198,-0.1164,-0.2243
50.0000,1.0145,-0.1830,-0.1759
60.0000,1.3397,-0.0938,-0.2354
70.0000,1.4823,-0.0159,-0.2477
80.0000,1.6197,0.0047,-0.2261
90.0000,1.6689,-0.0365,-0.1952
100.0000,1.6606,-0.0204,-0.1766
110.0000,1.5871,-0.0048,-0.2413
120.0000,1.5464,-0.0460,-0.2416
130.0000,1.6253,-0.0213,-0.1954
140.0000,1.5924,-0.0310,-0.1592
150.0000,1.5241,-0.0421,-0.2097
160.0000,1.3756,-0.0892,-0.1615
170.0000,1.1777,-0.1033,-0.0052
180.0000,1.2377,-0.1406,0.1085
190.0000,1.2677,-0.2138,0.1121
200.0000,1.3550,-0.2210,0.1074
210.0000,1.4001,-0.1958,0.1140
220.0000,1.6396,-0.0784,0.1957
230.0000,1.7244,0.0116,0.1259
240.0000,1.7264,0.0173,0.0424
250.0000,1.6040,0.0551,0.0834
260.0000,1.6514,0.0301,0.0546
270.0000,1.4954,-0.0454,0.0129
280.0000,1.4260,-0.0650,0.0467
290.0000,1.3120,-0.1480,-0.1622
300.0000,1.1794,-0.1789,-0.1822
310.0000,1.0882,-0.1747,-0.1932
320.0000,0.9587,-0.1655,-0.1944
330.0000,0.8000,-0.1637,-0.1917
340.0000,0.7718,-0.1910,-0.1707
350.0000,1.0312,-0.0639,-0.0143
360.0000,1.3447,0.0337,0.1987
370.0000,1.5862,0.1348,0.2109
380.0000,1.6847,0.1835,0.1443
390.0000,1.6358,0.1562,0.1634
400.0000,1.6503,0.1200,0.1668
410.0000,1.6576,0.1306,0.1508
420.0000,1.6203,0.1355,0.0971
430.0000,1.5442,0.1456,0.0234
440.0000,1.4201,0.2288,-0.0832
450.0000,1.2892,0.1600,-0.1818
460.0000,1.2546,0.1600,-0.1821
470.0000,1.1267,0.0535,-0.1848
480.0000,1.0681,0.0245,-0.2381
490.0000,0.9457,0.0075,-0.2514
500.0000,0.9333,-0.0194,-0.2403
510.0000,0.8308,0.0101,-0.2270
520.0000,0.7357,0.1216,-0.1730
530.0000,0.8995,0.1792,-0.0509
540.0000,1.0063,0.1448,0.0165
550.0000,1.1144,0.2538,0.0206
560.0000,1.2652,0.2268,0.1030
570.0000,1.3394,0.2308,0.0988
580.0000,1.3515,0.2261,0.0974
590.0000,1.3658,0.1931,0.0942
600.0000,1.3828,0.1898,0.1615
610.0000,1.4636,0.1799,0.1843
620.0000,1.6916,0.1464,0.1053
630.0000,1.7349,0.0696,0.0782
640.0000,1.6751,0.1172,0.1159
650.0000,1.7116,0.1112,0.0738
660.0000,1.7042,0.0844,0.1358
670.0000,1.6699,0.0184,0.0954
680.0000,1.6342,-0.1221,0.0850
690.0000,1.7259,-0.1227,-0.0046
700.0000,1.6790,-0.1650,-0.0804
710.0000,1.5597,-0.2108,-0.1302
720.0000,1.4733,-0.2201,-0.1249
730.0000,1.3899,-0.2073,-0.1432
740.0000,1.5073,-0.0797,-0.1437
750.0000,1.3703,0.0771,-0.1474
760.0000,1.4301,0.1970,-0.1039
770.0000,1.5755,0.2445,0.0114
780.0000,1.6251,0.2017,0.0805
790.0000,1.6091,0.1751,0.0832
800.0000,1.4828,0.1680,0.0421
810.0000,1.4548,0.0678,0.0564
820.0000,1.3468,0.0822,0.0175
830.0000,1.2677,-0.0004,-0.1819
840.0000,1.2242,-0.0990,-0.2399
850.0000,1.2068,-0.1124,-0.2270
860.0000,1.1178,-0.1631,-0.1945
870.0000,1.0658,-0.1764,-0.1751
880.0000,1.0409,-0.1115,-0.1155
890.0000,0.9614,-0.1178,-0.1804
900.0000,0.8683,-0.1532,-0.1992
910.0000,0.7242,-0.1627,-0.1834
920.0000,0.6232,-0.1267,-0.0655
930.0000,0.4946,-0.1598,-0.0582
940.0000,0.4180,-0.1866,-0.0190
950.0000,0.4398,-0.2526,0.0292
960.0000,0.5423,-0.2406,0.0272
970.0000,0.5437,-0.2459,0.0648
980.0000,0.5060,-0.2456,0.0604
990.0000,0.6450,-0.1721,0.1171
1000.0000,0.7478,-0.1092,0.2068
1010.0000,0.8370,-0.0281,0.2437
1020.0000,0.8054,0.1021,0.2211
1030.0000,0.7737,0.2066,0.1258
1040.0000,0.7989,0.1909,0.1413
1050.0000,0.9474,0.2444,0.0332
1060.0000,1.0603,0.1766,-0.0204
1070.0000,1.1549,0.0667,-0.0518
1080.0000,1.2252,0.0147,-0.0786
1090.0000,1.3546,0.1105,-0.0411
1100.0000,1.3804,0.1620,-0.1133
1110.0000,1.4618,0.2072,-0.1298
1120.0000,1.3886,0.1699,-0.1895
1130.0000,1.3466,0.0951,-0.2194
1140.0000,1.3169,0.0436,-0.2154
1150.0000,1.1213,0.0127,-0.2082
1160.0000,0.8614,0.1253,-0.1550
1170.0000,0.6834,0.2176,-0.1351
