time,x,y,z
0.0000,-1.5000,0.0000,0.0000
10.0000,-1.6637,0.1226,0.5450
20.0000,-1.6841,0.0600,0.5036
30.0000,-1.6047,0.0878,0.5307
40.0000,-1.5539,0.1326,0.6294
50.0000,-1.4939,0.1596,0.6440
60.0000,-1.4513,0.1607,0.6822
70.0000,-1.3333,0.0684,0.6375
80.0000,-1.3279,0.1081,0.3583
90.0000,-1.3288,0.0585,0.0218
100.0000,-1.3433,0.0335,-0.2686
110.0000,-1.3070,-0.0408,-0.5275
120.0000,-1.1986,-0.0921,-0.6571
130.0000,-1.1781,-0.0601,-0.8503
140.0000,-1.1823,-0.1250,-0.8716
150.0000,-1.1224,-0.0483,-1.0103
160.0000,-1.1375,0.0369,-1.1615
170.0000,-1.0376,0.0374,-1.1794
180.0000,-1.0468,0.0325,-1.1905
190.0000,-1.0496,0.0896,-1.3497
200.0000,-1.0563,0.0519,-1.3854
210.0000,-0.9796,0.0731,-1.3413
220.0000,-0.9503,0.1306,-1.4754
230.0000,-0.8737,0.1858,-1.5032
240.0000,-0.8402,0.1853,-1.3879
250.0000,-0.8268,0.2285,-1.3445
260.0000,-0.9174,0.2441,-1.1742
270.0000,-1.0220,0.3075,-1.0845
280.0000,-1.0528,0.4014,-1.0130
290.0000,-1.0412,0.4287,-0.8858
300.0000,-1.0683,0.4513,-0.8052
310.0000,-1.0694,0.4954,-0.7613
320.0000,-1.1143,0.4820,-0.8385
330.0000,-1.1712,0.5147,-0.9540
340.0000,-1.2306,0.5813,-1.0531
350.0000,-1.2499,0.6764,-1.0021
360.0000,-1.2300,0.6862,-1.0500
370.0000,-1.1888,0.6778,-1.0178
380.0000,-1.1646,0.6247,-0.7872
390.0000,-1.1588,0.5448,-0.8158
400.0000,-1.1879,0.5598,-0.8697
410.0000,-1.2178,0.5306,-1.0371
420.0000,-1.1858,0.5531,-0.9033
430.0000,-1.1977,0.3420,-0.7629
440.0000,-1.1810,0.3088,-0.8474
450.0000,-1.1913,0.2958,-0.9426
460.0000,-1.1377,0.1616,-0.9247
470.0000,-1.1863,0.1376,-0.8568
480.0000,-1.2793,0.1116,-0.8307
490.0000,-1.3024,0.1898,-0.7491
500.0000,-1.4364,0.1881,-0.7149
510.0000,-1.5713,0.1754,-0.7558
520.0000,-1.5938,0.0883,-0.7238
530.0000,-1.5383,0.1343,-0.7886
540.0000,-1.5122,0.0966,-0.8641
550.0000,-1.4917,0.0375,-0.9148
560.0000,-1.4304,-0.0098,-1.0150
570.0000,-1.3526,-0.0238,-1.0843
580.0000,-1.3026,-0.0498,-1.1498
590.0000,-1.2951,-0.0365,-1.1832
