210.0
390.0
330.0
230.0
250.0
220.0
570.0
410.0
230.0
350.0
200.0
530.0
500.0
770.0
220.0
310.0
540.0
380.0
420.0
500.0
450.0
680.0
340.0
420.0
260.0
670.0
240.0
430.0
210.0
1470.0
230.0
250.0
490.0
300.0
250.0
500.0
700.0
230.0
350.0
410.0
330.0
200.0
530.0
630.0
440.0
490.0
760.0
670.0
410.0
420.0
200.0
260.0
260.0
710.0
830.0
260.0
410.0
580.0
360.0
200.0
790.0
210.0
310.0
190.0
790.0
450.0
240.0
200.0
230.0
500.0
350.0
430.0
630.0
220.0
710.0
250.0
370.0
210.0
390.0
710.0
280.0
490.0
240.0
590.0
350.0
240.0
710.0
870.0
380.0
250.0
1010.0
310.0
420.0
450.0
820.0
720.0
220.0
1150.0
550.0
220.0
