time,x,y,z
0.0000,-1.5000,0.0000,0.0000
10.0000,-1.4793,0.0227,-0.0769
20.0000,-1.5174,0.0363,-0.0253
30.0000,-1.4196,-0.0089,-0.0467
40.0000,-1.3628,-0.0445,-0.0290
50.0000,-1.2132,-0.0839,0.0023
60.0000,-1.0796,-0.0867,0.0461
70.0000,-0.9734,-0.0517,0.1023
80.0000,-0.8709,-0.0485,0.0806
90.0000,-0.7501,-0.1875,0.1134
100.0000,-0.7167,-0.2111,0.1682
110.0000,-0.7174,-0.5813,0.0797
120.0000,-0.7628,-0.7372,-0.1112
130.0000,-0.6681,-0.7751,-0.1914
140.0000,-0.6825,-0.9238,-0.3635
150.0000,-0.7257,-1.0643,-0.4938
160.0000,-0.8109,-0.9641,-0.4923
170.0000,-0.9061,-0.8048,-0.6206
180.0000,-1.0508,-0.6583,-0.6734
190.0000,-0.9824,-0.4875,-0.7055
200.0000,-1.0267,-0.4703,-0.6251
210.0000,-1.1140,-0.5112,-0.6104
220.0000,-1.4194,-0.6622,-0.8100
230.0000,-1.3869,-0.6408,-0.8810
240.0000,-1.3501,-0.5409,-0.9953
250.0000,-1.3957,-0.5199,-0.9523
260.0000,-1.3375,-0.4961,-1.0266
270.0000,-1.2718,-0.4699,-1.0915
280.0000,-1.2481,-0.3509,-1.0783
290.0000,-1.2034,-0.2783,-1.1158
300.0000,-1.0867,-0.2084,-1.0288
310.0000,-0.9626,-0.0918,-1.0185
320.0000,-0.9975,-0.0909,-1.0486
330.0000,-0.9687,-0.1142,-1.1350
340.0000,-0.8922,-0.1373,-1.3216
350.0000,-0.9182,-0.2479,-1.3266
360.0000,-0.9824,-0.2430,-1.4323
370.0000,-0.9701,-0.1666,-1.4455
380.0000,-1.0303,-0.0754,-1.4163
390.0000,-1.0291,-0.1715,-1.4023
400.0000,-1.0008,-0.2631,-1.4170
410.0000,-1.0340,-0.3276,-1.3798
420.0000,-1.1344,-0.3877,-1.2825
430.0000,-1.2771,-0.4614,-1.1153
440.0000,-1.3954,-0.5107,-0.9362
450.0000,-1.4357,-0.5874,-0.7837
460.0000,-1.3953,-0.6115,-0.6879
470.0000,-1.3050,-0.6194,-0.5544
480.0000,-1.2749,-0.6147,-0.3420
490.0000,-1.1948,-0.6788,-0.2467
500.0000,-1.0664,-0.7671,-0.1290
510.0000,-0.9766,-0.8707,-0.0826
520.0000,-0.8923,-1.1114,0.0047
530.0000,-1.0007,-1.1818,0.1107
540.0000,-0.9976,-1.1784,0.1627
550.0000,-1.1124,-1.2476,0.3355
560.0000,-1.2404,-1.1723,0.4332
570.0000,-1.2778,-1.1131,0.4558
580.0000,-1.3675,-0.9604,0.5042
590.0000,-1.4486,-0.7608,0.4383
600.0000,-1.4190,-0.5154,0.3195
610.0000,-1.4255,-0.3842,0.2002
620.0000,-1.4781,-0.2645,0.0801
630.0000,-1.6548,-0.2034,-0.0427
640.0000,-1.7090,-0.0974,-0.1045
650.0000,-1.7569,-0.0358,-0.0788
660.0000,-1.7527,0.0280,-0.1142
670.0000,-1.7435,0.0287,-0.2019
680.0000,-1.7364,-0.0137,-0.1824
690.0000,-1.7363,-0.1411,-0.1876
700.0000,-1.7163,-0.3129,-0.1733
710.0000,-1.6593,-0.4932,-0.3271
720.0000,-1.5850,-0.6336,-0.4277
730.0000,-1.5965,-0.6271,-0.3850
740.0000,-1.6008,-0.6630,-0.3131
750.0000,-1.5830,-0.7479,-0.2405
760.0000,-1.4813,-0.8633,-0.4398
770.0000,-1.4098,-0.9198,-0.5174
780.0000,-1.3003,-1.0354,-0.5502
790.0000,-1.2132,-1.1543,-0.5252
800.0000,-1.1503,-1.2616,-0.4133
810.0000,-1.0483,-1.2762,-0.4312
820.0000,-1.0343,-1.3275,-0.4978
830.0000,-1.0207,-1.2150,-0.4422
840.0000,-0.9906,-1.1603,-0.4395
850.0000,-1.0842,-1.1613,-0.4633
860.0000,-1.1739,-1.1604,-0.5157
870.0000,-1.2429,-1.1254,-0.5787
880.0000,-1.2067,-1.1803,-0.5231
890.0000,-1.2170,-1.1425,-0.5512
900.0000,-1.2389,-1.0775,-0.6330
910.0000,-1.2353,-1.0341,-0.6934
920.0000,-1.2840,-0.9508,-0.7458
930.0000,-1.3696,-0.9449,-0.5537
940.0000,-1.4106,-0.9510,-0.3922
950.0000,-1.4303,-0.9518,-0.3661
960.0000,-1.4736,-0.9425,-0.1816
970.0000,-1.4756,-0.9174,-0.1929
980.0000,-1.4593,-0.8967,-0.2004
990.0000,-1.4494,-0.9139,-0.0499
1000.0000,-1.3893,-0.8931,0.0440
1010.0000,-1.3334,-0.8571,0.1427
1020.0000,-1.3327,-0.9108,0.3176
1030.0000,-1.2795,-1.0866,0.3878
1040.0000,-1.2368,-1.1667,0.4218
1050.0000,-1.2209,-1.2158,0.2832
1060.0000,-1.2885,-1.1605,0.1882
1070.0000,-1.3823,-1.0229,0.1446
1080.0000,-1.4312,-0.8609,-0.0448
1090.0000,-1.5025,-0.7861,-0.1576
1100.0000,-1.5795,-0.7057,-0.2571
1110.0000,-1.5883,-0.6323,-0.3917
1120.0000,-1.6115,-0.5504,-0.4343
1130.0000,-1.6433,-0.4404,-0.4665
1140.0000,-1.6670,-0.3153,-0.4495
1150.0000,-1.6076,-0.2937,-0.6183
1160.0000,-1.5678,-0.3374,-0.7042
1170.0000,-1.4445,-0.4715,-0.6905
1180.0000,-1.3120,-0.5881,-0.5486
1190.0000,-1.1653,-0.7413,-0.5726
1200.0000,-0.9574,-0.9609,-0.6135
1210.0000,-0.8737,-1.0466,-0.6106
1220.0000,-0.8088,-1.1520,-0.7211
1230.0000,-0.7360,-1.0631,-0.7616
1240.0000,-0.6641,-1.0184,-0.8024
1250.0000,-0.7190,-1.0621,-0.9176
1260.0000,-0.8035,-1.0674,-0.9874
1270.0000,-0.8660,-1.0283,-1.1281
1280.0000,-0.9334,-0.9539,-1.1546
1290.0000,-1.0776,-0.8877,-1.0865
1300.0000,-1.1835,-0.8022,-1.0271
1310.0000,-1.2472,-0.8032,-0.9510
1320.0000,-1.1436,-0.7926,-0.8893
1330.0000,-1.1351,-0.7201,-0.7083
1340.0000,-1.1132,-0.6564,-0.5465
1350.0000,-1.0224,-0.5547,-0.4375
1360.0000,-0.9013,-0.4866,-0.3760
1370.0000,-0.8346,-0.4071,-0.3656
1380.0000,-0.7307,-0.3184,-0.3855
1390.0000,-0.7629,-0.2773,-0.4774
1400.0000,-0.7387,-0.2217,-0.5750
1410.0000,-0.8135,-0.3081,-0.7111
1420.0000,-0.8101,-0.3579,-0.9508
1430.0000,-0.8713,-0.4725,-1.1314
1440.0000,-1.0228,-0.6014,-1.2773
1450.0000,-0.9738,-0.7437,-1.2650
1460.0000,-0.8767,-0.9508,-1.1897
1470.0000,-0.8316,-1.1521,-1.0368
1480.0000,-0.8762,-1.2459,-0.8974
1490.0000,-0.9149,-1.2605,-0.7834
1500.0000,-0.8564,-1.3060,-0.7913
1510.0000,-0.8697,-1.2999,-0.6776
1520.0000,-0.8589,-1.3153,-0.6003
1530.0000,-0.8799,-1.4507,-0.4460
1540.0000,-0.8048,-1.5297,-0.3999
1550.0000,-0.6999,-1.5633,-0.3714
1560.0000,-0.5643,-1.5915,-0.4084
1570.0000,-0.4893,-1.4652,-0.4814
1580.0000,-0.4573,-1.2373,-0.6083
1590.0000,-0.3595,-1.1734,-0.8209
1600.0000,-0.2402,-1.1918,-1.0240
1610.0000,-0.2185,-1.2650,-1.2014
1620.0000,-0.1324,-1.2375,-1.2508
1630.0000,0.0376,-1.1804,-1.3052
1640.0000,0.1028,-1.1174,-1.3690
1650.0000,0.2403,-1.0793,-1.3919
1660.0000,0.3111,-1.0320,-1.4064
1670.0000,0.3509,-0.9774,-1.4434
1680.0000,0.3161,-0.9611,-1.4506
1690.0000,0.1513,-1.0042,-1.4334
